Public Research/Doctoral / FY2005 																																						
Institution	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Current	  Alumni Participation 	  Undergraduate	  Alumni Donors	  Percentage	  Alumni Giving	  # Alumni of	  # Alumni Donors 	  Alumni: Total	  Athletics/Curr	  Athletics/Curr	  Athletics/Cap	  Athletics/Cap	  Athletics/Total:	  Athletics/Total	  Corporations:	  Expenditures	  Foundations:	  Foundations:	  Foundations:	  Corporations:	  Corporations:	  Total Curr	  Total Current	  Grand Total	  Grand Total	  Parents (incl.	  Parents (incl.	  Parents (incl.
"University of Kentucky (Lexington, KY) "	"$947,396 "	"$12,445 "	"$33,396 "	"$298,201 "	"$18,433 "	$0 	"$3,647,359 "	"$12,961 "	"$503,980 "	"$5,540,873 "	11.20%	--	9.90%	18.00%	26.50%	"159,379"	"17,835"	"$17,791,257 "	294	"$84,143 "	71	"$47,859 "	365	"$132,002 "	"$19,762,114 "	"$38,109 "	"$12,989,747 "	"$17,700 "	"$7,712,709 "	"$20,477 "	"$17,074,723 "	"$84,143 "	"$39,368,871 "	"$67,150,744 "	"$67,150,744 "	--	--	--
"University of Louisiana, Lafayette (Lafayette, LA) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"University of Louisville (Louisville, KY) "	"$1,371,296 "	"$43,910 "	"$98,362 "	"$10,046 "	"$24,875 "	$0 	"$244,758 "	"$2,085,866 "	"$588,770 "	"$4,546,368 "	11.00%	11.60%	10.50%	92.90%	15.10%	"99,635"	"10,962"	"$7,878,961 "	"4,647"	"$8,550,019 "	40	"$129,839 "	"4,687"	"$8,679,858 "	"$18,145,135 "	"$27,352 "	"$10,037,280 "	"$81,495 "	"$8,096,154 "	"$6,330,439 "	"$12,693,865 "	"$12,197,231 "	"$33,475,764 "	"$52,242,886 "	"$52,242,886 "	--	--	--
"University of Maine at Orono (Orono, ME) "	"$519,534 "	$0 	"$14,460 "	"$70,411 "	"$74,064 "	"$9,667 "	"$229,788 "	"$126,912 "	"$25,378 "	"$1,431,552 "	3.50%	--	2.80%	52.50%	44.50%	"92,493"	"3,200"	"$5,226,901 "	"1,907"	"$510,616 "	442	"$548,799 "	"2,349"	"$1,059,415 "	"$2,100,207 "	"$22,532 "	"$1,697,033 "	"$8,937 "	"$1,114,327 "	"$310,044 "	"$1,741,915 "	"$640,112 "	"$5,871,846 "	"$11,742,424 "	"$13,279,038 "	--	--	--
"University of Maryland College Park (College Park, MD) "	"$597,933 "	"$114,736 "	$215 	$80 	"$85,448 "	"$1,645,593 "	"$800,490 "	"$6,916,460 "	"$2,948,176 "	"$13,308,046 "	10.40%	--	7.10%	68.00%	23.70%	"233,795"	"24,424"	"$19,949,024 "	--	--	--	--	--	--	"$27,427,764 "	"$26,421 "	"$15,586,303 "	"$538,675 "	"$14,593,566 "	"$3,006,991 "	"$26,786,344 "	"$15,692,953 "	"$72,020,260 "	"$84,329,263 "	"$84,644,517 "	--	--	--
"University of Maryland-Balt. County (Adelphi, MD) "	"$28,708 "	$0 	$100 	$50 	"$13,090 "	$0 	"$20,586 "	"$18,058 "	"$135,285 "	"$218,118 "	5.50%	--	5.50%	97.70%	1.90%	"41,304"	"2,273"	"$292,887 "	597	"$96,183 "	20	"$29,585 "	617	"$125,768 "	"$3,601,130 "	"$19,371 "	"$6,872,180 "	$500 	"$5,131,680 "	"$33,825 "	"$2,752,761 "	"$96,182 "	"$9,187,120 "	"$15,162,711 "	"$15,162,711 "	--	--	--
"University of Massachusetts, Amherst (Amherst, MA) "	"$1,565,849 "	$0 	$200 	"$4,443 "	"$220,377 "	"$7,084 "	"$308,195 "	"$358,583 "	"$199,982 "	"$2,975,640 "	12.20%	12.40%	13.70%	93.00%	28.90%	"182,805"	"22,359"	"$6,108,948 "	0	$0 	0	$0 	0	$0 	"$5,030,377 "	"$23,255 "	"$2,449,722 "	"$2,740 "	"$1,049,443 "	"$156,744 "	"$3,911,849 "	"$775,235 "	"$12,754,293 "	"$21,140,314 "	"$21,624,789 "	--	--	--
"University of Massachusetts, Boston (Boston, MA) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"University of Massachusetts, Lowell (Lowell, MA) "	"$179,560 "	$0 	$0 	$0 	"$1,585 "	$0 	"$46,223 "	"$19,091 "	"$99,449 "	"$701,440 "	10.30%	--	9.80%	98.50%	26.40%	"67,332"	"6,910"	"$1,838,135 "	171	"$86,866 "	0	$0 	171	"$86,866 "	"$3,781,619 "	"$18,057 "	"$983,892 "	"$5,500 "	"$830,812 "	"$33,550 "	"$3,636,594 "	"$86,866 "	"$5,351,174 "	"$6,972,491 "	"$6,972,491 "	--	--	--
"University of Memphis (Memphis, TN) "	"$488,867 "	"$5,700 "	"$2,285 "	$0 	"$5,968 "	"$1,075 "	"$144,341 "	"$15,000 "	"$245,985 "	"$942,661 "	5.20%	--	4.30%	99.20%	6.10%	"95,100"	"4,910"	"$1,114,961 "	3	"$67,623 "	2	"$2,500 "	5	"$70,123 "	"$9,115,085 "	"$14,999 "	"$2,753,444 "	$0 	"$2,098,973 "	"$58,579 "	"$6,661,370 "	"$253,063 "	"$13,767,015 "	"$18,329,898 "	"$18,329,898 "	--	--	--
"University of Michigan (Ann Arbor, MI) "	"$26,860,105 "	"$22,994 "	"$3,283,677 "	"$2,290,023 "	"$555,739 "	"$2,302,047 "	"$7,392,851 "	"$5,129,183 "	"$2,879,743 "	"$51,551,235 "	15.20%	--	14.30%	92.90%	46.90%	"444,100"	"67,617"	"$117,971,370 "	"13,461"	"$10,304,137 "	166	"$4,952,328 "	"13,627"	"$15,256,465 "	"$23,618,921 "	"$43,097 "	"$36,817,563 "	"$18,755 "	"$28,908,652 "	"$381,884 "	"$16,456,569 "	"$10,245,192 "	"$137,116,625 "	"$251,353,272 "	"$255,732,452 "	--	--	--
"University of Minnesota (Minneapolis, MN) "	"$3,888,449 "	"$31,379 "	"$241,185 "	$0 	"$127,739 "	$150 	"$781,272 "	"$612,887 "	"$13,281 "	"$6,001,360 "	11.50%	--	5.90%	86.50%	8.80%	"444,707"	"51,145"	"$23,408,975 "	--	"$2,450,590 "	--	"$1,119,236 "	--	"$3,569,826 "	"$70,417,114 "	"$31,123 "	"$53,828,730 "	"$71,205 "	"$44,414,998 "	"$1,074,768 "	"$61,330,494 "	"$2,450,590 "	"$174,519,069 "	"$265,498,507 "	"$272,419,926 "	--	--	--
"University of Mississippi (University, MS) "	"$3,793,092 "	"$542,729 "	"$222,219 "	$520 	"$23,325 "	"$755,876 "	"$212,890 "	"$7,039,898 "	"$198,732 "	"$12,935,532 "	9.30%	9.80%	9.00%	75.90%	30.40%	"104,397"	"9,753"	"$15,841,010 "	0	$0 	0	$0 	0	$0 	"$2,901,089 "	"$32,670 "	"$17,287,263 "	"$103,400 "	"$16,611,435 "	"$1,386,808 "	"$2,453,986 "	"$8,787,641 "	"$39,920,056 "	"$52,068,807 "	"$52,369,157 "	--	--	--
"University of Missouri-Columbia (Columbia, MO) "	"$2,991,260 "	"$30,140 "	"$92,828 "	$484 	"$162,717 "	"$502,068 "	"$3,581,399 "	$0 	"$1,040,596 "	"$8,803,746 "	9.50%	8.10%	8.60%	81.70%	38.50%	"193,144"	"18,333"	"$34,012,424 "	--	--	--	--	--	--	"$18,529,555 "	"$20,342 "	"$10,566,040 "	$0 	"$7,461,672 "	$0 	"$14,688,064 "	$0 	"$53,184,509 "	"$88,351,257 "	"$89,916,551 "	--	--	--
"University of Missouri-Kansas City (Kansas City, MO) "	"$53,795 "	"$52,922 "	"$1,250 "	$150 	"$91,647 "	$20 	"$146,217 "	$625 	"$826,851 "	"$1,181,850 "	6.10%	4.80%	5.70%	100.00%	42.60%	"72,974"	"4,481"	"$27,924,574 "	0	$0 	0	$0 	0	$0 	"$10,017,863 "	"$16,525 "	"$10,164,410 "	$0 	"$3,184,910 "	"$75,050 "	"$5,904,670 "	"$76,510 "	"$24,894,625 "	"$65,476,791 "	"$74,339,403 "	--	--	--
"University of Missouri-St. Louis (St. Louis, MO) "	"$92,199 "	$0 	"$7,085 "	"$4,680 "	$837 	$0 	"$64,028 "	$741 	"$12,014 "	"$182,564 "	4.70%	4.50%	3.20%	92.10%	5.20%	"62,569"	"2,938"	"$549,049 "	57	"$9,116 "	0	$0 	57	"$9,116 "	"$1,966,628 "	"$9,127 "	"$547,250 "	$0 	"$387,028 "	"$3,181 "	"$1,736,945 "	"$9,366 "	"$4,798,704 "	"$10,578,528 "	"$10,578,528 "	--	--	--
"University of Montana (Missoula, MT) "	"$994,898 "	$0 	$0 	$0 	$0 	$0 	"$129,191 "	$0 	"$1,295,069 "	"$2,927,776 "	24.10%	--	22.60%	96.90%	29.40%	"64,926"	"15,641"	"$5,040,736 "	0	$0 	0	$0 	0	$0 	"$1,499,511 "	"$15,075 "	"$7,004,143 "	$0 	"$1,321,948 "	$0 	"$1,008,265 "	$0 	"$6,796,244 "	"$17,166,141 "	"$17,389,708 "	--	--	--
"University of Nebraska (Lincoln, NE) "	"$856,741 "	"$218,669 "	"$2,150,995 "	"$1,182,733 "	$0 	"$1,000 "	"$2,109,915 "	"$995,985 "	$642 	"$7,652,027 "	4.90%	--	--	67.40%	28.40%	"432,031"	"21,354"	"$27,732,326 "	--	--	--	--	--	--	"$18,311,979 "	"$26,337 "	"$22,332,566 "	$0 	"$8,575,918 "	$0 	"$15,864,564 "	"$995,985 "	"$47,069,465 "	"$97,580,386 "	"$98,365,176 "	--	--	--
"University of Nevada, Las Vegas (Las Vegas, NV) "	"$153,268 "	$0 	$0 	$0 	"$3,574 "	$0 	"$19,687 "	"$338,727 "	"$125,403 "	"$778,150 "	5.40%	--	4.90%	58.30%	3.00%	"49,791"	"2,665"	"$935,021 "	"1,803"	"$4,179,321 "	26	"$64,620 "	"1,829"	"$4,243,941 "	"$9,406,782 "	"$11,241 "	"$3,158,381 "	"$252,539 "	"$922,901 "	"$1,606,890 "	"$8,810,747 "	"$4,140,802 "	"$25,383,807 "	"$31,562,769 "	"$31,785,427 "	--	--	--
"University of Nevada, Reno (Reno, NV) "	"$477,404 "	"$25,030 "	$0 	$762 	"$18,436 "	$0 	"$61,869 "	"$781,667 "	$0 	"$1,479,259 "	9.10%	9.20%	6.80%	86.20%	10.70%	"45,912"	"4,161"	"$2,098,248 "	0	$0 	0	$0 	0	$0 	"$5,072,773 "	"$28,071 "	"$5,478,784 "	"$470,396 "	"$1,982,959 "	"$676,349 "	"$2,228,450 "	"$3,123,683 "	"$8,739,705 "	"$19,592,872 "	"$19,592,872 "	--	--	--
"University of New Hampshire (Durham, NH) "	"$218,902 "	$125 	"$5,750 "	"$11,565 "	"$4,215 "	$0 	"$285,203 "	"$272,152 "	"$1,056,487 "	"$1,854,399 "	12.60%	11.60%	12.40%	90.80%	45.00%	"97,424"	"12,316"	"$6,015,778 "	619	"$264,090 "	14	"$47,125 "	633	"$311,215 "	"$1,129,136 "	"$20,331 "	"$1,596,877 "	"$13,376 "	"$776,446 "	"$74,720 "	"$631,915 "	"$487,403 "	"$4,319,300 "	"$13,362,617 "	"$13,513,090 "	--	--	--
"University of New Mexico (Albuquerque, NM) "	"$637,954 "	"$28,644 "	"$43,987 "	"$42,095 "	"$67,798 "	"$23,755 "	"$287,985 "	"$669,966 "	"$212,615 "	"$2,229,070 "	7.30%	--	6.90%	80.20%	9.90%	"134,952"	"9,826"	"$3,971,320 "	"3,627"	"$3,270,444 "	62	"$19,732 "	"3,689"	"$3,290,176 "	"$8,484,644 "	"$27,202 "	"$9,205,484 "	"$1,550 "	"$8,422,358 "	"$1,492,693 "	"$7,889,702 "	"$3,270,444 "	"$32,808,749 "	"$40,081,856 "	"$40,210,026 "	--	--	--
"University of New Orleans (New Orleans, LA) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"University of North Dakota (Grand Forks, ND) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"University of North Texas (Denton, TX) "	--	--	--	--	--	--	--	--	--	--	3.30%	--	--	84.30%	36.10%	"181,045"	"6,027"	--	--	--	--	--	--	--	"$5,236,626 "	"$11,854 "	"$2,232,917 "	--	--	--	--	--	"$7,959,877 "	"$22,823,173 "	"$25,356,513 "	--	--	--
"University of Northern Colorado (Greeley, CO) "	"$91,017 "	"$35,016 "	$0 	$0 	$567 	$835 	"$122,267 "	"$79,249 "	"$507,848 "	"$992,319 "	6.20%	--	5.30%	96.90%	40.30%	"88,459"	"5,442"	"$2,276,456 "	736	"$632,402 "	32	"$128,718 "	768	"$761,120 "	"$604,348 "	"$9,080 "	"$1,908,735 "	"$1,500 "	"$1,806,085 "	"$52,545 "	"$486,467 "	"$266,982 "	"$3,854,677 "	"$5,647,424 "	"$5,650,555 "	--	--	--
"University of Oklahoma (Norman, OK) "	--	--	--	--	--	--	--	--	--	--	14.70%	--	--	67.50%	49.80%	"172,886"	"25,405"	--	--	--	--	--	--	--	"$26,273,850 "	"$15,694 "	"$10,175,234 "	--	--	--	--	--	"$39,753,472 "	"$115,324,695 "	"$115,392,282 "	--	--	--
"University of Oregon (Eugene, OR) "	"$1,533,737 "	"$346,086 "	"$1,418,685 "	"$371,495 "	"$334,009 "	"$35,341 "	"$463,819 "	"$3,378,038 "	"$759,890 "	"$8,991,807 "	16.20%	20.30%	16.20%	82.00%	34.00%	"150,083"	"24,349"	"$20,681,301 "	--	--	--	--	--	--	"$7,913,019 "	"$17,019 "	"$11,209,885 "	"$95,968 "	"$3,823,191 "	"$3,537,833 "	"$6,002,892 "	"$10,119,918 "	"$27,477,018 "	"$60,755,670 "	"$63,082,397 "	--	--	--
"University of Pittsburgh (Pittsburgh, PA) "	"$2,111,026 "	"$306,285 "	"$42,190 "	$0 	"$37,457 "	"$349,914 "	"$415,391 "	"$2,256,760 "	"$1,191,102 "	"$6,874,683 "	14.90%	16.00%	13.90%	88.90%	13.70%	"221,692"	"33,022"	"$13,508,330 "	--	--	--	--	--	--	"$15,997,414 "	"$40,419 "	"$44,136,967 "	"$59,653 "	"$39,705,812 "	"$1,232,679 "	"$13,403,572 "	"$5,341,087 "	"$76,204,088 "	"$98,882,259 "	"$103,368,606 "	--	--	--
"University of Rhode Island (Kingston, RI) "	"$320,469 "	$0 	"$5,960 "	$0 	"$2,195 "	"$2,750 "	"$22,860 "	"$549,418 "	"$143,631 "	"$1,948,297 "	11.60%	10.70%	10.90%	87.90%	25.80%	"89,998"	"10,422"	"$3,505,334 "	"2,945"	"$856,465 "	994	"$1,528,005 "	"3,939"	"$2,384,470 "	"$3,576,854 "	"$19,669 "	"$1,568,966 "	"$2,500 "	"$984,760 "	"$93,314 "	"$1,095,281 "	"$856,465 "	"$5,588,808 "	"$13,608,815 "	"$13,760,770 "	--	--	--
"University of South Dakota (Vermillion, SD) "	"$313,225 "	"$89,792 "	"$3,780 "	$350 	"$2,110 "	"$2,527 "	"$568,039 "	"$45,841 "	"$134,238 "	"$1,443,636 "	12.00%	12.00%	10.10%	100.00%	39.80%	"50,850"	"6,112"	"$3,535,970 "	--	--	--	--	--	--	"$4,020,820 "	"$16,357 "	"$64,821 "	$0 	"$16,121 "	"$6,604 "	"$836,266 "	"$66,250 "	"$2,476,180 "	"$8,891,387 "	"$9,062,099 "	--	--	--
"University of South Florida (Tampa, FL) "	"$89,925 "	"$10,000 "	"$4,717 "	$0 	"$11,725 "	"$113,914 "	"$140,083 "	"$702,585 "	"$790,397 "	"$2,070,893 "	5.90%	5.20%	5.90%	71.40%	20.10%	"169,193"	"10,063"	"$4,561,246 "	"2,938"	"$1,960,251 "	16	"$161,266 "	"2,954"	"$2,121,517 "	"$6,278,803 "	"$17,398 "	"$2,813,169 "	"$41,572 "	"$2,617,650 "	"$482,128 "	"$5,228,368 "	"$1,878,056 "	"$15,297,077 "	"$22,733,927 "	"$25,987,920 "	--	--	--
"University of Southern Mississippi (Hattiesburg, MS) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"University of Tennessee (Knoxville, TN) "	"$770,307 "	"$721,830 "	"$85,657 "	"$239,096 "	"$62,981 "	"$12,818 "	"$5,177,707 "	$75 	"$559,072 "	"$8,356,236 "	11.30%	10.20%	9.40%	88.20%	27.40%	"219,143"	"24,715"	"$18,858,333 "	--	--	--	--	--	--	"$20,125,942 "	"$49,145 "	"$8,355,540 "	$0 	"$5,313,162 "	$0 	"$15,719,333 "	$110 	"$42,602,165 "	"$68,870,945 "	"$70,021,988 "	--	--	--
"University of Toledo (Toledo, OH) "	"$429,229 "	$0 	$235 	$0 	$0 	$0 	"$66,256 "	"$263,291 "	"$14,640 "	"$980,204 "	5.90%	5.30%	4.80%	98.00%	54.80%	"111,173"	"6,559"	"$5,608,729 "	--	"$550,030 "	--	"$945,740 "	--	"$1,495,770 "	"$2,503,912 "	"$12,581 "	"$365,717 "	"$13,100 "	"$217,072 "	"$128,495 "	"$823,375 "	"$550,030 "	"$2,661,669 "	"$10,231,533 "	"$10,231,533 "	--	--	--
"University of Utah (Salt Lake City, UT) "	"$2,845,911 "	"$786,228 "	"$709,522 "	"$285,714 "	"$357,587 "	"$1,085,722 "	"$2,290,238 "	"$83,812 "	"$1,498,664 "	"$10,014,052 "	10.90%	11.50%	8.30%	41.60%	15.80%	"178,949"	"19,502"	"$21,603,004 "	"5,260"	"$3,806,317 "	30	"$1,897,238 "	"5,290"	"$5,703,555 "	"$53,117,183 "	"$33,443 "	"$36,835,228 "	"$90,400 "	"$26,519,210 "	"$13,160 "	"$52,442,988 "	"$252,382 "	"$108,840,753 "	"$136,412,395 "	"$138,498,389 "	--	--	--
"University of Vermont (Burlington, VT) "	"$473,448 "	"$10,750 "	"$17,586 "	"$11,026 "	"$52,615 "	"$5,504 "	"$572,543 "	"$242,876 "	"$689,021 "	"$3,286,108 "	16.60%	--	15.80%	95.90%	23.00%	"85,594"	"14,175"	"$6,771,577 "	"1,028"	"$626,907 "	85	"$97,914 "	"1,113"	"$724,821 "	"$7,080,024 "	"$37,980 "	"$7,537,564 "	"$13,705 "	"$4,657,748 "	"$212,784 "	"$3,830,041 "	"$626,907 "	"$18,160,708 "	"$29,432,418 "	"$30,365,672 "	--	--	--
"University of Virginia (Charlottesville, VA) "	"$229,125 "	$0 	"$605,532 "	$0 	"$1,247,490 "	$0 	"$226,223 "	"$10,588,537 "	"$3,013,566 "	"$29,232,657 "	22.00%	--	21.60%	97.40%	28.20%	"170,051"	"37,418"	"$49,242,288 "	"11,693"	"$21,066,289 "	"3,470"	"$4,514,418 "	"15,163"	"$25,580,707 "	"$14,087,603 "	"$37,784 "	"$67,783,986 "	"$482,498 "	"$57,314,963 "	"$3,514,087 "	"$13,393,456 "	"$21,015,389 "	"$118,739,237 "	"$174,370,854 "	"$176,328,048 "	--	--	--
"University of Washington (Seattle, WA) "	"$2,333,851 "	"$35,380 "	"$1,204,347 "	"$515,285 "	"$44,074 "	"$1,187,350 "	"$1,215,440 "	"$5,000 "	"$549,560 "	"$14,725,442 "	17.80%	17.20%	17.00%	99.50%	17.10%	"278,152"	"49,405"	"$44,368,404 "	"23,618"	"$11,589,040 "	463	"$4,264,866 "	"24,081"	"$15,853,906 "	"$65,154,318 "	"$46,390 "	"$77,810,411 "	$0 	"$57,768,124 "	$0 	"$53,742,686 "	"$19,100 "	"$176,507,663 "	"$259,118,639 "	"$260,772,299 "	--	--	--
"University of West Florida (Pensacola, FL) "	"$88,638 "	$0 	"$17,937 "	"$42,693 "	"$3,955 "	$0 	"$8,185 "	"$9,628 "	"$29,222 "	"$291,306 "	6.80%	--	6.60%	99.00%	16.10%	"50,414"	"3,413"	"$322,695 "	347	"$61,980 "	5	"$4,193 "	352	"$66,173 "	"$522,154 "	"$15,049 "	"$95,105 "	$0 	"$95,105 "	"$10,330 "	"$409,254 "	"$61,980 "	"$1,754,601 "	"$2,007,793 "	"$2,007,793 "	--	--	--
"University of Wisconsin-Madison (Madison, WI) "	$0 	"$259,213 "	"$6,966,273 "	"$198,913 "	"$8,415 "	$0 	"$2,818,713 "	$0 	"$4,002,279 "	"$14,788,154 "	13.80%	14.40%	7.30%	92.30%	8.80%	"362,358"	"49,911"	"$52,099,040 "	"21,622"	"$17,032,696 "	904	"$1,867,611 "	"22,526"	"$18,900,307 "	"$32,193,827 "	"$41,130 "	"$438,188,610 "	$0 	"$119,861,627 "	$0 	"$19,437,913 "	$0 	"$208,074,526 "	"$595,215,891 "	"$600,110,131 "	--	--	--
"University of Wisconsin-Milwaukee (Milwaukee, WI) "	--	--	--	--	--	--	--	--	--	--	5.90%	--	--	48.80%	11.00%	"112,607"	"6,589"	--	--	--	--	--	--	--	"$3,074,004 "	"$17,186 "	"$5,777,621 "	--	--	--	--	--	"$7,214,636 "	"$20,515,418 "	"$20,515,418 "	--	--	--
"University of Wyoming Foundation (Laramie, WY) "	"$564,069 "	"$1,300 "	"$1,500 "	"$267,099 "	"$10,505 "	"$10,095 "	"$87,574 "	"$706,356 "	"$46,404 "	"$1,802,919 "	11.60%	11.40%	11.20%	67.70%	27.90%	"87,659"	"10,172"	"$5,489,920 "	"5,780"	"$2,014,903 "	100	"$34,832 "	"5,880"	"$2,049,735 "	"$2,652,285 "	"$29,370 "	"$5,916,046 "	"$164,345 "	"$1,826,562 "	"$1,078,589 "	"$1,993,817 "	"$2,653,515 "	"$7,594,291 "	"$19,684,292 "	"$20,227,276 "	--	--	--
"Utah State University (Logan, UT) "	"$309,570 "	"$1,690 "	$50 	"$61,265 "	"$39,551 "	"$3,700 "	"$38,741 "	"$399,212 "	"$95,583 "	"$1,755,207 "	10.00%	--	9.40%	91.00%	38.10%	"108,483"	"10,852"	"$6,490,749 "	"1,313"	"$988,382 "	7	"$10,600 "	"1,320"	"$998,982 "	"$1,545,383 "	"$15,915 "	"$7,604,538 "	"$50,376 "	"$2,943,121 "	"$411,833 "	"$1,377,820 "	"$1,031,130 "	"$7,253,024 "	"$17,039,883 "	"$17,278,039 "	--	--	--
"Virginia Commonwealth University (Richmond, VA) "	"$1,298,585 "	"$31,647 "	"$1,050,457 "	"$1,250 "	$364 	$0 	"$48,840 "	"$108,306 "	"$512,994 "	"$3,055,593 "	4.40%	3.40%	--	76.60%	14.80%	"124,485"	"5,419"	"$5,337,748 "	507	"$495,138 "	1	$170 	508	"$495,308 "	"$7,088,330 "	"$17,369 "	"$4,161,082 "	$105 	"$1,332,775 "	"$251,931 "	"$5,740,046 "	"$495,138 "	"$25,842,332 "	"$36,132,490 "	"$36,132,490 "	--	--	--
"Virginia Polytechnic Inst & St Univ (Blacksburg, VA) "	"$2,792,295 "	$25 	"$126,240 "	"$45,478 "	"$31,225 "	"$151,363 "	"$762,190 "	"$7,382,647 "	"$1,109,397 "	"$12,654,642 "	13.00%	--	12.20%	91.40%	37.90%	"188,501"	"24,513"	"$27,954,725 "	"10,721"	"$10,722,066 "	--	$0 	"10,721"	"$10,722,066 "	"$16,706,016 "	"$25,609 "	"$7,187,453 "	"$19,915 "	"$3,959,944 "	"$701,538 "	"$15,036,234 "	"$10,722,066 "	"$40,902,638 "	"$73,844,006 "	"$76,548,695 "	--	--	--
"Washington State University (Pullman, WA) "	"$1,650,950 "	"$10,852 "	"$178,214 "	$0 	"$53,301 "	"$777,721 "	"$1,540,693 "	$0 	"$3,803 "	"$4,327,628 "	12.80%	13.20%	10.70%	100.00%	13.90%	"142,103"	"18,164"	"$6,855,852 "	"7,729"	"$4,246,865 "	115	"$436,353 "	"7,844"	"$4,683,218 "	"$18,805,164 "	"$24,832 "	"$5,146,230 "	$0 	"$4,904,217 "	$0 	"$17,464,860 "	$0 	"$37,987,017 "	"$49,468,884 "	"$49,952,997 "	--	--	--
"Wayne State University (Detroit, MI) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"West Virginia University Foundation, Inc. (Morgantown, WV) "	"$1,599,803 "	"$33,440 "	"$75,352 "	"$19,911 "	"$67,679 "	"$14,605 "	"$375,860 "	"$1,905,096 "	"$250,573 "	"$4,455,138 "	8.60%	--	8.20%	52.90%	16.60%	"132,229"	"11,323"	"$6,864,598 "	"4,306"	"$6,307,325 "	245	"$825,138 "	"4,551"	"$7,132,463 "	"$17,315,470 "	"$26,261 "	"$4,856,666 "	"$127,384 "	"$4,120,256 "	"$2,691,160 "	"$9,216,971 "	"$6,307,321 "	"$28,369,775 "	"$41,377,580 "	"$41,829,998 "	--	--	--
"Western Michigan University (Kalamazoo, MI) "	"$1,793,716 "	$0 	$0 	$0 	"$15,027 "	$0 	"$60,439 "	"$305,575 "	"$154,249 "	"$2,549,377 "	6.70%	--	6.50%	80.10%	25.00%	"203,849"	"13,750"	"$4,981,936 "	"2,492"	"$799,238 "	24	"$15,827 "	"2,516"	"$815,065 "	"$8,365,451 "	"$10,856 "	"$4,305,876 "	"$18,981 "	"$2,695,428 "	"$288,512 "	"$5,437,827 "	"$799,238 "	"$12,458,558 "	"$19,911,364 "	"$20,617,402 "	--	--	--
"Wichita State University (Wichita, KS) "	"$86,686 "	"$34,264 "	$0 	$0 	$342 	"$84,921 "	"$699,513 "	$0 	"$800,674 "	"$1,822,498 "	12.40%	--	12.40%	50.20%	23.90%	"81,716"	"10,154"	"$4,100,164 "	--	--	--	--	--	--	"$3,866,707 "	"$12,030 "	"$3,124,904 "	$0 	"$1,730,771 "	$0 	"$2,970,693 "	$0 	"$8,179,185 "	"$17,121,084 "	"$17,121,084 "	--	--	--
"Wright State University (Dayton, OH) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
																																						
Mean	"$1,514,608 "	"$68,535 "	"$251,272 "	"$94,684 "	"$91,939 "	"$163,497 "	"$685,753 "	"$1,475,805 "	"$615,290 "	"$5,721,715 "	10.40%	10.80%	9.30%	81.60%	24.20%	"150,544"	"16,713"	"$13,502,924 "	"3,638"	"$3,858,030 "	239	"$1,306,499 "	"3,870"	"$5,125,722 "	"$13,334,211 "	"$22,146 "	"$15,918,626 "	"$181,438 "	"$10,695,225 "	"$758,174 "	"$10,464,888 "	"$3,563,181 "	"$34,992,179 "	"$58,243,977 "	"$59,654,916 "	--	--	--
Max Value	"$26,860,105 "	"$1,032,025 "	"$6,966,273 "	"$2,290,023 "	"$1,575,661 "	"$3,915,283 "	"$7,392,851 "	"$13,055,305 "	"$4,190,576 "	"$51,551,235 "	26.50%	25.90%	22.60%	100.00%	58.00%	"445,096"	"73,803"	"$117,971,370 "	"23,618"	"$27,832,991 "	"5,476"	"$29,600,950 "	"24,081"	"$43,024,532 "	"$75,014,644 "	"$54,154 "	"$438,188,610 "	"$7,043,759 "	"$119,861,627 "	"$9,767,835 "	"$63,706,816 "	"$27,832,991 "	"$252,691,867 "	"$595,215,891 "	"$600,110,131 "	--	--	--
