Public Research/Doctoral / FY1999 																																						
Institution	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Current	  Alumni Participation 	  Undergraduate	  Alumni Donors	  Percentage	  Alumni Giving	  # Alumni of	  # Alumni Donors 	  Alumni: Total	  Athletics/Curr	  Athletics/Curr	  Athletics/Cap	  Athletics/Cap	  Athletics/Total:	  Athletics/Total	  Corporations:	  Expenditures	  Foundations:	  Foundations:	  Foundations:	  Corporations:	  Corporations:	  Total Curr	  Total Current	  Grand Total	  Grand Total	  Parents (incl.	  Parents (incl.	  Parents (incl.
"University of Missouri-Columbia (Columbia, MO) "	"$910,000 "	"$73,000 "	"$161,000 "	$0 	"$21,000 "	$0 	"$538,000 "	$0 	"$568,000 "	"$3,662,000 "	12.00%	11.10%	10.90%	27.70%	--	"161,569"	"19,396"	"$17,001,200 "	--	--	--	--	--	--	"$8,342,000 "	"$23,693 "	"$3,895,000 "	$0 	"$2,811,000 "	$0 	"$6,467,000 "	$0 	"$18,022,000 "	--	"$40,370,900 "	--	--	--
"University of Missouri-Kansas City (Kansas City, MO) "	"$36,000 "	"$60,000 "	$0 	$0 	"$2,000 "	$0 	"$155,000 "	$0 	"$330,000 "	"$722,000 "	6.80%	6.60%	6.40%	100.00%	--	"54,584"	"3,701"	"$1,726,000 "	109	"$5,811 "	0	--	109	--	"$4,107,000 "	"$18,343 "	"$8,310,000 "	$0 	"$2,297,000 "	$0 	"$3,526,000 "	$0 	"$9,281,000 "	--	"$18,106,000 "	--	--	--
"University of Missouri-St. Louis (St. Louis, MO) "	"$161,000 "	$0 	"$9,000 "	$0 	"$3,000 "	$0 	"$39,000 "	$0 	"$85,000 "	"$301,000 "	6.60%	6.10%	6.30%	85.00%	--	"56,489"	"3,717"	"$376,000 "	0	$0 	0	--	0	--	"$1,209,000 "	"$7,560 "	"$2,443,000 "	$0 	"$1,549,000 "	$0 	"$1,158,000 "	$0 	"$6,348,000 "	--	"$15,016,000 "	--	--	--
"University of Montana (Missoula, MT) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"University of Nebraska (Lincoln, NE) "	"$5,680,750 "	"$633,654 "	"$49,448 "	$0 	"$20,000 "	$345 	"$944,816 "	"$781,169 "	"$4,200 "	"$8,688,780 "	9.50%	--	--	--	--	"278,000"	"26,440"	"$151,704,000 "	--	--	--	--	--	--	"$24,070,000 "	"$18,957 "	"$20,048,700 "	$0 	"$2,591,190 "	$0 	"$7,767,450 "	"$781,169 "	"$29,468,500 "	--	"$218,746,000 "	--	--	--
"University of Nevada, Las Vegas (Las Vegas, NV) "	"$10,435 "	$0 	$0 	$0 	"$4,455 "	$0 	"$37,334 "	"$5,260 "	"$2,828 "	"$375,733 "	4.50%	--	4.30%	74.80%	--	"31,641"	"1,423"	"$414,997 "	"2,860"	"$6,037,580 "	0	--	"2,860"	--	"$5,647,870 "	"$8,346 "	"$7,604,820 "	"$298,187 "	"$1,879,130 "	"$189,281 "	"$5,228,810 "	"$657,956 "	"$13,272,100 "	--	"$23,332,600 "	--	--	--
"University of Nevada, Reno (Reno, NV) "	"$223,054 "	$0 	$0 	$0 	"$20,875 "	$0 	"$497,443 "	"$305,212 "	$0 	"$1,198,040 "	13.80%	15.30%	12.80%	100.00%	--	"50,711"	"6,973"	"$1,535,110 "	--	--	--	--	--	--	"$13,910,400 "	"$20,336 "	"$2,772,970 "	"$148,150 "	"$1,788,270 "	"$503,554 "	"$12,977,600 "	"$1,471,800 "	"$19,531,300 "	--	"$28,206,300 "	--	--	--
"University of New Hampshire (Durham, NH) "	"$283,613 "	"$4,058 "	"$7,970 "	"$2,793 "	"$76,534 "	$0 	"$334,261 "	"$88,044 "	"$335,741 "	"$1,146,540 "	10.20%	10.70%	11.60%	86.40%	--	"96,203"	"9,846"	"$11,789,600 "	"1,989"	"$379,059 "	61	--	"2,050"	--	"$919,186 "	"$10,949 "	"$803,333 "	"$4,000 "	"$363,727 "	"$26,418 "	"$682,323 "	"$194,982 "	"$2,879,240 "	--	"$15,054,800 "	--	--	--
"University of New Mexico (Albuquerque, NM) "	"$408,634 "	"$1,764 "	"$2,900 "	"$12,826 "	"$58,568 "	$0 	"$124,980 "	"$418,528 "	"$119,909 "	"$1,293,800 "	6.40%	--	6.40%	79.90%	--	"113,878"	"7,312"	"$4,487,050 "	--	--	--	--	--	--	"$7,670,190 "	--	"$3,627,640 "	$350 	"$3,347,340 "	"$1,861,650 "	"$7,307,610 "	"$3,072,130 "	"$18,860,500 "	--	"$25,305,900 "	--	--	--
"University of New Orleans (New Orleans, LA) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"University of North Dakota (Grand Forks, ND) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"University of North Texas (Denton, TX) "	"$498,433 "	$0 	$0 	"$1,190 "	"$3,755 "	"$10,455 "	"$64,954 "	"$153,196 "	"$157,091 "	"$1,046,280 "	6.30%	--	4.90%	100.00%	--	"135,331"	"8,585"	"$3,838,360 "	--	--	--	--	--	--	"$1,854,330 "	"$8,286 "	"$2,178,410 "	$500 	"$1,809,000 "	"$64,650 "	"$1,612,720 "	"$287,796 "	"$5,398,830 "	--	"$10,133,100 "	--	--	--
"University of Northern Colorado (Greeley, CO) "	"$348,012 "	"$5,000 "	"$1,250 "	$0 	$480 	"$5,940 "	"$122,853 "	"$27,342 "	"$32,240 "	"$803,006 "	8.10%	8.00%	6.50%	100.00%	--	"70,956"	"5,739"	"$4,019,910 "	959	"$239,239 "	97	--	"1,056"	--	"$2,661,350 "	"$9,022 "	"$522,664 "	"$12,000 "	"$296,066 "	"$39,741 "	"$2,047,310 "	"$128,535 "	"$4,482,850 "	--	"$13,342,800 "	--	--	--
"University of Oklahoma (Norman, OK) "	--	--	--	--	--	--	--	--	--	--	14.10%	--	12.80%	58.60%	--	"144,816"	"20,439"	"$25,996,800 "	--	--	--	--	--	--	"$7,664,530 "	"$11,635 "	"$19,889,500 "	--	--	--	--	--	"$24,327,000 "	--	"$64,565,100 "	--	--	--
"University of Oregon (Eugene, OR) "	"$1,053,070 "	"$11,265 "	"$2,300 "	"$262,726 "	"$166,121 "	"$21,104 "	"$107,752 "	"$1,460,310 "	"$88,415 "	"$3,480,960 "	10.50%	15.20%	9.80%	73.70%	--	"129,639"	"13,549"	"$23,915,400 "	--	--	--	--	--	--	"$3,268,050 "	"$13,699 "	"$4,342,560 "	"$53,951 "	"$2,470,320 "	"$998,128 "	"$2,502,980 "	"$3,922,560 "	"$12,358,300 "	--	"$51,270,200 "	--	--	--
"University of Pittsburgh (Pittsburgh, PA) "	"$1,826,350 "	"$10,300 "	"$6,187 "	$0 	"$10,375 "	"$155,845 "	"$467,460 "	$0 	"$7,080,640 "	"$9,639,090 "	10.10%	10.10%	10.00%	57.90%	--	"230,976"	"23,363"	"$11,061,600 "	--	--	--	--	--	--	"$14,155,700 "	"$26,876 "	"$27,960,900 "	$0 	"$26,873,200 "	$0 	"$10,908,000 "	$0 	"$59,203,000 "	--	"$65,574,200 "	--	--	--
"University of Rhode Island (Kingston, RI) "	"$161,968 "	$0 	"$30,500 "	$0 	"$4,272 "	$300 	"$20,963 "	"$398,232 "	"$41,391 "	"$1,472,880 "	15.30%	14.70%	14.30%	--	--	"72,130"	"11,039"	"$4,050,450 "	"2,311"	"$655,311 "	353	--	"2,664"	--	"$3,897,300 "	"$15,640 "	"$3,511,230 "	"$2,500 "	"$931,679 "	"$46,710 "	"$2,702,520 "	"$655,311 "	"$5,902,010 "	--	"$14,104,900 "	--	--	--
"University of South Dakota (Vermillion, SD) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"University of South Florida (Tampa, FL) "	"$74,185 "	$0 	"$5,333 "	$0 	"$22,300 "	"$21,092 "	"$147,632 "	"$440,625 "	"$258,767 "	"$1,174,540 "	5.30%	4.80%	5.20%	62.80%	--	"156,627"	"8,338"	"$1,311,330 "	"2,881"	"$1,481,310 "	170	--	"3,051"	--	"$4,477,060 "	"$14,237 "	"$4,669,300 "	"$17,139 "	"$2,797,570 "	"$522,827 "	"$3,450,210 "	"$1,447,300 "	"$10,728,700 "	--	"$19,694,400 "	--	--	--
"University of Southern Mississippi (Hattiesburg, MS) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"University of Tennessee (Knoxville, TN) "	"$188,173 "	"$703,556 "	"$19,550 "	"$16,631 "	"$74,039 "	"$61,493 "	"$264,835 "	"$4,748,300 "	"$89,845 "	"$6,254,730 "	17.60%	--	14.50%	78.20%	--	"170,385"	"30,069"	"$15,111,900 "	"17,451"	"$14,016,700 "	261	--	"17,712"	--	"$10,372,100 "	"$10,695 "	"$824,551 "	"$55,826 "	"$357,670 "	"$3,074,580 "	"$6,844,930 "	"$14,016,700 "	"$21,301,300 "	--	"$42,627,600 "	--	--	--
"University of Toledo (Toledo, OH) "	"$421,024 "	$0 	$462 	$0 	$0 	$0 	"$49,361 "	"$157,972 "	"$14,430 "	"$694,001 "	10.10%	9.40%	7.70%	97.00%	--	"82,647"	"8,358"	"$2,004,890 "	--	--	--	--	--	--	"$2,396,390 "	"$10,650 "	"$967,988 "	"$1,900 "	"$383,838 "	"$89,344 "	"$875,914 "	"$341,103 "	"$2,330,150 "	--	"$6,885,590 "	--	--	--
"University of Utah (Salt Lake City, UT) "	"$1,486,620 "	"$302,005 "	"$488,631 "	"$394,364 "	"$165,973 "	$0 	"$382,013 "	"$1,829,540 "	"$1,374,840 "	"$6,560,390 "	5.70%	6.90%	4.70%	43.30%	--	"207,654"	"11,815"	"$18,363,300 "	0	$0 	61	--	61	--	"$33,357,600 "	"$27,673 "	"$49,065,700 "	"$234,037 "	"$36,983,000 "	"$926,599 "	"$31,948,600 "	"$3,893,720 "	"$92,128,900 "	--	"$125,544,000 "	--	--	--
"University of Vermont (Burlington, VT) "	"$480,549 "	"$30,476 "	"$15,735 "	"$31,312 "	"$34,278 "	"$15,463 "	"$256,581 "	"$74,960 "	"$478,202 "	"$3,287,100 "	18.60%	--	--	100.00%	--	"70,276"	"13,105"	"$6,414,260 "	--	--	--	--	--	--	"$5,523,610 "	"$25,414 "	"$4,243,770 "	"$5,025 "	"$3,744,880 "	"$250,740 "	"$5,124,720 "	"$390,362 "	"$16,770,700 "	--	"$22,818,100 "	--	--	--
"University of Virginia (Charlottesville, VA) "	"$228,785 "	$0 	$528 	$0 	$0 	$0 	"$441,245 "	$0 	"$3,011,230 "	"$21,007,100 "	23.00%	--	22.70%	100.00%	--	"151,541"	"34,868"	"$39,138,600 "	"7,884"	"$15,056,500 "	"2,223"	--	"10,107"	--	"$28,281,100 "	"$35,227 "	"$28,439,900 "	$0 	"$20,897,500 "	$0 	"$25,065,600 "	$0 	"$90,757,700 "	--	"$132,184,000 "	--	--	--
"University of Washington (Seattle, WA) "	"$2,722,550 "	"$7,185 "	"$140,951 "	"$776,052 "	"$26,488 "	"$1,596,610 "	"$571,786 "	"$3,705,620 "	"$1,748,330 "	"$11,774,700 "	11.60%	--	11.10%	83.80%	--	"264,485"	"30,672"	"$27,358,900 "	"18,735"	"$8,185,610 "	0	--	"18,735"	--	"$86,101,900 "	"$34,369 "	"$41,674,600 "	"$10,940 "	"$32,163,800 "	"$1,365,660 "	"$83,593,100 "	"$8,156,880 "	"$161,096,000 "	--	"$210,745,000 "	--	--	--
"University of West Florida (Pensacola, FL) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"University of Wisconsin-Madison (Madison, WI) "	$0 	$0 	"$8,495,180 "	"$125,904 "	"$5,332 "	"$3,500,000 "	"$1,914,810 "	$0 	"$285,710 "	"$14,750,200 "	12.70%	12.00%	7.50%	100.00%	--	"282,116"	"35,957"	"$34,887,300 "	--	--	--	--	--	--	"$33,171,100 "	"$30,861 "	"$103,329,000 "	$0 	"$71,481,200 "	$0 	"$22,729,600 "	$0 	"$163,427,000 "	--	"$245,382,000 "	--	--	--
"University of Wisconsin-Milwaukee (Milwaukee, WI) "	--	--	--	--	--	--	--	--	--	--	7.10%	--	--	25.20%	--	"95,214"	"6,723"	"$448,208 "	--	--	--	--	--	--	"$1,733,230 "	"$10,727 "	"$2,509,140 "	--	--	--	--	--	"$9,322,070 "	--	"$10,529,000 "	--	--	--
"University of Wyoming Foundation (Laramie, WY) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"Utah State University (Logan, UT) "	"$457,229 "	$0 	"$7,300 "	$415 	"$25,320 "	$0 	"$388,608 "	$0 	"$862,596 "	"$1,757,410 "	10.70%	--	10.40%	79.60%	--	"80,538"	"8,647"	"$8,329,360 "	0	$0 	1	--	1	--	"$4,568,900 "	"$14,533 "	"$4,917,760 "	$0 	"$3,095,490 "	$0 	"$4,453,120 "	$0 	"$10,292,000 "	--	"$21,006,200 "	--	--	--
"Virginia Commonwealth University (Richmond, VA) "	"$924,547 "	$0 	"$146,444 "	$798 	"$3,532 "	$0 	"$185,579 "	"$6,790 "	"$294,768 "	"$1,571,780 "	11.10%	10.10%	--	56.70%	--	"104,381"	"11,549"	"$2,576,310 "	--	"$48,594 "	--	--	--	--	"$11,937,100 "	"$16,723 "	"$4,296,590 "	$0 	"$3,881,430 "	"$174,621 "	"$7,435,540 "	"$192,609 "	"$19,207,700 "	--	"$27,507,500 "	--	--	--
"Virginia Polytechnic Inst & St Univ (Blacksburg, VA) "	"$3,000,400 "	$325 	"$15,053 "	"$10,721 "	"$95,789 "	"$2,689,900 "	"$2,734,010 "	$0 	"$422,230 "	"$9,235,360 "	16.00%	18.50%	--	77.80%	--	"152,501"	"24,370"	"$18,169,000 "	--	--	--	--	--	--	"$35,393,600 "	"$21,361 "	"$6,090,280 "	$0 	"$5,776,930 "	$0 	"$10,561,100 "	$0 	"$33,038,000 "	--	"$71,373,100 "	--	--	--
"Washington State University (Pullman, WA) "	"$1,693,330 "	"$25,438 "	"$143,254 "	$0 	"$8,057 "	"$208,644 "	"$646,201 "	"$63,280 "	"$46,989 "	"$2,878,920 "	23.20%	25.20%	20.50%	96.80%	--	"104,201"	"24,174"	"$7,713,810 "	"6,109"	"$2,774,050 "	172	--	"6,281"	--	"$17,194,600 "	"$20,314 "	"$3,569,090 "	"$17,107 "	"$3,108,070 "	"$89,810 "	"$12,897,200 "	"$301,839 "	"$27,026,600 "	--	"$42,987,000 "	--	--	--
"Wayne State University (Detroit, MI) "	"$1,356,650 "	$0 	$0 	$0 	$0 	$0 	$0 	$0 	"$216,674 "	"$2,991,620 "	13.80%	--	11.20%	35.90%	--	"163,963"	"22,699"	"$7,514,160 "	--	--	--	--	--	--	"$13,822,900 "	"$17,728 "	"$2,391,230 "	$0 	"$1,903,240 "	$0 	"$12,467,100 "	$0 	"$22,422,700 "	--	"$34,219,600 "	--	--	--
"West Virginia University Foundation, Inc. (Morgantown, WV) "	"$1,548,970 "	"$116,053 "	"$33,979 "	"$11,518 "	"$183,713 "	$0 	"$126,402 "	"$867,777 "	"$427,436 "	"$3,444,370 "	11.70%	--	11.10%	67.70%	--	"102,198"	"12,006"	"$6,903,330 "	"3,598"	"$3,173,590 "	409	--	"4,007"	--	"$8,289,350 "	"$19,409 "	"$5,288,030 "	"$22,805 "	"$4,639,370 "	"$1,247,010 "	"$3,939,670 "	"$3,173,590 "	"$16,478,800 "	--	"$28,088,400 "	--	--	--
"Western Michigan University (Kalamazoo, MI) "	"$546,978 "	$0 	$0 	$0 	"$10,931 "	$0 	"$202,499 "	"$175,622 "	"$137,800 "	"$1,377,880 "	9.50%	--	9.20%	98.50%	--	"133,207"	"12,658"	"$3,955,580 "	"2,084"	"$515,225 "	764	--	"2,848"	--	"$2,186,280 "	"$9,400 "	"$1,836,010 "	"$33,795 "	"$1,672,300 "	"$181,094 "	"$1,657,400 "	"$515,225 "	"$6,566,140 "	--	"$13,211,600 "	--	--	--
"Wichita State University (Wichita, KS) "	"$67,601 "	"$9,539 "	$0 	$0 	"$2,834 "	$0 	"$257,906 "	$0 	"$538,286 "	"$955,252 "	10.50%	--	10.30%	36.60%	--	"73,838"	"7,729"	"$2,359,310 "	"1,100"	"$970,676 "	111	--	"1,211"	--	"$2,711,140 "	"$9,524 "	"$1,992,960 "	$0 	"$1,129,910 "	$0 	"$1,583,970 "	$0 	"$4,565,100 "	--	"$8,688,530 "	--	--	--
"Wright State University (Dayton, OH) "	"$106,866 "	$0 	"$1,645 "	$430 	"$1,465 "	$25 	"$65,744 "	$0 	"$44,420 "	"$225,689 "	5.40%	--	5.10%	79.50%	--	"57,830"	"3,126"	"$659,115 "	423	"$452,693 "	0	--	423	--	"$717,098 "	"$13,714 "	"$740,374 "	$0 	"$673,374 "	$0 	"$519,165 "	$0 	"$2,156,160 "	--	"$6,262,300 "	--	--	--
																																						
Mean	"$1,176,084 "	"$48,979 "	"$150,422 "	"$58,138 "	"$55,999 "	"$105,048 "	"$417,044 "	"$781,105 "	"$679,896 "	"$4,167,536 "	12.00%	13.30%	12.20%	80.80%	--	"126,136"	"16,016"	"$12,457,392 "	"4,248"	"$2,725,212 "	334	--	"4,604"	--	"$11,769,047 "	"$17,442 "	"$9,613,480 "	"$42,276 "	"$6,383,857 "	"$384,836 "	"$8,499,762 "	"$1,679,171 "	"$24,983,796 "	--	"$45,762,942 "	--	--	--
Max Value	"$16,424,600 "	"$1,001,040 "	"$8,495,180 "	"$1,067,670 "	"$805,186 "	"$3,500,000 "	"$4,354,250 "	"$8,375,970 "	"$10,875,400 "	"$29,108,700 "	26.60%	36.60%	97.10%	100.00%	--	"389,078"	"72,208"	"$151,704,000 "	"22,425"	"$15,184,900 "	"5,787"	--	"24,592"	--	"$86,101,900 "	"$49,422 "	"$103,329,000 "	"$1,436,660 "	"$71,481,200 "	"$3,226,970 "	"$83,593,100 "	"$15,184,900 "	"$163,427,000 "	--	"$245,382,000 "	--	--	--
75th Percentile	"$1,176,680 "	"$11,265 "	"$33,979 "	"$27,410 "	"$44,391 "	"$13,495 "	"$459,324 "	"$939,639 "	"$587,590 "	"$5,759,730 "	14.50%	15.20%	13.20%	99.10%	--	"163,963"	"22,699"	"$15,858,700 "	"5,469"	"$4,341,220 "	253	--	"6,281"	--	"$16,248,500 "	"$20,992 "	"$9,692,020 "	"$21,701 "	"$5,733,470 "	"$388,737 "	"$10,908,000 "	"$1,923,160 "	"$27,600,600 "	--	"$53,228,900 "	--	--	--
50th Percentile (median)	"$410,067 "	$188 	"$5,382 "	"$1,035 "	"$9,755 "	$285 	"$125,634 "	"$81,502 "	"$149,884 "	"$1,692,770 "	11.20%	12.00%	10.40%	85.10%	--	"104,381"	"12,545"	"$6,014,485 "	"2,405"	"$888,439 "	53	--	"2,682"	--	"$6,226,150 "	"$15,323 "	"$3,606,625 "	$425 	"$1,956,250 "	"$89,577 "	"$4,086,330 "	"$454,414 "	"$13,025,400 "	--	"$25,452,700 "	--	--	--
25th Percentile	"$139,151 "	$0 	$250 	$0 	"$2,225 "	$0 	"$42,507 "	$0 	"$32,374 "	"$710,839 "	7.60%	9.40%	7.00%	69.30%	--	"63,821"	"5,842"	"$1,270,070 "	527	"$190,445 "	1	--	533	--	"$2,583,620 "	"$10,949 "	"$1,534,330 "	$0 	"$676,024 "	$0 	"$1,478,000 "	$0 	"$5,272,840 "	--	"$10,529,000 "	--	--	--
Min Value	$0 	$0 	$0 	$0 	$0 	$0 	$0 	$0 	$0 	"$72,234 "	1.50%	4.80%	1.20%	25.20%	--	"14,631"	360	"$27,363 "	0	$0 	0	--	0	--	"$310,159 "	$0 	"$8,100 "	$0 	"$7,850 "	$0 	"$206,094 "	$0 	"$478,672 "	--	"$1,242,700 "	--	--	--
Number of Institutions	118	118	118	118	118	118	118	118	118	123	129	43	115	124	0	129	130	130	87	94	87	0	86	0	130	128	130	118	123	118	123	118	130	0	130	0	0	0
Reporting Valid (non-null) Data																																						
Total Number of Institutions	161	161	161	161	161	161	161	161	161	161	161	161	161	161	161	161	161	161	161	161	161	161	161	161	161	161	161	161	161	161	161	161	161	161	161	161	161	161
	
©2010 CAE	Privacy Policy - Disclaimer 
