Public Research/Doctoral / FY2007 																																						
Institution	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Current	  Alumni Participation 	  Undergraduate	  Alumni Donors	  Percentage	  Alumni Giving	  # Alumni of	  # Alumni Donors 	  Alumni: Total	  Athletics/Curr	  Athletics/Curr	  Athletics/Cap	  Athletics/Cap	  Athletics/Total:	  Athletics/Total	  Corporations:	  Expenditures	  Foundations:	  Foundations:	  Foundations:	  Corporations:	  Corporations:	  Total Curr	  Total Current	  Grand Total	  Grand Total	  Parents (incl.	  Parents (incl.	  Parents (incl.
"University of Iowa (Iowa City, IA) "	"$4,059,485 "	"$246,666 "	"$635,017 "	"$12,159 "	"$186,475 "	$0 	"$757,606 "	"$6,181,628 "	"$3,626,741 "	"$16,701,682 "	14.20%	14.60%	13.70%	87.60%	27.90%	"250,843"	"35,656"	"$32,208,811 "	"11,776"	"$16,646,791 "	883	"$4,152,425 "	"12,659"	"$20,799,216 "	"$15,366,401 "	"$38,076 "	"$26,535,002 "	"$271,020 "	"$14,082,736 "	"$4,567,181 "	"$11,197,252 "	"$15,506,256 "	"$66,576,917 "	"$115,483,697 "	"$116,042,050 "	--	--	--
"University of Kansas (Lawrence, KS) "	"$3,127,593 "	"$61,738 "	"$1,566,577 "	"$18,809 "	"$54,735 "	"$1,680,914 "	"$1,216,340 "	"$5,802,631 "	"$1,683,179 "	"$17,503,737 "	20.60%	20.20%	14.20%	90.20%	35.80%	"188,258"	"38,717"	"$35,759,930 "	"6,049"	"$12,537,979 "	56	"$325,563 "	"6,105"	"$12,863,542 "	"$22,921,025 "	"$28,835 "	"$26,038,774 "	"$1,504,624 "	"$19,191,013 "	"$2,447,654 "	"$21,682,613 "	"$12,538,848 "	"$68,869,084 "	"$99,978,053 "	"$102,382,026 "	--	--	--
"University of Kentucky (Lexington, KY) "	"$1,114,939 "	"$25,143 "	"$69,784 "	"$256,992 "	"$38,894 "	"$5,200 "	"$3,877,961 "	"$48,451 "	"$840,101 "	"$6,349,232 "	12.10%	--	10.10%	41.50%	28.50%	"166,566"	"20,130"	"$15,671,521 "	248	"$178,099 "	3	"$17,393 "	251	"$195,492 "	"$14,334,418 "	"$41,571 "	"$7,500,255 "	"$50,100 "	"$3,220,380 "	"$34,850 "	"$9,571,586 "	"$178,099 "	"$28,591,027 "	"$55,014,360 "	"$55,014,360 "	--	--	--
"University of Louisiana, Lafayette (Lafayette, LA) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"University of Louisville (Louisville, KY) "	"$1,279,657 "	"$22,000 "	"$94,766 "	"$30,512 "	"$44,871 "	$0 	"$170,579 "	"$3,886,832 "	"$902,727 "	"$7,220,139 "	12.20%	13.00%	11.70%	96.60%	18.10%	"106,915"	"13,093"	"$10,714,706 "	"8,428"	"$11,768,283 "	281	"$1,821,039 "	"8,709"	"$13,589,322 "	"$17,087,282 "	"$30,475 "	"$14,286,633 "	"$25,575 "	"$11,739,052 "	"$4,823,618 "	"$13,099,783 "	"$16,184,433 "	"$44,632,116 "	"$59,129,652 "	"$59,720,818 "	--	--	--
"University of Maine at Orono (Orono, ME) "	"$608,691 "	$0 	"$8,779 "	"$78,111 "	"$8,705 "	"$19,787 "	"$1,004,606 "	"$190,761 "	"$217,557 "	"$2,935,288 "	3.20%	--	2.60%	49.20%	52.90%	"94,966"	"3,071"	"$19,323,850 "	"1,701"	"$980,244 "	356	"$530,149 "	"2,057"	"$1,510,393 "	"$11,246,955 "	"$20,473 "	"$1,374,988 "	"$7,600 "	"$1,100,790 "	"$307,145 "	"$5,722,025 "	"$695,277 "	"$11,886,544 "	"$36,514,654 "	"$38,134,902 "	--	--	--
"University of Maryland College Park (College Park, MD) "	"$2,018,949 "	"$114,017 "	"$32,590 "	"$107,648 "	"$428,230 "	"$3,829,359 "	"$1,504,870 "	"$6,175,154 "	"$1,397,358 "	"$15,974,729 "	8.90%	--	5.60%	77.50%	25.70%	"258,184"	"22,990"	"$21,959,422 "	"7,487"	"$8,731,118 "	135	"$60,230 "	"7,622"	"$8,791,348 "	"$27,784,916 "	"$30,908 "	"$19,596,811 "	"$496,763 "	"$17,637,300 "	"$2,015,439 "	"$26,934,141 "	"$12,597,532 "	"$73,860,237 "	"$85,574,681 "	"$86,808,336 "	--	--	--
"University of Maryland-Balt. County (Adelphi, MD) "	"$24,854 "	$0 	$0 	$0 	"$4,605 "	"$2,683 "	"$39,533 "	"$36,078 "	"$210,992 "	"$323,118 "	5.70%	--	5.50%	96.60%	3.20%	"48,077"	"2,760"	"$422,115 "	894	"$190,317 "	0	$0 	894	"$190,317 "	"$3,888,824 "	"$21,351 "	"$6,262,793 "	$150 	"$2,186,772 "	"$44,001 "	"$3,418,669 "	"$207,792 "	"$7,237,409 "	"$13,244,627 "	"$13,244,627 "	--	--	--
"University of Massachusetts, Amherst (Amherst, MA) "	"$1,716,842 "	$75 	$595 	"$2,001 "	"$216,373 "	"$39,815 "	"$310,178 "	"$342,204 "	"$437,694 "	"$3,454,150 "	11.80%	11.70%	11.20%	61.50%	27.80%	"202,323"	"23,790"	"$7,073,385 "	0	$0 	0	$0 	0	$0 	"$7,084,141 "	"$27,984 "	"$3,977,682 "	"$21,308 "	"$3,814,702 "	"$167,276 "	"$5,686,373 "	"$749,460 "	"$17,871,248 "	"$25,431,839 "	"$25,576,505 "	--	--	--
"University of Massachusetts, Boston (Boston, MA) "	"$132,743 "	$0 	$455 	"$25,707 "	"$4,084 "	$390 	"$131,288 "	"$4,543 "	"$31,280 "	"$394,035 "	5.50%	5.50%	5.10%	72.80%	4.90%	"74,740"	"4,081"	"$486,999 "	19	"$1,150 "	--	--	19	"$1,150 "	"$2,826,374 "	"$18,057 "	"$5,441,168 "	"$1,325 "	"$5,112,811 "	"$5,800 "	"$2,722,142 "	"$17,859 "	"$9,219,604 "	"$9,960,919 "	"$9,960,919 "	--	--	--
"University of Massachusetts, Lowell (Lowell, MA) "	"$216,721 "	$0 	$35 	$0 	$490 	$0 	"$76,700 "	"$38,398 "	"$35,535 "	"$652,688 "	8.20%	--	9.50%	90.80%	16.10%	"72,284"	"5,898"	"$1,258,275 "	375	"$104,354 "	10	"$139,905 "	385	"$244,259 "	"$4,204,133 "	"$18,738 "	"$1,737,912 "	"$1,000 "	"$1,581,312 "	"$16,200 "	"$3,179,887 "	"$104,154 "	"$5,736,079 "	"$7,813,970 "	"$7,813,970 "	--	--	--
"University of Memphis (Memphis, TN) "	"$1,010,679 "	"$27,527 "	"$1,326 "	$0 	"$6,674 "	"$286,551 "	"$277,545 "	$0 	"$178,416 "	"$1,869,111 "	6.50%	6.60%	5.60%	85.00%	11.10%	"94,921"	"6,139"	"$2,545,106 "	0	$0 	0	$0 	0	$0 	"$8,492,011 "	"$17,389 "	"$4,957,077 "	$0 	"$4,316,515 "	"$13,470 "	"$7,271,164 "	"$96,917 "	"$19,139,781 "	"$22,886,630 "	"$22,886,630 "	--	--	--
"University of Michigan (Ann Arbor, MI) "	"$21,402,686 "	"$15,707 "	"$5,493,566 "	"$4,830,641 "	"$864,449 "	"$42,802 "	"$10,907,761 "	"$4,715,546 "	"$3,464,635 "	"$51,974,971 "	14.20%	--	13.10%	95.20%	50.90%	"457,302"	"64,747"	"$149,230,162 "	"13,690"	"$10,092,786 "	227	"$4,858,322 "	"13,917"	"$14,951,108 "	"$21,524,083 "	"$42,668 "	"$48,707,892 "	"$16,880 "	"$33,369,384 "	"$353,556 "	"$18,712,634 "	"$8,780,145 "	"$152,015,208 "	"$293,403,123 "	"$300,361,123 "	--	--	--
"University of Minnesota (Minneapolis, MN) "	"$3,093,463 "	"$52,563 "	"$283,893 "	$600 	"$106,921 "	$0 	"$729,187 "	"$681,861 "	"$151,461 "	"$5,467,295 "	10.60%	--	5.90%	86.30%	12.20%	"467,907"	"49,554"	"$35,263,550 "	--	--	--	--	--	--	"$49,006,244 "	"$35,358 "	"$84,428,984 "	"$42,300 "	"$48,045,679 "	"$1,185,878 "	"$31,824,509 "	"$2,989,142 "	"$151,862,938 "	"$288,750,059 "	"$293,557,696 "	--	--	--
"University of Mississippi (University, MS) "	"$4,355,809 "	"$277,908 "	"$161,643 "	$0 	"$24,050 "	"$2,851,516 "	"$248,216 "	"$7,363,594 "	"$687,450 "	"$16,046,070 "	9.10%	9.10%	8.90%	75.00%	33.10%	"105,218"	"9,573"	"$18,460,308 "	--	--	--	--	--	--	"$5,776,278 "	"$36,730 "	"$15,515,689 "	"$293,230 "	"$14,320,707 "	"$1,634,877 "	"$4,487,775 "	"$12,029,489 "	"$45,446,848 "	"$55,792,411 "	"$56,096,595 "	--	--	--
"University of Missouri-Columbia (Columbia, MO) "	"$1,053,367 "	"$67,446 "	"$100,004 "	"$5,456 "	"$44,532 "	"$60,995 "	"$3,192,505 "	$0 	"$2,926,065 "	"$7,868,054 "	16.80%	17.10%	8.40%	77.90%	27.20%	"193,920"	"32,570"	"$24,276,695 "	--	--	--	--	--	--	"$27,830,659 "	"$20,932 "	"$16,853,917 "	$0 	"$11,437,019 "	$0 	"$23,950,758 "	$0 	"$56,819,385 "	"$89,272,714 "	"$89,638,069 "	--	--	--
"University of Missouri-Kansas City (Kansas City, MO) "	"$101,536 "	"$31,930 "	$0 	$535 	"$54,669 "	$0 	"$241,834 "	$50 	"$825,220 "	"$1,264,515 "	7.70%	6.30%	6.90%	100.00%	14.00%	"74,141"	"5,698"	"$3,143,908 "	99	"$910,832 "	1	"$50,000 "	100	"$960,832 "	"$7,423,153 "	"$17,581 "	"$6,069,166 "	$0 	"$3,227,903 "	$0 	"$4,767,823 "	$350 	"$12,705,669 "	"$22,518,571 "	"$28,192,706 "	--	--	--
"University of Missouri-St. Louis (St. Louis, MO) "	"$268,353 "	$0 	"$9,806 "	"$1,722 "	"$4,687 "	$0 	"$61,541 "	"$7,730 "	"$26,427 "	"$387,311 "	5.10%	4.90%	5.00%	88.20%	6.30%	"68,665"	"3,528"	"$534,901 "	153	"$27,249 "	--	--	153	"$27,249 "	"$2,737,414 "	"$10,054 "	"$768,498 "	$0 	"$575,043 "	"$3,550 "	"$2,231,489 "	"$27,449 "	"$6,180,656 "	"$8,496,790 "	"$8,496,790 "	--	--	--
"University of Montana (Missoula, MT) "	"$674,428 "	$0 	$0 	$0 	$0 	$0 	"$134,054 "	$0 	"$994,556 "	"$1,980,194 "	13.30%	--	24.10%	96.90%	29.60%	"67,587"	"8,996"	"$4,558,851 "	--	--	--	--	--	--	"$1,788,840 "	"$16,043 "	"$4,714,473 "	$0 	"$1,835,346 "	$0 	"$1,059,538 "	$0 	"$6,533,198 "	"$15,410,226 "	"$15,513,565 "	--	--	--
"University of Nebraska (Lincoln, NE) "	"$8,601,430 "	"$221,121 "	"$550,195 "	"$2,521,815 "	$0 	$0 	"$3,266,394 "	"$1,035,440 "	$0 	"$16,261,000 "	7.90%	--	--	89.50%	38.20%	"279,513"	"22,221"	"$42,696,546 "	--	--	--	--	--	--	"$15,910,427 "	"$28,435 "	"$23,980,911 "	$0 	"$5,337,683 "	$0 	"$10,194,903 "	"$1,035,440 "	"$44,515,644 "	"$111,768,436 "	"$113,717,188 "	--	--	--
"University of Nevada, Las Vegas (Las Vegas, NV) "	"$109,824 "	$0 	$0 	$0 	"$34,061 "	$0 	"$36,853 "	"$304,676 "	"$33,392 "	"$657,320 "	3.50%	--	3.30%	41.40%	2.80%	"64,678"	"2,263"	"$1,250,754 "	"1,472"	"$3,234,331 "	26	"$139,420 "	"1,498"	"$3,373,751 "	"$7,168,897 "	"$13,592 "	"$22,357,599 "	"$134,765 "	"$4,102,999 "	"$1,184,867 "	"$5,701,082 "	"$3,234,331 "	"$23,417,688 "	"$45,474,904 "	"$45,479,956 "	--	--	--
"University of Nevada, Reno (Reno, NV) "	"$1,227,285 "	$0 	$0 	"$7,889 "	"$31,428 "	$0 	"$180,344 "	"$944,839 "	$0 	"$2,521,045 "	10.20%	12.90%	7.20%	85.00%	40.90%	"47,145"	"4,826"	"$13,118,203 "	0	$0 	0	$0 	0	$0 	"$5,305,781 "	"$28,474 "	"$5,867,986 "	"$1,415,800 "	"$2,330,356 "	"$1,454,045 "	"$3,449,600 "	"$5,990,033 "	"$12,130,569 "	"$32,084,523 "	"$36,352,963 "	--	--	--
"University of New Hampshire (Durham, NH) "	"$237,229 "	"$200,643 "	"$1,166 "	"$14,471 "	"$12,240 "	"$840,480 "	"$224,696 "	"$286,074 "	"$420,160 "	"$2,784,470 "	11.30%	9.90%	11.00%	91.80%	40.80%	"103,682"	"11,744"	"$5,154,698 "	493	"$133,689 "	12	"$44,950 "	505	"$178,639 "	"$1,338,642 "	"$21,974 "	"$3,151,625 "	"$22,155 "	"$1,476,420 "	"$40,450 "	"$717,918 "	"$448,366 "	"$6,325,553 "	"$12,630,134 "	"$12,905,561 "	--	--	--
"University of New Mexico (Albuquerque, NM) "	"$908,956 "	"$2,534 "	"$34,354 "	"$65,716 "	"$426,480 "	"$159,726 "	"$563,252 "	"$792,193 "	"$249,648 "	"$3,396,347 "	6.30%	--	5.90%	77.80%	10.00%	"145,600"	"9,220"	"$5,977,541 "	"3,627"	"$3,498,954 "	24	"$33,907 "	"3,651"	"$3,532,861 "	"$13,226,081 "	"$30,423 "	"$15,661,611 "	"$17,450 "	"$7,427,792 "	"$1,520,306 "	"$12,019,299 "	"$3,498,955 "	"$41,364,221 "	"$59,627,468 "	"$59,768,802 "	--	--	--
"University of New Orleans (New Orleans, LA) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"University of North Dakota (Grand Forks, ND) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"University of North Texas (Denton, TX) "	--	--	--	--	--	--	--	--	--	--	3.90%	--	--	84.20%	18.50%	"188,290"	"7,293"	--	--	--	--	--	--	--	"$3,013,535 "	"$12,478 "	"$13,287,183 "	--	--	--	--	--	"$6,084,150 "	"$27,753,501 "	"$28,580,966 "	--	--	--
"University of Northern Colorado (Greeley, CO) "	"$117,789 "	"$18,445 "	$545 	$0 	"$21,884 "	"$1,225 "	"$100,816 "	"$124,511 "	"$12,224 "	"$494,557 "	4.60%	--	3.90%	100.00%	23.80%	"88,815"	"4,085"	"$1,061,649 "	569	"$593,014 "	27	"$129,109 "	596	"$722,123 "	"$838,259 "	"$9,091 "	"$1,957,191 "	"$18,850 "	"$1,836,130 "	"$42,853 "	"$675,728 "	"$283,178 "	"$3,345,111 "	"$4,455,023 "	"$4,459,712 "	--	--	--
"University of Oklahoma (Norman, OK) "	--	--	--	--	--	--	--	--	--	--	15.00%	--	--	67.50%	39.70%	"173,543"	"25,957"	--	--	--	--	--	--	--	"$28,626,457 "	"$33,621 "	"$33,810,430 "	--	--	--	--	--	"$49,025,614 "	"$138,911,022 "	"$139,237,559 "	--	--	--
"University of Oregon (Eugene, OR) "	"$1,587,954 "	"$103,931 "	"$18,669 "	"$351,374 "	"$332,214 "	"$28,036 "	"$407,441 "	"$6,045,380 "	"$7,108,989 "	"$16,272,481 "	12.70%	16.40%	12.20%	80.70%	21.70%	"160,694"	"20,364"	"$21,977,233 "	--	--	--	--	--	--	"$14,128,685 "	"$17,469 "	"$23,386,068 "	"$274,125 "	"$4,261,425 "	"$4,027,690 "	"$7,393,332 "	"$14,323,515 "	"$36,788,310 "	"$101,250,836 "	"$110,749,879 "	--	--	--
"University of Pittsburgh (Pittsburgh, PA) "	"$1,814,192 "	"$18,297 "	"$102,144 "	$0 	"$35,048 "	"$474,389 "	"$948,198 "	"$2,873,242 "	"$1,821,971 "	"$8,181,974 "	16.00%	19.40%	15.40%	81.10%	11.20%	"244,177"	"39,178"	"$13,581,888 "	--	--	--	--	--	--	"$14,789,476 "	"$44,000 "	"$47,090,701 "	"$41,635 "	"$41,632,463 "	"$1,525,484 "	"$10,488,234 "	"$6,694,949 "	"$80,462,155 "	"$121,137,487 "	"$121,970,069 "	--	--	--
"University of Rhode Island (Kingston, RI) "	"$320,675 "	$0 	"$21,553 "	$0 	"$12,321 "	$90 	"$29,821 "	"$466,954 "	"$109,514 "	"$1,773,287 "	8.60%	8.50%	8.20%	98.20%	37.30%	"98,316"	"8,496"	"$4,706,104 "	0	$0 	0	$0 	0	$0 	"$3,076,617 "	"$21,217 "	"$1,794,342 "	$900 	"$1,127,370 "	"$142,093 "	"$1,468,990 "	"$888,381 "	"$5,766,050 "	"$12,617,863 "	"$12,617,863 "	--	--	--
"University of South Dakota (Vermillion, SD) "	"$179,834 "	"$35,789 "	"$4,440 "	$100 	"$1,675 "	"$1,982 "	"$665,440 "	"$40,212 "	"$254,521 "	"$1,506,827 "	9.90%	9.90%	8.70%	68.60%	39.70%	"52,236"	"5,165"	"$4,926,545 "	272	"$71,006 "	45	"$19,448 "	317	"$90,454 "	"$5,130,384 "	"$19,698 "	"$1,461,617 "	$0 	"$358,117 "	"$14,609 "	"$1,072,609 "	"$71,006 "	"$3,154,564 "	"$12,394,741 "	"$12,916,644 "	--	--	--
"University of South Florida (Tampa, FL) "	"$87,002 "	"$10,000 "	"$2,074 "	$0 	"$22,431 "	"$4,512 "	"$279,862 "	"$908,346 "	"$1,639,946 "	"$3,167,253 "	4.80%	4.50%	4.60%	85.40%	16.30%	"194,601"	"9,287"	"$9,267,108 "	"3,521"	"$2,649,438 "	108	"$923,003 "	"3,629"	"$3,572,441 "	"$27,797,797 "	"$19,233 "	"$4,469,161 "	"$22,740 "	"$979,623 "	"$562,968 "	"$5,433,307 "	"$2,368,718 "	"$15,603,691 "	"$56,826,407 "	"$60,193,791 "	--	--	--
"University of Southern Mississippi (Hattiesburg, MS) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"University of Tennessee (Knoxville, TN) "	--	--	--	--	--	--	--	--	--	--	10.70%	--	--	82.10%	35.10%	"227,804"	"24,414"	--	--	--	--	--	--	--	"$19,131,939 "	"$47,171 "	"$8,105,352 "	--	--	--	--	--	"$45,874,689 "	"$85,867,598 "	"$89,023,931 "	--	--	--
"University of Toledo (Toledo, OH) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"University of Utah (Salt Lake City, UT) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"University of Vermont (Burlington, VT) "	"$2,772,369 "	"$10,000 "	"$60,118 "	"$64,214 "	"$65,800 "	$700 	"$690,466 "	"$298,174 "	"$338,548 "	"$5,821,586 "	17.70%	--	17.20%	96.10%	34.00%	"88,342"	"15,650"	"$9,743,779 "	"1,304"	"$787,498 "	151	"$347,659 "	"1,455"	"$1,135,157 "	"$4,175,655 "	"$41,547 "	"$7,960,473 "	"$74,592 "	"$4,584,278 "	"$134,920 "	"$2,074,387 "	"$718,860 "	"$16,293,674 "	"$28,670,997 "	"$28,906,671 "	--	--	--
"University of Virginia (Charlottesville, VA) "	"$18,236,551 "	$0 	"$547,567 "	$0 	"$3,369,176 "	$0 	"$547,672 "	"$11,377,620 "	"$5,600,454 "	"$40,149,259 "	20.80%	--	20.50%	98.20%	28.00%	"180,307"	"37,581"	"$79,236,099 "	"13,546"	"$25,394,571 "	"3,841"	"$4,286,252 "	"17,387"	"$29,680,823 "	"$38,443,226 "	"$38,776 "	"$111,988,081 "	"$845,481 "	"$28,710,028 "	"$3,668,321 "	"$34,771,284 "	"$25,388,541 "	"$143,050,613 "	"$282,610,619 "	"$293,306,728 "	--	--	--
"University of Washington (Seattle, WA) "	"$7,027,841 "	"$47,498 "	"$509,396 "	"$852,130 "	"$84,084 "	"$2,145,796 "	"$1,410,560 "	$0 	"$437,373 "	"$21,764,805 "	18.30%	17.80%	17.30%	99.50%	19.40%	"299,067"	"54,753"	"$58,291,577 "	"24,004"	"$13,256,620 "	564	"$8,654,541 "	"24,568"	"$21,911,161 "	"$65,393,000 "	"$51,639 "	"$76,612,378 "	$0 	"$63,033,325 "	$0 	"$56,075,733 "	$0 	"$211,831,263 "	"$300,199,601 "	"$302,888,586 "	--	--	--
"University of West Florida (Pensacola, FL) "	"$82,648 "	$0 	"$20,310 "	"$52,268 "	$992 	$0 	"$39,036 "	"$11,609 "	"$295,565 "	"$574,975 "	5.30%	--	5.20%	95.20%	8.60%	"48,013"	"2,529"	"$598,635 "	135	"$38,850 "	1	$200 	136	"$39,050 "	"$1,381,286 "	"$14,996 "	"$2,995,878 "	$0 	"$2,805,878 "	"$11,010 "	"$870,173 "	"$38,849 "	"$5,876,148 "	"$6,969,451 "	"$6,981,764 "	--	--	--
"University of Wisconsin-Madison (Madison, WI) "	$0 	"$569,165 "	"$5,887,786 "	"$104,787 "	"$3,191 "	$0 	"$771,622 "	$0 	"$23,074,385 "	"$37,827,146 "	13.10%	13.50%	9.10%	92.30%	22.50%	"374,906"	"49,064"	"$73,042,720 "	"21,861"	"$18,461,720 "	386	"$949,587 "	"22,247"	"$19,411,307 "	"$35,110,417 "	"$42,729 "	"$132,404,432 "	$0 	"$109,886,533 "	$0 	"$20,452,522 "	$0 	"$241,091,864 "	"$325,336,779 "	"$331,091,718 "	--	--	--
"University of Wisconsin-Milwaukee (Milwaukee, WI) "	--	--	--	--	--	--	--	--	--	--	6.60%	--	--	74.30%	33.20%	"119,649"	"7,875"	--	--	--	--	--	--	--	"$8,188,152 "	"$18,515 "	"$3,538,907 "	--	--	--	--	--	"$17,495,418 "	"$26,298,590 "	"$26,298,590 "	--	--	--
"University of Wyoming Foundation (Laramie, WY) "	"$596,732 "	"$4,511 "	"$1,500 "	"$288,578 "	"$11,024 "	"$1,679 "	"$60,785 "	"$780,754 "	"$98,566 "	"$1,925,946 "	9.40%	9.80%	9.10%	38.30%	28.90%	"100,690"	"9,486"	"$11,207,977 "	"5,904"	"$2,150,375 "	13	"$27,867 "	"5,917"	"$2,178,242 "	"$6,710,995 "	"$21,706 "	"$15,771,710 "	"$771,525 "	"$3,857,148 "	"$1,576,372 "	"$6,031,041 "	"$4,471,709 "	"$14,824,089 "	"$38,826,163 "	"$42,576,915 "	--	--	--
"Utah State University (Logan, UT) "	"$622,365 "	"$10,578 "	$700 	"$69,859 "	"$785,351 "	"$21,767 "	"$547,662 "	"$211,826 "	"$411,222 "	"$2,694,330 "	9.50%	--	9.00%	89.00%	29.40%	"118,111"	"11,250"	"$7,636,949 "	132	"$430,468 "	0	$0 	132	"$430,468 "	"$4,497,576 "	"$18,712 "	"$8,861,408 "	"$2,385 "	"$7,888,306 "	"$215,236 "	"$3,726,891 "	"$462,162 "	"$18,582,868 "	"$25,982,425 "	"$26,009,074 "	--	--	--
"Virginia Commonwealth University (Richmond, VA) "	"$2,534,255 "	"$53,788 "	"$1,557,170 "	"$1,150 "	"$3,174 "	$0 	"$60,749 "	"$162,537 "	"$2,720,683 "	"$7,094,156 "	6.40%	--	5.40%	98.20%	16.60%	"113,357"	"7,254"	"$8,856,849 "	--	--	--	--	--	--	"$11,720,536 "	"$22,833 "	"$6,959,863 "	"$20,000 "	"$4,412,557 "	"$329,492 "	"$8,916,649 "	"$685,824 "	"$36,540,982 "	"$53,205,429 "	"$53,205,429 "	--	--	--
"Virginia Polytechnic Inst & St Univ (Blacksburg, VA) "	"$3,528,245 "	"$16,683 "	"$94,119 "	"$20,773 "	"$521,028 "	"$73,374 "	"$651,476 "	"$8,180,513 "	"$3,299,346 "	"$16,588,399 "	14.40%	--	13.70%	91.80%	39.80%	"195,113"	"28,094"	"$32,505,591 "	"10,690"	"$12,097,087 "	1	"$100,000 "	"10,691"	"$12,197,087 "	"$18,625,680 "	"$29,025 "	"$7,720,590 "	"$5,485 "	"$4,897,185 "	"$727,585 "	"$15,663,542 "	"$12,109,017 "	"$51,120,631 "	"$81,601,237 "	"$83,838,693 "	--	--	--
"Washington State University (Pullman, WA) "	"$2,942,290 "	"$24,081 "	"$179,791 "	$0 	"$34,785 "	"$1,432,173 "	"$2,156,509 "	$0 	"$5,434 "	"$7,008,607 "	16.10%	16.70%	13.30%	100.00%	25.30%	"145,053"	"23,315"	"$15,963,481 "	"8,378"	"$6,478,520 "	169	"$428,758 "	"8,547"	"$6,907,278 "	"$22,305,324 "	"$28,410 "	"$9,648,814 "	$0 	"$9,078,021 "	$0 	"$20,875,436 "	$0 	"$49,184,949 "	"$63,126,669 "	"$63,641,626 "	--	--	--
"Wayne State University (Detroit, MI) "	"$1,467,931 "	"$5,000 "	"$348,609 "	"$19,502 "	"$6,354 "	"$3,280 "	"$425,741 "	$0 	"$1,881,162 "	"$5,078,229 "	5.40%	--	5.10%	94.00%	8.50%	"230,119"	"12,377"	"$8,191,241 "	--	--	--	--	--	--	"$17,170,578 "	"$20,147 "	"$7,985,889 "	$0 	"$5,677,809 "	$0 	"$15,218,461 "	$0 	"$80,282,870 "	"$96,550,981 "	"$96,678,538 "	--	--	--
"West Virginia University Foundation, Inc. (Morgantown, WV) "	"$1,426,089 "	"$8,070 "	"$265,171 "	"$39,415 "	"$49,810 "	$0 	"$323,450 "	"$3,897,657 "	"$836,324 "	"$7,279,831 "	8.80%	--	8.30%	83.60%	15.40%	"149,950"	"13,237"	"$13,246,575 "	"6,941"	"$10,123,527 "	"1,162"	"$3,705,688 "	"8,103"	"$13,829,215 "	"$46,214,703 "	"$26,588 "	"$13,294,798 "	"$136,860 "	"$5,906,468 "	"$3,231,387 "	"$43,191,515 "	"$10,123,527 "	"$63,075,367 "	"$86,216,687 "	"$86,790,670 "	--	--	--
"Western Michigan University (Kalamazoo, MI) "	"$539,389 "	$0 	$0 	$0 	"$9,811 "	$0 	"$111,086 "	"$297,180 "	"$182,581 "	"$2,154,139 "	8.60%	--	0.70%	96.30%	23.00%	"141,140"	"12,194"	"$3,928,847 "	"2,680"	"$823,108 "	92	"$24,124 "	"2,772"	"$847,232 "	"$5,959,168 "	"$13,167 "	"$4,665,429 "	"$11,489 "	"$3,872,934 "	"$288,504 "	"$4,502,085 "	"$823,108 "	"$12,114,458 "	"$17,118,919 "	"$17,316,134 "	--	--	--
"Wichita State University (Wichita, KS) "	"$64,244 "	"$77,167 "	$0 	$0 	"$4,711 "	"$245,075 "	"$898,345 "	$0 	"$1,081,726 "	"$2,509,847 "	10.60%	--	10.40%	33.60%	18.00%	"84,759"	"8,982"	"$4,202,119 "	--	--	--	--	--	--	"$3,687,434 "	"$12,595 "	"$5,337,931 "	$0 	"$2,097,525 "	$0 	"$2,849,583 "	$0 	"$9,900,732 "	"$23,371,727 "	"$23,371,727 "	--	--	--
"Wright State University (Dayton, OH) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
																																						
Mean	"$1,951,666 "	"$60,197 "	"$231,214 "	"$184,673 "	"$152,329 "	"$221,737 "	"$745,257 "	"$2,022,342 "	"$1,151,615 "	"$7,354,559 "	10.10%	10.30%	8.90%	81.40%	24.30%	"159,866"	"17,380"	"$16,758,835 "	"3,941"	"$4,491,018 "	262	"$1,614,853 "	"4,193"	"$6,043,761 "	"$15,463,081 "	"$24,735 "	"$16,492,687 "	"$160,065 "	"$11,411,798 "	"$932,579 "	"$11,469,727 "	"$4,546,593 "	"$40,138,410 "	"$67,194,874 "	"$68,804,126 "	--	--	--
