Public Research/Doctoral / FY2008 																																						
Institution	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Current	  Alumni Participation 	  Undergraduate	  Alumni Donors	  Percentage	  Alumni Giving	  # Alumni of	  # Alumni Donors 	  Alumni: Total	  Athletics/Curr	  Athletics/Curr	  Athletics/Cap	  Athletics/Cap	  Athletics/Total:	  Athletics/Total	  Corporations:	  Expenditures	  Foundations:	  Foundations:	  Foundations:	  Corporations:	  Corporations:	  Total Curr	  Total Current	  Grand Total	  Grand Total	  Parents (incl.	  Parents (incl.	  Parents (incl.
"University of Louisiana, Lafayette (Lafayette, LA) "	--	--	--	--	--	--	--	--	--	--	7.50%	--	--	98.70%	17.30%	"65,632"	"4,921"	--	--	--	--	--	--	--	"$4,598,681 "	"$12,722 "	"$80,945 "	--	--	--	--	--	"$4,843,851 "	"$7,279,996 "	"$7,279,996 "	--	--	--
"University of Louisville (Louisville, KY) "	"$1,103,368 "	"$8,100 "	"$138,693 "	"$28,367 "	"$88,615 "	$0 	"$200,378 "	"$4,911,855 "	"$1,661,281 "	"$8,740,199 "	11.00%	11.90%	10.20%	96.20%	22.90%	"111,741"	"12,271"	"$14,448,623 "	"9,413"	"$17,348,616 "	500	"$4,171,730 "	"9,913"	"$21,520,346 "	"$17,238,981 "	"$33,325 "	"$13,879,812 "	"$87,400 "	"$8,286,716 "	"$4,517,332 "	"$13,168,533 "	"$17,348,615 "	"$43,453,938 "	"$63,143,864 "	"$63,355,321 "	--	--	--
"University of Maine at Orono (Orono, ME) "	"$601,959 "	$200 	"$9,719 "	"$112,828 "	"$9,880 "	"$9,361 "	"$184,450 "	"$407,380 "	"$154,115 "	"$2,022,988 "	3.40%	--	2.60%	47.20%	46.50%	"96,066"	"3,293"	"$9,384,739 "	"1,767"	"$1,942,778 "	319	"$1,001,085 "	"2,086"	"$2,943,863 "	"$3,336,712 "	"$21,613 "	"$1,882,487 "	"$259,075 "	"$1,405,240 "	"$662,609 "	"$2,247,343 "	"$1,655,164 "	"$8,962,098 "	"$20,176,429 "	"$20,835,362 "	--	--	--
"University of Maryland College Park (College Park, MD) "	"$1,769,535 "	"$363,293 "	"$4,500 "	$475 	"$89,955 "	"$3,230,071 "	"$1,531,653 "	"$7,577,607 "	"$2,222,945 "	"$17,284,899 "	8.70%	8.90%	5.60%	88.70%	28.10%	"268,293"	"23,325"	"$34,692,287 "	"10,737"	"$16,714,918 "	420	"$1,093,413 "	"11,157"	"$17,808,331 "	"$37,705,090 "	"$33,218 "	"$28,170,377 "	"$1,501,121 "	"$23,643,320 "	"$2,136,811 "	"$13,548,678 "	"$16,128,459 "	"$72,086,981 "	"$123,364,518 "	"$124,193,620 "	--	--	--
"University of Maryland-Balt. County (Adelphi, MD) "	"$25,556 "	$0 	$100 	$0 	"$1,769 "	"$1,552 "	"$48,478 "	"$31,448 "	"$177,048 "	"$288,043 "	4.90%	--	4.80%	98.80%	2.70%	"47,933"	"2,368"	"$374,479 "	"1,082"	"$181,012 "	3	"$2,600 "	"1,085"	"$183,612 "	"$4,707,325 "	"$21,834 "	"$5,845,356 "	$0 	"$2,332,918 "	"$32,066 "	"$3,654,939 "	"$173,819 "	"$7,623,654 "	"$14,052,613 "	"$14,052,613 "	--	--	--
"University of Massachusetts, Amherst (Amherst, MA) "	"$1,831,855 "	"$5,625 "	"$9,970 "	"$2,099 "	"$215,217 "	"$85,305 "	"$375,770 "	"$400,118 "	"$490,334 "	"$3,806,160 "	12.70%	12.60%	12.00%	99.90%	23.40%	"193,575"	"24,518"	"$7,013,296 "	0	$0 	0	$0 	0	$0 	"$6,410,064 "	"$29,484 "	"$4,390,192 "	"$34,767 "	"$3,691,752 "	"$174,901 "	"$4,533,787 "	"$892,322 "	"$19,605,944 "	"$30,005,714 "	"$31,256,538 "	--	--	--
"University of Massachusetts, Boston (Boston, MA) "	"$142,795 "	$0 	$235 	"$25,432 "	"$4,643 "	$345 	"$173,946 "	"$3,360 "	"$3,515 "	"$427,793 "	5.30%	5.50%	5.00%	72.00%	3.10%	"77,212"	"4,097"	"$540,442 "	14	"$2,971 "	0	--	14	"$2,971 "	"$5,628,329 "	"$17,729 "	"$10,104,334 "	$500 	"$7,771,522 "	"$6,726 "	"$5,551,929 "	"$17,324 "	"$14,713,040 "	"$17,342,260 "	"$17,402,520 "	--	--	--
"University of Massachusetts, Lowell (Lowell, MA) "	"$234,121 "	$0 	$0 	$102 	$860 	$0 	"$145,956 "	"$20,936 "	"$158,152 "	"$786,941 "	7.60%	--	10.60%	91.20%	15.70%	"69,087"	"5,261"	"$1,672,041 "	596	"$182,881 "	47	"$57,450 "	643	"$240,331 "	"$5,362,985 "	"$18,439 "	"$2,440,620 "	"$17,700 "	"$1,841,620 "	"$14,946 "	"$5,136,706 "	"$182,881 "	"$8,663,687 "	"$10,621,297 "	"$10,621,297 "	--	--	--
"University of Memphis (Memphis, TN) "	"$440,113 "	"$28,923 "	"$1,977 "	$0 	"$7,152 "	"$260,885 "	"$506,684 "	$0 	"$2,173,043 "	"$3,537,123 "	6.90%	7.20%	5.80%	91.00%	16.50%	"106,733"	"7,351"	"$3,915,399 "	--	--	0	$0 	0	$0 	"$9,049,215 "	"$18,229 "	"$3,842,306 "	$0 	"$3,168,456 "	$0 	"$8,839,798 "	$0 	"$20,733,589 "	"$23,709,609 "	"$23,734,625 "	--	--	--
"University of Michigan (Ann Arbor, MI) "	"$19,296,665 "	"$25,827 "	"$7,187,024 "	"$4,912,408 "	"$846,947 "	"$473,993 "	"$11,572,852 "	"$5,384,036 "	"$1,791,688 "	"$51,597,473 "	13.90%	--	12.70%	96.00%	52.90%	"464,475"	"64,609"	"$176,336,998 "	"14,096"	"$10,019,738 "	247	"$11,161,487 "	"14,343"	"$21,181,225 "	"$22,587,466 "	"$46,785 "	"$52,011,654 "	"$11,080 "	"$30,268,386 "	"$263,430 "	"$16,308,840 "	"$9,826,824 "	"$145,058,305 "	"$333,445,185 "	"$342,054,220 "	--	--	--
"University of Minnesota (Minneapolis, MN) "	"$3,758,055 "	"$67,103 "	"$210,202 "	$175 	"$81,415 "	$0 	"$1,239,553 "	"$794,876 "	"$171,935 "	"$6,597,363 "	10.20%	--	5.70%	87.60%	11.30%	"477,553"	"48,852"	"$34,802,615 "	--	--	--	--	--	--	"$66,386,909 "	"$38,222 "	"$76,789,691 "	"$92,466 "	"$61,087,503 "	"$1,233,168 "	"$31,443,045 "	"$3,075,593 "	"$162,974,530 "	"$307,609,387 "	"$310,500,313 "	--	--	--
"University of Mississippi (University, MS) "	"$3,101,927 "	"$632,742 "	"$114,272 "	$0 	"$48,764 "	"$1,234,534 "	"$304,039 "	"$7,631,089 "	"$631,077 "	"$13,716,828 "	8.50%	8.50%	8.20%	75.00%	37.10%	"108,196"	"9,143"	"$24,451,803 "	--	--	--	--	--	--	"$5,229,055 "	"$38,133 "	"$16,345,412 "	"$216,039 "	"$14,604,444 "	"$1,752,345 "	"$4,805,115 "	"$13,448,526 "	"$47,229,192 "	"$65,919,365 "	"$66,987,383 "	--	--	--
"University of Missouri-Columbia (Columbia, MO) "	"$1,333,150 "	"$60,955 "	"$71,336 "	"$4,092 "	"$87,412 "	"$6,884 "	"$4,485,878 "	$0 	"$3,712,601 "	"$10,156,897 "	17.30%	17.90%	8.50%	83.40%	23.30%	"197,913"	"34,269"	"$23,910,647 "	--	--	--	--	--	--	"$33,437,944 "	"$21,613 "	"$16,103,128 "	$0 	"$10,189,296 "	$0 	"$30,385,916 "	$0 	"$66,981,539 "	"$102,827,529 "	"$104,488,386 "	--	--	--
"University of Missouri-Kansas City (Kansas City, MO) "	"$118,823 "	"$19,877 "	$500 	"$1,645 "	"$53,058 "	$85 	"$261,109 "	$0 	"$894,198 "	"$1,390,498 "	8.80%	7.10%	8.00%	100.00%	8.50%	"74,657"	"6,592"	"$1,878,718 "	119	"$1,427,313 "	2	"$17,000 "	121	"$1,444,313 "	"$6,641,777 "	"$18,415 "	"$7,088,004 "	"$500,000 "	"$5,265,549 "	"$25,000 "	"$5,261,051 "	"$525,350 "	"$16,743,863 "	"$22,127,515 "	"$22,147,452 "	--	--	--
"University of Missouri-St. Louis (St. Louis, MO) "	"$325,846 "	$0 	"$14,572 "	"$2,869 "	"$4,846 "	$45 	"$66,780 "	"$6,290 "	"$15,391 "	"$444,499 "	5.10%	4.80%	4.90%	92.70%	8.50%	"68,568"	"3,503"	"$755,346 "	224	"$34,342 "	0	$0 	224	"$34,342 "	"$2,214,650 "	"$10,690 "	"$1,201,505 "	$0 	"$520,112 "	"$5,209 "	"$1,924,840 "	"$37,326 "	"$6,278,349 "	"$8,838,273 "	"$8,838,273 "	--	--	--
"University of Montana (Missoula, MT) "	"$689,415 "	$0 	$0 	$0 	$0 	$0 	"$128,732 "	$0 	"$318,676 "	"$1,328,865 "	9.20%	--	7.70%	73.30%	24.00%	"88,645"	"8,157"	"$4,963,187 "	--	--	--	--	--	--	"$5,491,695 "	"$17,568 "	"$4,267,370 "	$0 	"$1,779,332 "	$0 	"$1,748,726 "	$0 	"$6,640,934 "	"$20,637,625 "	"$20,892,077 "	--	--	--
"University of Nebraska (Lincoln, NE) "	"$8,482,520 "	"$253,586 "	"$90,794 "	"$2,649,182 "	$0 	$0 	"$3,028,221 "	"$1,116,029 "	$0 	"$15,885,163 "	7.50%	--	--	91.40%	48.60%	"281,776"	"21,266"	"$78,861,931 "	--	--	--	--	--	--	"$13,422,231 "	"$29,325 "	"$33,731,299 "	$0 	"$7,831,042 "	$0 	"$4,366,569 "	"$1,201,732 "	"$45,210,001 "	"$162,109,176 "	"$163,320,710 "	--	--	--
"University of Nevada, Las Vegas (Las Vegas, NV) "	"$644,602 "	$0 	$0 	$0 	"$31,497 "	$0 	"$23,205 "	"$401,927 "	"$447,686 "	"$1,733,360 "	3.10%	--	3.00%	45.70%	6.30%	"72,576"	"2,265"	"$1,830,668 "	"1,540"	"$3,765,103 "	24	"$723,100 "	"1,564"	"$4,488,203 "	"$7,503,755 "	"$14,588 "	"$5,825,587 "	"$256,004 "	"$1,497,487 "	"$1,344,063 "	"$5,971,691 "	"$3,666,322 "	"$14,929,947 "	"$29,088,138 "	"$38,335,366 "	--	--	--
"University of Nevada, Reno (Reno, NV) "	"$202,767 "	$0 	$0 	"$1,505 "	"$22,267 "	$0 	"$133,877 "	"$853,672 "	$0 	"$1,350,848 "	10.00%	12.70%	5.90%	85.00%	19.80%	"49,453"	"4,927"	"$9,267,296 "	0	$0 	0	$0 	0	$0 	"$4,343,721 "	"$30,282 "	"$21,977,149 "	"$1,586,290 "	"$3,638,877 "	"$1,125,709 "	"$2,525,576 "	"$4,432,897 "	"$11,591,744 "	"$46,787,483 "	"$52,680,403 "	--	--	--
"University of New Hampshire (Durham, NH) "	"$248,205 "	"$75,100 "	$336 	"$7,560 "	"$8,157 "	"$246,170 "	"$342,874 "	"$287,310 "	"$324,523 "	"$2,064,767 "	11.60%	10.70%	11.30%	91.00%	24.00%	"101,173"	"11,709"	"$4,007,167 "	622	"$132,334 "	76	"$44,491 "	698	"$176,825 "	"$903,937 "	"$22,917 "	"$1,569,196 "	"$15,816 "	"$1,210,775 "	"$45,718 "	"$735,189 "	"$491,165 "	"$5,637,021 "	"$16,700,770 "	"$16,728,492 "	--	--	--
"University of New Mexico (Albuquerque, NM) "	"$803,709 "	"$5,877 "	"$47,138 "	"$65,918 "	"$35,320 "	"$113,524 "	"$466,719 "	"$1,042,637 "	"$374,931 "	"$3,133,380 "	6.00%	--	5.70%	79.30%	10.40%	"147,455"	"8,916"	"$6,020,422 "	"3,625"	"$470,600 "	64	"$22,525 "	"3,689"	"$493,125 "	"$12,032,088 "	"$33,277 "	"$11,427,728 "	"$7,833 "	"$10,569,914 "	"$1,249,316 "	"$9,483,797 "	"$4,720,600 "	"$39,934,887 "	"$57,719,006 "	"$58,571,509 "	--	--	--
"University of New Orleans (New Orleans, LA) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"University of North Dakota (Grand Forks, ND) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"University of North Texas (Denton, TX) "	--	--	--	--	--	--	--	--	--	--	5.10%	--	--	81.50%	37.50%	"199,507"	"10,111"	--	--	--	--	--	--	--	"$2,957,915 "	"$10,385 "	"$4,591,537 "	--	--	--	--	--	"$10,365,425 "	"$18,262,573 "	"$21,434,525 "	--	--	--
"University of Northern Colorado (Greeley, CO) "	"$128,675 "	"$20,315 "	"$8,361 "	$0 	"$33,510 "	$675 	"$184,324 "	"$388,346 "	"$10,655 "	"$904,848 "	4.80%	--	4.60%	71.00%	22.40%	"90,956"	"4,341"	"$1,061,711 "	--	--	--	--	--	--	"$639,077 "	"$11,216 "	"$1,601,475 "	"$61,300 "	"$1,458,925 "	"$135,652 "	"$584,794 "	"$714,847 "	"$3,759,227 "	"$4,737,637 "	"$4,785,363 "	--	--	--
"University of Oklahoma (Norman, OK) "	--	--	--	--	--	--	--	--	--	--	17.00%	--	--	69.70%	33.30%	"169,123"	"28,667"	--	--	--	--	--	--	--	"$18,391,920 "	"$37,799 "	"$90,398,426 "	--	--	--	--	--	"$54,070,910 "	"$199,475,109 "	"$199,702,477 "	--	--	--
"University of Oregon (Eugene, OR) "	"$1,896,630 "	"$109,034 "	"$17,268 "	"$323,622 "	"$335,519 "	"$37,531 "	"$326,726 "	"$7,640,586 "	"$2,484,792 "	"$13,409,856 "	10.90%	14.20%	10.50%	81.90%	26.80%	"163,806"	"17,936"	"$23,706,192 "	--	--	--	--	--	--	"$13,674,199 "	"$18,574 "	"$11,366,886 "	"$775,692 "	"$4,925,540 "	"$4,378,065 "	"$10,367,816 "	"$17,208,630 "	"$40,127,306 "	"$88,472,541 "	"$92,579,013 "	--	--	--
"University of Pittsburgh (Pittsburgh, PA) "	"$1,831,020 "	"$418,430 "	"$158,511 "	$0 	"$37,411 "	"$492,964 "	"$613,031 "	"$3,187,824 "	"$1,306,263 "	"$8,147,131 "	13.10%	13.80%	11.90%	85.30%	11.60%	"232,127"	"30,457"	"$14,660,357 "	--	--	--	--	--	--	"$12,061,387 "	"$45,996 "	"$61,181,703 "	"$438,525 "	"$51,855,914 "	"$1,568,146 "	"$10,290,906 "	"$7,606,368 "	"$94,646,674 "	"$126,922,757 "	"$127,929,832 "	--	--	--
"University of Rhode Island (Kingston, RI) "	"$430,371 "	"$1,554 "	"$15,079 "	$0 	"$14,149 "	$520 	"$37,407 "	"$428,705 "	"$88,199 "	"$1,649,723 "	8.20%	8.00%	7.80%	85.60%	30.20%	"97,006"	"7,965"	"$3,895,258 "	0	$0 	0	$0 	0	$0 	"$2,350,459 "	"$22,768 "	"$2,778,627 "	"$7,800 "	"$1,652,710 "	"$123,887 "	"$1,302,984 "	"$1,282,001 "	"$6,460,776 "	"$12,883,117 "	"$12,973,998 "	--	--	--
"University of South Dakota (Vermillion, SD) "	"$193,370 "	"$36,342 "	"$3,360 "	"$4,075 "	$600 	$500 	"$970,028 "	"$276,511 "	"$25,247 "	"$1,852,100 "	9.80%	9.80%	8.50%	93.00%	40.70%	"54,492"	"5,318"	"$7,573,992 "	884	"$414,013 "	28	"$6,985 "	912	"$420,998 "	"$5,407,401 "	"$16,641 "	"$1,095,403 "	$300 	"$202,203 "	"$63,334 "	"$1,309,960 "	"$411,839 "	"$4,074,904 "	"$18,590,506 "	"$18,895,288 "	--	--	--
"University of South Florida (Tampa, FL) "	"$98,521 "	"$26,340 "	"$4,935 "	$0 	"$9,847 "	"$2,619 "	"$203,453 "	"$1,266,177 "	"$1,048,514 "	"$2,840,393 "	8.20%	8.20%	7.90%	69.90%	14.50%	"208,399"	"17,052"	"$6,495,948 "	"4,051"	"$3,119,458 "	121	"$855,932 "	"4,172"	"$3,975,390 "	"$12,834,887 "	"$20,102 "	"$5,307,144 "	"$5,180 "	"$1,197,809 "	"$568,680 "	"$6,859,624 "	"$2,905,610 "	"$17,581,416 "	"$44,682,695 "	"$52,993,882 "	--	--	--
"University of Southern Mississippi (Hattiesburg, MS) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"University of Tennessee (Knoxville, TN) "	--	--	--	--	--	--	--	--	--	--	9.40%	--	--	82.20%	34.70%	"230,263"	"21,693"	--	--	--	--	--	--	--	"$21,488,905 "	"$43,323 "	"$12,981,407 "	--	--	--	--	--	"$50,202,558 "	"$97,076,672 "	"$97,222,798 "	--	--	--
"University of Toledo (Toledo, OH) "	"$510,111 "	$0 	"$4,344 "	$0 	$0 	$0 	"$118,659 "	"$2,230,456 "	"$7,183 "	"$3,011,968 "	5.60%	4.70%	4.40%	97.80%	50.60%	"117,721"	"6,599"	"$8,152,297 "	--	--	--	--	--	--	"$2,545,161 "	"$20,731 "	"$1,628,928 "	"$326,960 "	"$902,374 "	"$872,977 "	"$1,974,558 "	"$4,134,293 "	"$7,803,587 "	"$16,109,763 "	"$16,756,633 "	--	--	--
"University of Utah (Salt Lake City, UT) "	"$3,407,670 "	"$14,660 "	"$1,522,408 "	"$298,153 "	"$687,696 "	"$731,813 "	"$2,780,727 "	"$52,674 "	"$1,551,648 "	"$11,099,800 "	4.90%	--	4.70%	15.60%	15.00%	"218,315"	"10,800"	"$17,446,039 "	503	"$354,217 "	0	$0 	503	"$354,217 "	"$19,229,981 "	"$75,264 "	"$46,967,233 "	"$106,675 "	"$33,900,772 "	"$93,710 "	"$14,741,405 "	"$356,457 "	"$81,876,564 "	"$116,687,649 "	"$119,015,540 "	--	--	--
"University of Vermont (Burlington, VT) "	"$1,857,325 "	"$14,500 "	"$14,407 "	"$30,613 "	"$109,368 "	"$35,600 "	"$707,573 "	"$250,480 "	"$207,110 "	"$4,909,514 "	16.50%	--	16.00%	97.30%	28.60%	"88,871"	"14,637"	"$7,546,656 "	"1,161"	"$786,071 "	105	"$787,221 "	"1,266"	"$1,573,292 "	"$3,230,230 "	"$44,597 "	"$9,780,747 "	"$135,980 "	"$5,421,488 "	"$147,940 "	"$2,591,584 "	"$744,733 "	"$15,499,395 "	"$26,344,820 "	"$27,185,707 "	--	--	--
"University of Virginia (Charlottesville, VA) "	"$19,591,833 "	$0 	"$285,302 "	$0 	"$8,557,190 "	$0 	"$1,145,154 "	"$11,930,679 "	"$13,941,946 "	"$55,973,246 "	19.10%	--	19.90%	93.60%	31.70%	"183,612"	"35,089"	"$85,912,786 "	"14,515"	"$32,165,481 "	"4,122"	"$4,209,025 "	"18,637"	"$36,374,506 "	"$25,461,820 "	"$39,959 "	"$96,227,358 "	"$1,068,308 "	"$43,327,912 "	"$8,208,466 "	"$22,511,188 "	"$32,155,873 "	"$166,082,967 "	"$270,785,267 "	"$275,218,826 "	--	--	--
"University of Washington (Seattle, WA) "	"$4,680,918 "	"$24,662 "	"$3,880,747 "	"$1,604,448 "	"$22,483 "	"$700,610 "	"$1,662,580 "	$0 	"$870,169 "	"$23,271,287 "	17.90%	17.40%	17.20%	99.50%	18.20%	"307,404"	"55,089"	"$55,207,253 "	"24,703"	"$12,918,179 "	893	"$7,145,695 "	"25,596"	"$20,063,874 "	"$65,546,458 "	"$48,642 "	"$86,127,769 "	$0 	"$69,446,535 "	$0 	"$54,231,032 "	$0 	"$215,287,453 "	"$302,770,825 "	"$304,954,662 "	--	--	--
"University of West Florida (Pensacola, FL) "	"$90,617 "	$0 	"$25,746 "	"$59,231 "	"$3,087 "	$0 	"$40,922 "	"$16,473 "	"$278,736 "	"$582,482 "	4.30%	--	4.30%	91.80%	12.80%	"60,324"	"2,565"	"$769,221 "	397	"$64,920 "	1	$100 	398	"$65,020 "	"$741,059 "	"$15,233 "	"$173,235 "	$0 	"$132,735 "	"$18,411 "	"$525,309 "	"$64,921 "	"$5,358,674 "	"$6,033,045 "	"$6,033,045 "	--	--	--
"University of Wisconsin-Madison (Madison, WI) "	$0 	"$1,540,871 "	"$8,423,520 "	"$768,693 "	$0 	$0 	"$1,388,545 "	$0 	"($12,245,724)"	"$6,470,871 "	13.10%	13.50%	9.30%	91.70%	13.20%	"381,881"	"50,155"	"$54,328,992 "	"21,930"	"$20,502,958 "	375	"$1,719,393 "	"22,305"	"$22,222,351 "	"$25,076,152 "	"$44,786 "	"$228,470,329 "	$0 	"$157,884,807 "	$0 	"$17,903,994 "	$0 	"$245,446,962 "	"$410,227,266 "	"$412,093,868 "	--	--	--
"University of Wisconsin-Milwaukee (Milwaukee, WI) "	--	--	--	--	--	--	--	--	--	--	5.90%	--	--	75.40%	34.10%	"124,692"	"7,333"	--	--	--	--	--	--	--	"$3,356,614 "	"$19,802 "	"$6,554,429 "	--	--	--	--	--	"$33,680,163 "	"$38,646,484 "	"$38,646,484 "	--	--	--
"University of Wyoming Foundation (Laramie, WY) "	"$830,378 "	"$3,433 "	$250 	"$1,018,880 "	"$12,229 "	"$111,610 "	"$93,335 "	"$891,899 "	"$103,693 "	"$3,152,678 "	9.20%	9.10%	8.90%	71.00%	12.70%	"99,087"	"9,131"	"$4,928,225 "	"6,150"	"$3,095,350 "	16	"$31,879 "	"6,166"	"$3,127,229 "	"$21,781,490 "	"$24,215 "	"$4,045,874 "	"$322,375 "	"$1,701,761 "	"$2,260,766 "	"$20,833,292 "	"$4,922,791 "	"$29,369,454 "	"$38,887,238 "	"$38,887,238 "	--	--	--
"Utah State University (Logan, UT) "	"$713,339 "	"$219,260 "	"$1,725 "	"$75,018 "	"$53,140 "	$0 	"$752,607 "	"$117,390 "	"$320,519 "	"$2,277,802 "	8.50%	--	8.00%	81.20%	21.70%	"120,389"	"10,260"	"$5,943,445 "	126	"$300,334 "	11	"$15,260 "	137	"$315,594 "	"$4,936,321 "	"$18,843 "	"$12,689,001 "	"$4,650 "	"$6,176,788 "	"$158,261 "	"$4,238,001 "	"$320,956 "	"$15,706,702 "	"$27,446,390 "	"$28,131,757 "	--	--	--
"Virginia Commonwealth University (Richmond, VA) "	"$1,287,623 "	"$118,843 "	"$100,660 "	$0 	"$5,513 "	$0 	"$67,774 "	"$228,216 "	"$262,401 "	"$2,071,171 "	11.80%	9.80%	6.00%	94.30%	4.90%	"120,901"	"14,234"	"$4,890,852 "	566	"$685,823 "	--	--	566	"$685,823 "	"$15,727,145 "	"$22,844 "	"$21,944,448 "	"$133,584 "	"$15,047,822 "	"$268,072 "	"$13,567,739 "	"$867,009 "	"$85,890,699 "	"$99,681,492 "	"$99,681,492 "	--	--	--
"Virginia Polytechnic Inst & St Univ (Blacksburg, VA) "	"$4,099,934 "	"$32,486 "	"$96,223 "	"$184,713 "	"$82,523 "	"$84,341 "	"$2,072,479 "	"$9,281,107 "	"$1,836,984 "	"$18,019,219 "	14.50%	--	13.80%	90.40%	42.10%	"194,495"	"28,266"	"$37,843,425 "	"11,112"	"$13,549,204 "	0	$0 	"11,112"	"$13,549,204 "	"$19,086,749 "	"$29,974 "	"$7,642,311 "	"$15,124 "	"$6,581,484 "	"$803,229 "	"$15,250,325 "	"$13,556,887 "	"$50,994,665 "	"$89,803,647 "	"$91,107,749 "	--	--	--
"Washington State University (Pullman, WA) "	"$4,932,678 "	"$48,904 "	"$197,138 "	$0 	"$28,491 "	"$1,709,888 "	"$7,341,415 "	$0 	"$2,706 "	"$15,090,363 "	16.60%	17.30%	14.50%	100.00%	29.00%	"148,989"	"24,774"	"$21,480,631 "	"8,271"	"$10,437,655 "	203	"$333,925 "	"8,474"	"$10,771,580 "	"$19,144,696 "	"$33,678 "	"$12,802,375 "	$0 	"$11,889,788 "	$0 	"$18,663,813 "	$0 	"$56,859,598 "	"$74,051,373 "	"$74,607,408 "	--	--	--
"Wayne State University (Detroit, MI) "	"$1,483,100 "	"$101,750 "	"$386,039 "	"$22,604 "	"$2,424 "	"$2,686 "	"$193,484 "	$0 	"$490,420 "	"$2,857,441 "	5.80%	--	5.50%	100.00%	11.40%	"209,912"	"12,217"	"$6,194,390 "	--	--	--	--	--	--	"$19,957,543 "	"$21,425 "	"$15,398,674 "	$0 	"$9,406,677 "	$0 	"$15,420,167 "	$0 	"$37,758,182 "	"$54,275,257 "	"$54,971,648 "	--	--	--
"West Virginia University Foundation, Inc. (Morgantown, WV) "	"$1,557,173 "	"$30,598 "	"$211,315 "	"$107,308 "	"$26,924 "	$0 	"$1,281,572 "	"$4,080,544 "	"$1,168,344 "	"$8,528,542 "	11.80%	--	11.00%	59.70%	27.30%	"161,131"	"19,040"	"$16,970,680 "	--	--	--	--	--	--	"$19,431,762 "	"$29,020 "	"$11,109,409 "	"$162,157 "	"$5,371,857 "	"$3,718,443 "	"$18,135,407 "	"$11,673,489 "	"$39,813,363 "	"$62,063,207 "	"$63,020,744 "	--	--	--
"Western Michigan University (Kalamazoo, MI) "	"$1,246,442 "	$0 	$0 	$0 	"$13,007 "	$0 	"$110,363 "	"$317,133 "	"$195,871 "	"$3,099,198 "	8.50%	--	8.20%	96.50%	38.50%	"143,458"	"12,255"	"$7,634,350 "	"2,553"	"$764,040 "	38	"$266,671 "	"2,591"	"$1,030,711 "	"$6,489,995 "	"$13,559 "	"$2,588,521 "	"$11,750 "	"$2,133,070 "	"$252,852 "	"$4,769,756 "	"$764,040 "	"$12,347,768 "	"$19,806,428 "	"$20,089,754 "	--	--	--
"Wichita State University (Wichita, KS) "	"$320,872 "	"$29,974 "	$0 	$0 	$720 	"$390,946 "	"$932,940 "	$0 	"$1,125,629 "	"$2,940,139 "	9.40%	9.40%	--	44.70%	14.30%	"86,443"	"8,102"	"$3,690,717 "	--	--	--	--	--	--	"$4,202,073 "	"$13,817 "	"$2,165,217 "	$0 	"$1,540,171 "	$0 	"$3,735,574 "	$0 	"$12,098,222 "	"$25,875,789 "	"$25,879,461 "	--	--	--
"Wright State University (Dayton, OH) "	--	--	--	--	--	--	--	--	--	--	5.40%	--	--	67.50%	4.50%	"70,793"	"3,839"	--	--	--	--	--	--	--	"$13,446,001 "	"$19,026 "	"$1,446,352 "	--	--	--	--	--	"$3,866,253 "	"$18,893,841 "	"$18,924,641 "	--	--	--
																																						
Mean	"$2,035,586 "	"$137,683 "	"$302,543 "	"$171,089 "	"$174,032 "	"$234,274 "	"$884,978 "	"$2,237,509 "	"$1,095,876 "	"$8,026,324 "	10.00%	10.00%	8.30%	81.90%	24.00%	"163,999"	"16,933"	"$18,057,598 "	"4,096"	"$5,516,206 "	178	"$1,420,812 "	"4,218"	"$6,770,761 "	"$15,063,708 "	"$26,274 "	"$20,647,350 "	"$223,891 "	"$13,815,206 "	"$962,750 "	"$11,806,696 "	"$4,923,975 "	"$43,913,399 "	"$73,983,826 "	"$75,916,797 "	--	--	--
Max Value	"$19,591,833 "	"$5,288,913 "	"$8,423,520 "	"$4,912,408 "	"$8,557,190 "	"$5,724,743 "	"$11,572,852 "	"$23,027,882 "	"$15,827,036 "	"$55,973,246 "	67.00%	24.80%	19.90%	100.00%	59.70%	"532,923"	"77,400"	"$176,336,998 "	"24,703"	"$37,051,711 "	"4,122"	"$13,770,773 "	"25,596"	"$41,535,084 "	"$80,373,586 "	"$75,264 "	"$253,730,106 "	"$3,779,513 "	"$157,884,807 "	"$9,778,481 "	"$75,566,937 "	"$37,051,710 "	"$245,446,962 "	"$456,654,332 "	"$459,275,982 "	--	--	--
