Public Research/Doctoral / FY2003 																																						
Institution	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Current	  Alumni Participation 	  Undergraduate	  Alumni Donors	  Percentage	  Alumni Giving	  # Alumni of	  # Alumni Donors 	  Alumni: Total	  Athletics/Curr	  Athletics/Curr	  Athletics/Cap	  Athletics/Cap	  Athletics/Total:	  Athletics/Total	  Corporations:	  Expenditures	  Foundations:	  Foundations:	  Foundations:	  Corporations:	  Corporations:	  Total Curr	  Total Current	  Grand Total	  Grand Total	  Parents (incl.	  Parents (incl.	  Parents (incl.
"University of Kansas (Lawrence, KS) "	"$2,865,049 "	"$226,841 "	"$233,359 "	"$8,860 "	"$32,453 "	"$826,388 "	"$425,003 "	"$3,708,830 "	"$2,822,405 "	"$12,796,904 "	21.20%	21.00%	13.30%	88.10%	33.60%	"176,132"	"37,263"	"$28,219,388 "	"5,838"	"$7,187,724 "	211	"$530,398 "	"6,049"	"$7,718,122 "	"$11,412,986 "	"$19,724 "	"$31,956,494 "	"$557,003 "	"$23,165,210 "	"$1,569,275 "	"$10,518,039 "	"$7,189,608 "	"$54,158,430 "	"$84,040,078 "	"$86,056,710 "	--	--	--
"University of Kentucky (Lexington, KY) "	"$790,054 "	"$3,900 "	"$17,001 "	"$185,785 "	"$122,195 "	$418 	"$2,320,520 "	$0 	"$2,493,885 "	"$6,016,421 "	6.90%	--	5.80%	13.30%	28.70%	"248,233"	"17,148"	"$15,747,349 "	0	$0 	275	"$256,100 "	275	"$256,100 "	"$14,658,965 "	"$22,912 "	"$10,775,209 "	$0 	"$3,698,809 "	$0 	"$10,044,550 "	$0 	"$27,898,869 "	"$54,807,985 "	"$54,807,985 "	--	--	--
"University of Louisiana, Lafayette (Lafayette, LA) "	"$30,960 "	$460 	$50 	$0 	"$2,515 "	$0 	"$17,038 "	$0 	"$393,559 "	"$682,073 "	6.20%	6.20%	6.10%	100.00%	21.10%	"73,427"	"4,568"	"$815,257 "	--	--	--	--	--	--	"$2,124,408 "	"$11,289 "	"$258,031 "	$0 	"$243,331 "	$0 	"$1,034,908 "	$0 	"$2,493,095 "	"$3,860,215 "	"$3,860,215 "	--	--	--
"University of Louisville (Louisville, KY) "	"$771,020 "	"$55,100 "	"$49,524 "	"$27,940 "	"$27,337 "	$0 	"$158,068 "	"$2,030,881 "	"$19,634 "	"$3,146,826 "	9.70%	10.40%	9.10%	97.60%	13.80%	"90,548"	"8,770"	"$4,515,285 "	"6,442"	"$6,485,871 "	29	"$194,799 "	"6,471"	"$6,680,670 "	"$12,134,309 "	"$26,246 "	"$7,922,421 "	"$231,000 "	"$6,071,497 "	"$4,101,006 "	"$9,907,525 "	"$9,243,135 "	"$24,928,157 "	"$32,774,831 "	"$32,816,752 "	--	--	--
"University of Maine at Orono (Orono, ME) "	"$556,632 "	$0 	"$13,383 "	"$83,770 "	"$29,260 "	"$6,882 "	"$177,908 "	"$103,985 "	"$45,321 "	"$1,496,107 "	2.70%	--	2.30%	60.10%	29.90%	"90,170"	"2,466"	"$3,897,702 "	"1,674"	"$423,972 "	263	"$340,064 "	"1,937"	"$764,036 "	"$3,247,244 "	"$20,791 "	"$2,157,675 "	"$66,100 "	"$984,488 "	"$180,209 "	"$1,873,811 "	"$525,998 "	"$5,537,205 "	"$13,049,044 "	"$13,254,155 "	--	--	--
"University of Maryland College Park (College Park, MD) "	"$958,960 "	"$221,587 "	"$12,560 "	"$4,065 "	"$169,606 "	"$244,906 "	"$557,663 "	"$4,427,835 "	"$662,405 "	"$7,497,733 "	11.10%	--	6.20%	77.10%	18.60%	"211,225"	"23,360"	"$14,530,905 "	--	--	--	--	--	--	"$35,211,429 "	"$26,091 "	"$15,722,918 "	"$397,500 "	"$14,351,731 "	"$4,081,456 "	"$33,105,819 "	"$12,581,644 "	"$65,280,204 "	"$78,306,091 "	"$78,619,223 "	--	--	--
"University of Maryland-Balt. County (Adelphi, MD) "	"$37,756 "	$0 	$50 	"$1,478 "	"$3,108 "	$0 	"$10,113 "	"$19,651 "	"$85,937 "	"$169,365 "	6.20%	--	6.10%	93.10%	2.90%	"39,530"	"2,469"	"$235,400 "	811	"$100,217 "	--	--	811	"$100,217 "	"$3,021,629 "	"$18,474 "	"$2,764,686 "	$0 	"$1,888,604 "	"$27,062 "	"$2,415,256 "	"$100,923 "	"$6,299,855 "	"$8,030,799 "	"$8,030,799 "	--	--	--
"University of Massachusetts, Amherst (Amherst, MA) "	"$1,397,422 "	"$1,100 "	$0 	"$1,348 "	"$99,313 "	"$4,687 "	"$166,315 "	"$388,357 "	"$269,425 "	"$2,606,782 "	12.70%	12.70%	12.30%	91.70%	30.00%	"168,611"	"21,339"	"$9,216,524 "	"2,052"	"$821,469 "	4	"$10,095 "	"2,056"	"$831,564 "	"$12,335,455 "	"$20,422 "	"$3,844,891 "	"$22,350 "	"$2,265,112 "	"$156,472 "	"$10,773,015 "	"$821,469 "	"$19,489,019 "	"$30,750,837 "	"$30,817,451 "	--	--	--
"University of Massachusetts, Boston (Boston, MA) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"University of Massachusetts, Lowell (Lowell, MA) "	"$233,105 "	$0 	$0 	$155 	"$1,890 "	$0 	"$25,951 "	"$32,194 "	"$115,890 "	"$624,546 "	11.40%	--	11.40%	91.40%	2.20%	"59,263"	"6,745"	"$997,910 "	271	"$93,470 "	0	$0 	271	"$93,470 "	"$42,980,062 "	"$12,725 "	"$1,185,557 "	$50 	"$1,154,857 "	"$29,740 "	"$3,296,134 "	"$89,081 "	"$5,310,816 "	"$45,495,833 "	"$45,495,833 "	--	--	--
"University of Memphis (Memphis, TN) "	--	--	--	--	--	--	--	--	--	"$463,264 "	2.40%	--	2.10%	86.10%	8.20%	"92,953"	"2,187"	"$798,319 "	11	"$437,488 "	0	$0 	11	"$437,488 "	"$4,455,087 "	"$15,426 "	"$1,281,544 "	--	"$991,550 "	--	"$2,051,323 "	--	"$5,938,933 "	"$9,756,771 "	"$9,756,771 "	--	--	--
"University of Michigan (Ann Arbor, MI) "	"$15,413,459 "	"$11,425 "	"$1,250,596 "	"$945,161 "	"$569,444 "	"$164,795 "	"$5,238,045 "	"$777,084 "	"$1,750,669 "	"$26,791,459 "	14.10%	--	13.30%	93.70%	48.00%	"418,869"	"59,186"	"$85,642,841 "	"1,114"	"$1,403,544 "	637	"$2,405,616 "	"1,751"	"$3,809,160 "	"$22,366,374 "	"$42,875 "	"$24,998,373 "	"$1,575 "	"$21,844,128 "	"$240,904 "	"$17,570,728 "	"$1,388,011 "	"$96,060,326 "	"$178,597,017 "	"$183,895,364 "	--	--	--
"University of Minnesota (Minneapolis, MN) "	"$3,499,832 "	"$17,678 "	"$208,714 "	"$7,000 "	"$53,791 "	$0 	"$1,091,853 "	"$867,283 "	"$55,245 "	"$6,189,301 "	12.40%	--	7.50%	100.00%	10.90%	"325,372"	"40,260"	"$26,177,529 "	--	"$3,620,974 "	--	"$1,156,255 "	--	"$4,777,229 "	"$75,154,044 "	"$28,553 "	"$64,378,996 "	"$208,814 "	"$52,244,557 "	"$1,360,505 "	"$59,505,080 "	"$3,620,974 "	"$162,795,828 "	"$239,404,489 "	"$244,851,272 "	--	--	--
"University of Mississippi (University, MS) "	"$2,840,771 "	"$736,550 "	"$417,864 "	"$1,060 "	"$36,222 "	"$817,641 "	"$134,137 "	"$8,448,881 "	"$218,824 "	"$13,740,427 "	12.10%	12.10%	13.90%	75.00%	30.80%	"95,504"	"11,560"	"$16,009,868 "	"8,982"	"$11,217,698 "	233	"$69,112 "	"9,215"	"$11,286,810 "	"$3,663,167 "	"$34,411 "	"$14,871,191 "	"$59,597 "	"$13,880,314 "	"$839,438 "	"$2,521,418 "	"$11,247,856 "	"$44,589,513 "	"$52,021,376 "	"$52,021,486 "	--	--	--
"University of Missouri-Columbia (Columbia, MO) "	"$1,829,077 "	$0 	"$10,170 "	$0 	"$5,427 "	"$2,500 "	$0 	"$95,300 "	"$492,695 "	"$6,660,981 "	9.00%	8.00%	8.30%	73.10%	27.00%	"191,590"	"17,305"	"$17,460,529 "	--	--	--	--	--	--	"$23,232,250 "	"$18,158 "	"$902,903 "	$0 	"$698,765 "	"$3,123 "	"$19,508,957 "	"$111,198 "	"$45,934,550 "	"$64,708,266 "	"$64,708,266 "	--	--	--
"University of Missouri-Kansas City (Kansas City, MO) "	"$3,346 "	"$26,276 "	"$16,427 "	"$2,125 "	"$103,197 "	$0 	"$106,184 "	$0 	"$737,620 "	"$1,006,193 "	6.40%	5.10%	6.20%	100.00%	5.90%	"61,759"	"3,961"	"$1,118,499 "	0	$0 	0	$0 	0	$0 	"$4,398,610 "	"$15,960 "	"$9,395,842 "	$0 	"$8,416,226 "	$0 	"$3,506,782 "	$0 	"$15,912,513 "	"$18,969,540 "	"$18,969,540 "	--	--	--
"University of Missouri-St. Louis (St. Louis, MO) "	"$134,653 "	$0 	"$4,470 "	"$7,490 "	"$1,805 "	$0 	"$52,662 "	"$2,248 "	"$23,879 "	"$243,146 "	5.00%	4.60%	4.40%	98.90%	2.00%	"54,152"	"2,706"	"$267,480 "	131	"$67,826 "	--	--	131	"$67,826 "	"$3,609,915 "	"$7,957 "	"$830,015 "	$0 	"$817,479 "	"$57,210 "	"$3,577,680 "	"$67,826 "	"$12,018,900 "	"$13,075,515 "	"$13,075,515 "	--	--	--
"University of Montana (Missoula, MT) "	"$648,534 "	$0 	$0 	$0 	$0 	$0 	"$98,955 "	$0 	"$375,389 "	"$1,373,269 "	21.60%	--	20.10%	96.70%	50.90%	"58,601"	"12,669"	"$7,010,587 "	--	--	--	--	--	--	"$1,054,464 "	"$13,750 "	"$1,359,773 "	$0 	"$719,771 "	$0 	"$412,415 "	$0 	"$4,100,729 "	"$13,765,538 "	"$14,317,360 "	--	--	--
"University of Nebraska (Lincoln, NE) "	"$14,351,400 "	"$175,618 "	"$784,493 "	"$1,803,109 "	"$90,856 "	$0 	"$1,988,060 "	"$1,625,669 "	"$20,872 "	"$22,518,494 "	4.80%	--	--	68.10%	28.60%	"416,725"	"20,142"	"$26,319,355 "	--	--	--	--	--	--	"$19,843,578 "	"$23,272 "	"$20,362,944 "	$0 	"$7,421,480 "	$0 	"$16,481,606 "	"$1,635,626 "	"$64,958,055 "	"$92,171,687 "	"$94,200,354 "	--	--	--
"University of Nevada, Las Vegas (Las Vegas, NV) "	"$90,726 "	$0 	$0 	$0 	"$2,503 "	$0 	"$18,035 "	"$180,412 "	"$10,752 "	"$454,716 "	3.80%	--	3.80%	37.40%	2.20%	"42,249"	"1,621"	"$462,270 "	"1,813"	"$3,192,856 "	3	"$51,175 "	"1,816"	"$3,244,031 "	"$6,338,475 "	"$9,818 "	"$2,938,369 "	"$897,617 "	"$2,787,919 "	"$857,696 "	"$6,234,382 "	"$3,063,251 "	"$19,557,267 "	"$21,031,793 "	"$21,130,015 "	--	--	--
"University of Nevada, Reno (Reno, NV) "	"$1,592,571 "	"$25,170 "	$0 	$0 	"$32,463 "	$0 	"$355,169 "	"$424,566 "	$0 	"$2,436,603 "	6.30%	6.10%	6.10%	100.00%	20.80%	"55,452"	"3,478"	"$2,711,586 "	0	$0 	0	$0 	0	$0 	"$2,845,940 "	"$23,401 "	"$3,555,083 "	"$327,890 "	"$2,312,248 "	"$251,927 "	"$2,271,849 "	"$1,532,289 "	"$10,359,787 "	"$13,055,167 "	"$13,055,167 "	--	--	--
"University of New Hampshire (Durham, NH) "	"$255,407 "	$125 	"$6,000 "	"$20,186 "	"$208,860 "	$0 	"$181,316 "	"$182,984 "	"$917,555 "	"$1,774,803 "	11.50%	10.60%	11.20%	88.70%	52.90%	"105,833"	"12,122"	"$5,679,428 "	983	"$215,075 "	85	"$104,280 "	"1,068"	"$319,355 "	"$1,663,929 "	"$12,386 "	"$1,476,821 "	"$33,432 "	"$573,608 "	"$73,789 "	"$491,132 "	"$383,562 "	"$3,713,973 "	"$10,732,449 "	"$13,056,406 "	--	--	--
"University of New Mexico (Albuquerque, NM) "	"$467,282 "	"$3,094 "	"$4,519 "	"$18,330 "	"$35,465 "	$305 	"$242,889 "	"$462,140 "	"$1,409,743 "	"$2,899,891 "	6.60%	--	6.10%	81.90%	12.70%	"127,749"	"8,463"	"$5,115,094 "	"2,630"	"$3,001,194 "	3	"$22,867 "	"2,633"	"$3,024,061 "	"$9,832,256 "	"$17,770 "	"$7,576,497 "	"$3,750 "	"$7,058,692 "	"$1,832,205 "	"$8,827,143 "	"$3,001,194 "	"$30,528,100 "	"$40,227,980 "	"$41,043,195 "	--	--	--
"University of New Orleans (New Orleans, LA) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"University of North Dakota (Grand Forks, ND) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"University of North Texas (Denton, TX) "	--	--	--	--	--	--	--	--	--	--	5.30%	--	--	88.50%	12.90%	"179,181"	"9,416"	--	--	--	--	--	--	--	"$8,533,315 "	"$9,394 "	"$1,350,338 "	--	--	--	--	--	"$5,020,343 "	"$16,958,867 "	"$17,075,632 "	--	--	--
"University of Northern Colorado (Greeley, CO) "	"$289,801 "	$300 	$0 	$0 	$40 	"$31,683 "	"$142,072 "	"$54,313 "	"$26,664 "	"$647,875 "	6.10%	--	4.80%	100.00%	20.10%	"82,681"	"5,080"	"$1,034,459 "	764	"$724,032 "	247	"$742,353 "	"1,011"	"$1,466,385 "	"$1,051,203 "	"$8,888 "	"$2,028,645 "	"$1,500 "	"$1,541,170 "	"$22,501 "	"$697,112 "	"$119,559 "	"$3,553,521 "	"$5,136,888 "	"$5,168,336 "	--	--	--
"University of Oklahoma (Norman, OK) "	--	--	--	--	--	--	--	--	--	--	15.10%	--	--	67.30%	40.00%	"158,777"	"24,048"	--	--	--	--	--	--	--	"$16,711,185 "	"$13,874 "	"$14,206,880 "	--	--	--	--	--	"$39,359,101 "	"$87,577,062 "	"$87,614,265 "	--	--	--
"University of Oregon (Eugene, OR) "	"$1,277,502 "	"$61,958 "	"$1,415,370 "	"$273,237 "	"$271,842 "	"$22,971 "	"$276,532 "	"$8,421,030 "	"$156,647 "	"$27,462,408 "	10.60%	15.20%	10.10%	80.50%	55.60%	"143,433"	"15,195"	"$34,539,693 "	0	$0 	0	$0 	0	$0 	"$6,919,483 "	"$13,514 "	"$4,539,277 "	"$103,050 "	"$2,188,260 "	"$4,397,985 "	"$5,755,582 "	"$16,566,903 "	"$42,504,602 "	"$62,151,638 "	"$62,544,250 "	--	--	--
"University of Pittsburgh (Pittsburgh, PA) "	"$2,031,412 "	"$320,918 "	"$40,841 "	$0 	"$65,893 "	"$34,404 "	"$244,246 "	"$1,413,650 "	"$855,446 "	"$5,159,360 "	13.40%	13.80%	12.50%	87.50%	13.50%	"226,009"	"30,294"	"$12,345,245 "	--	--	--	--	--	--	"$15,142,324 "	"$34,882 "	"$35,648,033 "	"$310,654 "	"$25,270,306 "	"$965,663 "	"$10,657,958 "	"$3,602,647 "	"$55,970,988 "	"$91,278,520 "	"$94,544,962 "	--	--	--
"University of Rhode Island (Kingston, RI) "	"$410,495 "	$0 	"$7,969 "	$0 	$442 	"$1,652 "	"$19,174 "	"$408,661 "	"$62,756 "	"$1,739,463 "	12.50%	12.10%	11.20%	92.30%	24.40%	"84,811"	"10,582"	"$3,163,142 "	"2,550"	"$628,722 "	"1,531"	"$3,285,617 "	"4,081"	"$3,914,339 "	"$3,845,382 "	"$23,389 "	"$2,599,809 "	$0 	"$991,949 "	"$71,834 "	"$1,197,366 "	"$628,722 "	"$5,121,380 "	"$12,975,200 "	"$13,031,820 "	--	--	--
"University of South Dakota (Vermillion, SD) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"University of South Florida (Tampa, FL) "	"$61,792 "	$0 	"$1,681 "	$0 	"$24,995 "	"$478,235 "	"$55,377 "	"$543,996 "	"$330,230 "	"$1,694,604 "	5.70%	5.20%	4.90%	59.90%	12.00%	"159,526"	"9,031"	"$2,100,390 "	"3,013"	"$2,483,176 "	14	"$90,994 "	"3,027"	"$2,574,170 "	"$4,467,589 "	"$17,421 "	"$2,120,081 "	"$733,230 "	"$2,084,506 "	"$511,075 "	"$4,328,803 "	"$2,320,629 "	"$14,006,246 "	"$17,505,725 "	"$19,501,819 "	--	--	--
"University of Southern Mississippi (Hattiesburg, MS) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"University of Tennessee (Knoxville, TN) "	"$608,766 "	"$694,554 "	"$58,415 "	"$189,997 "	"$221,324 "	"$87,224 "	"$4,236,310 "	"$1,704 "	"$886,977 "	"$7,546,552 "	11.60%	--	9.50%	89.10%	12.90%	"214,725"	"24,952"	"$12,527,249 "	130	"$112,455 "	61	"$1,958,573 "	191	"$2,071,028 "	"$51,495,260 "	"$24,556 "	"$13,025,764 "	$0 	"$10,971,012 "	$600 	"$10,570,206 "	"$12,538 "	"$40,005,886 "	"$97,223,619 "	"$102,015,721 "	--	--	--
"University of Toledo (Toledo, OH) "	"$296,496 "	$0 	$350 	$0 	$0 	$0 	"$51,329 "	"$223,658 "	"$6,621 "	"$653,056 "	6.90%	6.50%	5.40%	97.80%	34.90%	"91,907"	"6,304"	"$2,158,806 "	0	"$499,945 "	0	"$1,633,997 "	0	"$2,133,942 "	"$1,957,083 "	"$11,038 "	"$566,116 "	"$12,200 "	"$243,247 "	"$140,495 "	"$915,329 "	"$499,945 "	"$2,418,000 "	"$6,192,304 "	"$6,267,889 "	--	--	--
"University of Utah (Salt Lake City, UT) "	"$2,750,267 "	"$332,358 "	"$454,573 "	"$419,396 "	"$995,094 "	"$39,779 "	"$1,999,808 "	"$39,659 "	"$1,724,230 "	"$8,835,115 "	9.20%	11.80%	5.80%	55.80%	16.50%	"179,382"	"16,583"	"$22,476,098 "	--	"$220,754 "	0	$0 	0	"$220,754 "	"$36,186,257 "	"$32,136 "	"$47,348,549 "	"$100,000 "	"$34,810,281 "	"$8,135 "	"$35,164,538 "	"$220,754 "	"$101,985,502 "	"$136,015,946 "	"$137,345,106 "	--	--	--
"University of Vermont (Burlington, VT) "	"$816,402 "	$0 	"$14,957 "	"$36,368 "	"$24,834 "	"$2,748 "	"$276,877 "	"$230,257 "	"$645,877 "	"$3,300,305 "	16.50%	15.90%	16.00%	100.00%	18.20%	"79,914"	"13,191"	"$5,078,041 "	911	"$565,162 "	25	"$214,805 "	936	"$779,967 "	"$4,074,113 "	"$33,518 "	"$9,111,682 "	"$4,120 "	"$7,522,326 "	"$269,799 "	"$3,695,017 "	"$564,662 "	"$22,375,105 "	"$27,905,964 "	"$28,766,987 "	--	--	--
"University of Virginia (Charlottesville, VA) "	"$199,346 "	$0 	"$176,964 "	$0 	"$4,281,477 "	$0 	"$47,118 "	"$12,593,945 "	"$9,385,881 "	"$36,491,829 "	21.00%	--	20.90%	99.40%	54.20%	"159,733"	"33,612"	"$120,814,702 "	"9,852"	"$21,926,540 "	"2,919"	"$9,380,441 "	"12,771"	"$31,306,981 "	"$18,572,761 "	"$38,658 "	"$54,658,863 "	"$757,166 "	"$39,338,374 "	"$4,374,064 "	"$15,497,281 "	"$21,902,794 "	"$104,863,141 "	"$222,979,050 "	"$261,921,891 "	--	--	--
"University of Washington (Seattle, WA) "	"$4,858,230 "	"$6,150 "	"$320,849 "	"$771,194 "	"$49,703 "	"$167,496 "	"$1,269,474 "	"$3,868,215 "	"$1,177,537 "	"$12,721,999 "	17.60%	17.10%	17.20%	97.70%	8.30%	"285,559"	"50,323"	"$26,233,231 "	"24,859"	"$10,770,516 "	796	"$5,066,302 "	"25,655"	"$15,836,818 "	"$65,330,731 "	"$44,884 "	"$154,639,416 "	"$25,168 "	"$76,035,942 "	"$1,012,190 "	"$56,870,860 "	"$7,783,564 "	"$193,047,144 "	"$310,501,206 "	"$311,250,905 "	--	--	--
"University of West Florida (Pensacola, FL) "	"$74,819 "	$0 	"$1,345 "	"$37,287 "	"$1,202 "	$0 	"$9,417 "	"$16,761 "	"$41,940 "	"$257,513 "	6.40%	--	6.30%	50.80%	17.00%	"49,752"	"3,189"	"$264,501 "	319	"$42,699 "	5	"$4,633 "	324	"$47,332 "	"$637,234 "	"$12,951 "	"$24,248 "	$0 	"$22,600 "	"$6,695 "	"$328,028 "	"$47,332 "	"$1,154,008 "	"$1,559,866 "	"$1,559,866 "	--	--	--
"University of Wisconsin-Madison (Madison, WI) "	$0 	"$167,607 "	"$10,517,804 "	"$240,527 "	"$3,979 "	$0 	"$4,373,189 "	$0 	"$5,104,942 "	"$21,070,639 "	14.50%	14.90%	8.30%	100.00%	12.80%	"324,449"	"47,124"	"$32,396,122 "	"19,788"	"$8,779,866 "	432	"$806,854 "	"20,220"	"$9,586,720 "	"$32,457,734 "	"$36,038 "	"$128,755,937 "	$0 	"$97,151,053 "	$0 	"$25,455,796 "	$0 	"$214,820,499 "	"$281,456,612 "	"$286,914,546 "	--	--	--
"University of Wisconsin-Milwaukee (Milwaukee, WI) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"University of Wyoming Foundation (Laramie, WY) "	"$445,745 "	"$527,662 "	"$2,000 "	"$190,757 "	"$7,849 "	"$12,520 "	"$91,316 "	"$380,857 "	"$57,675 "	"$1,838,950 "	11.80%	11.60%	11.40%	52.90%	25.20%	"84,325"	"9,933"	"$4,013,569 "	"5,223"	"$1,557,243 "	90	"$325,340 "	"5,313"	"$1,882,583 "	"$2,021,918 "	"$20,299 "	"$3,520,143 "	"$18,040 "	"$1,039,749 "	"$713,646 "	"$1,500,922 "	"$1,475,558 "	"$5,840,378 "	"$15,948,780 "	"$16,799,403 "	--	--	--
"Utah State University (Logan, UT) "	"$265,889 "	$0 	$961 	"$54,566 "	"$57,931 "	$0 	"$53,169 "	"$301,768 "	"$5,912 "	"$1,291,552 "	9.70%	--	9.40%	90.70%	13.20%	"98,553"	"9,554"	"$1,722,923 "	"1,136"	"$708,288 "	10	"$16,200 "	"1,146"	"$724,488 "	"$1,480,344 "	"$16,941 "	"$8,032,037 "	"$25,306 "	"$4,083,009 "	"$278,511 "	"$1,116,490 "	"$737,801 "	"$7,628,801 "	"$13,020,476 "	"$13,020,476 "	--	--	--
"Virginia Commonwealth University (Richmond, VA) "	"$2,933,581 "	"$63,138 "	"$566,415 "	"$3,727 "	"$5,218 "	$0 	"$100,272 "	"$71,623 "	"$224,104 "	"$3,970,155 "	5.30%	4.70%	4.80%	79.00%	21.60%	"114,017"	"6,010"	"$8,265,344 "	379	"$324,892 "	32	"$137,262 "	411	"$462,154 "	"$7,957,768 "	"$17,926 "	"$5,639,021 "	"$1,000 "	"$1,719,855 "	"$79,846 "	"$5,577,416 "	"$206,447 "	"$22,305,133 "	"$38,241,853 "	"$38,241,853 "	--	--	--
"Virginia Polytechnic Inst & St Univ (Blacksburg, VA) "	"$3,293,248 "	"$1,160 "	"$42,191 "	"$50,448 "	"$41,020 "	"$59,251 "	"$510,295 "	"$4,964,637 "	"$624,213 "	"$9,806,276 "	13.40%	--	12.60%	89.60%	37.30%	"181,609"	"24,413"	"$19,798,433 "	"10,695"	"$7,327,019 "	"1,363"	"$6,698,974 "	"12,058"	"$14,025,993 "	"$10,953,810 "	"$25,195 "	"$4,778,278 "	"$14,567 "	"$4,562,228 "	"$476,818 "	"$9,888,171 "	"$7,364,924 "	"$32,026,375 "	"$53,084,083 "	"$54,284,277 "	--	--	--
"Washington State University (Pullman, WA) "	"$1,668,115 "	"$7,610 "	"$19,818 "	$0 	"$41,008 "	"$859,585 "	"$1,638,840 "	$0 	"$30,838 "	"$4,358,958 "	19.30%	19.30%	15.80%	100.00%	18.90%	"120,661"	"23,234"	"$8,874,923 "	"7,287"	"$4,440,503 "	128	"$381,555 "	"7,415"	"$4,822,058 "	"$18,238,322 "	"$22,127 "	"$5,857,836 "	$0 	"$5,354,245 "	$0 	"$17,860,124 "	$0 	"$38,249,147 "	"$46,870,671 "	"$48,839,329 "	--	--	--
"Wayne State University (Detroit, MI) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"West Virginia University Foundation, Inc. (Morgantown, WV) "	"$2,304,609 "	"$285,325 "	"$151,902 "	"$28,918 "	"$301,763 "	$0 	"$418,064 "	"$1,769,772 "	"$287,346 "	"$5,715,414 "	9.20%	--	8.80%	62.10%	21.20%	"121,513"	"11,186"	"$8,310,209 "	"3,222"	"$4,741,638 "	405	"$812,684 "	"3,627"	"$5,554,322 "	"$11,798,221 "	"$23,770 "	"$4,573,318 "	"$56,012 "	"$3,747,909 "	"$1,970,312 "	"$7,657,883 "	"$4,741,634 "	"$28,913,326 "	"$39,201,012 "	"$42,116,528 "	--	--	--
"Western Michigan University (Kalamazoo, MI) "	"$724,318 "	$0 	$0 	$0 	"$13,568 "	$0 	"$113,381 "	"$248,658 "	"$160,909 "	"$4,278,827 "	8.50%	--	8.00%	90.80%	26.20%	"175,326"	"14,824"	"$5,437,453 "	--	--	--	--	--	--	"$7,988,407 "	"$10,059 "	"$2,817,977 "	"$23,425 "	"$1,608,007 "	"$316,778 "	"$4,279,579 "	"$751,630 "	"$13,620,793 "	"$20,774,232 "	"$21,672,630 "	--	--	--
"Wichita State University (Wichita, KS) "	"$59,836 "	"$30,640 "	$0 	$0 	$682 	"$82,570 "	"$604,619 "	$0 	"$1,233,288 "	"$2,110,476 "	12.80%	--	12.60%	72.90%	21.90%	"76,689"	"9,839"	"$3,879,281 "	0	$0 	0	$0 	0	$0 	"$5,642,040 "	"$10,339 "	"$3,089,658 "	$0 	"$1,889,680 "	$0 	"$2,400,303 "	$0 	"$7,948,264 "	"$17,698,633 "	"$17,708,030 "	--	--	--
"Wright State University (Dayton, OH) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
																																						
Mean	"$1,337,975 "	"$59,352 "	"$200,827 "	"$101,601 "	"$115,360 "	"$90,150 "	"$526,401 "	"$1,516,589 "	"$608,077 "	"$5,206,369 "	10.50%	11.30%	9.30%	81.50%	20.90%	"138,916"	"15,757"	"$12,892,060 "	"3,202"	"$3,145,828 "	202	"$1,011,431 "	"3,362"	"$4,119,448 "	"$14,551,932 "	"$20,091 "	"$15,567,595 "	"$121,249 "	"$9,246,607 "	"$669,670 "	"$10,632,454 "	"$3,100,088 "	"$32,744,850 "	"$56,185,950 "	"$57,787,008 "	--	--	--
Max Value	"$15,413,459 "	"$1,213,331 "	"$10,517,804 "	"$1,803,109 "	"$4,281,477 "	"$2,673,275 "	"$5,238,045 "	"$14,322,649 "	"$9,385,881 "	"$36,491,829 "	27.30%	25.80%	22.90%	100.00%	67.60%	"427,396"	"76,566"	"$206,165,453 "	"24,859"	"$28,296,026 "	"2,919"	"$9,591,457 "	"25,655"	"$31,306,981 "	"$110,310,758 "	"$50,499 "	"$312,428,427 "	"$1,945,974 "	"$97,151,053 "	"$9,229,745 "	"$108,064,281 "	"$23,089,127 "	"$214,820,499 "	"$358,226,982 "	"$365,307,446 "	--	--	--
