Public Research/Doctoral / FY2001 																																						
Institution	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Current	  Alumni Participation 	  Undergraduate	  Alumni Donors	  Percentage	  Alumni Giving	  # Alumni of	  # Alumni Donors 	  Alumni: Total	  Athletics/Curr	  Athletics/Curr	  Athletics/Cap	  Athletics/Cap	  Athletics/Total:	  Athletics/Total	  Corporations:	  Expenditures	  Foundations:	  Foundations:	  Foundations:	  Corporations:	  Corporations:	  Total Curr	  Total Current	  Grand Total	  Grand Total	  Parents (incl.	  Parents (incl.	  Parents (incl.
"University of Massachusetts, Lowell (Lowell, MA) "	"$221,484 "	$0 	$0 	$235 	"$1,143 "	$0 	"$75,999 "	"$21,554 "	"$92,070 "	"$609,532 "	--	--	--	--	--	0	0	$0 	305	"$76,779 "	0	--	--	--	"$36,614,911 "	"$11,817 "	"$1,141,487 "	$50 	"$1,039,477 "	"$40,650 "	"$6,646,004 "	"$72,319 "	"$8,424,767 "	--	"$40,136,137 "	--	--	--
"University of Memphis (Memphis, TN) "	"$174,483 "	$0 	$725 	$0 	"$29,293 "	$0 	"$112,267 "	"$1,928,376 "	"$115,028 "	"$2,379,680 "	3.80%	--	3.70%	0.00%	--	"83,746"	"3,203"	"$2,993,772 "	"3,301"	"$3,801,940 "	14	--	--	--	"$3,365,451 "	"$11,069 "	"$2,016,755 "	"$176,290 "	"$1,496,205 "	"$682,486 "	"$1,932,874 "	"$4,260,527 "	"$9,224,460 "	--	"$12,438,572 "	--	--	--
"University of Michigan (Ann Arbor, MI) "	"$18,215,746 "	"$34,582 "	"$1,376,963 "	"$780,588 "	"$254,984 "	"$2,090,048 "	"$3,782,543 "	"$504,115 "	"$14,235,603 "	"$46,987,270 "	15.30%	--	14.30%	94.50%	--	"400,711"	"61,263"	"$96,088,192 "	"1,044"	"$1,005,913 "	"1,152"	--	--	--	"$29,185,035 "	"$36,517 "	"$36,834,471 "	$500 	"$34,564,570 "	"$58,789 "	"$20,764,415 "	"$1,005,914 "	"$134,033,736 "	--	"$218,114,221 "	--	--	--
"University of Minnesota (Minneapolis, MN) "	"$2,472,894 "	"$26,605 "	"$172,453 "	"$2,885 "	"$58,755 "	"$547,992 "	"$478,972 "	"$85,249 "	$0 	"$4,213,637 "	11.00%	--	10.70%	63.80%	--	"319,037"	"34,971"	"$23,382,058 "	--	"$1,061,552 "	--	--	--	--	"$67,865,477 "	"$29,098 "	"$59,413,372 "	"$294,215 "	"$34,375,481 "	"$551,778 "	"$46,103,120 "	"$1,061,552 "	"$127,010,429 "	--	"$228,926,489 "	--	--	--
"University of Mississippi (University, MS) "	$0 	$0 	"$42,404 "	$0 	$0 	$0 	$0 	$0 	"$15,228,023 "	"$16,290,140 "	--	--	--	--	--	0	0	$0 	"6,619"	"$14,699,779 "	70	--	--	--	"$4,796,097 "	"$30,473 "	"$18,567,513 "	"$1,163,085 "	"$12,855,870 "	$0 	"$3,052,253 "	"$1,163,085 "	"$47,113,583 "	--	"$62,626,136 "	--	--	--
"University of Missouri-Columbia (Columbia, MO) "	"$861,881 "	"$91,150 "	"$281,936 "	$0 	"$28,940 "	"$15,000 "	"$123,364 "	$0 	"$734,102 "	"$4,977,788 "	10.40%	9.50%	9.40%	51.60%	--	"184,167"	"19,080"	"$15,414,745 "	--	--	--	--	--	--	"$11,758,566 "	"$25,594 "	"$2,939,789 "	$0 	"$2,541,831 "	$0 	"$9,914,115 "	$0 	"$26,451,045 "	--	"$43,871,927 "	--	--	--
"University of Missouri-Kansas City (Kansas City, MO) "	$0 	"$44,825 "	"$36,577 "	$0 	"$1,390 "	$0 	"$126,594 "	$0 	"$663,902 "	"$880,353 "	6.10%	5.90%	5.90%	100.00%	--	"57,356"	"3,485"	"$2,005,983 "	1	$60 	1	--	--	--	"$4,037,809 "	"$16,970 "	"$5,376,649 "	$0 	"$3,144,884 "	$0 	"$3,798,018 "	$0 	"$10,451,829 "	--	"$14,437,146 "	--	--	--
"University of Missouri-St. Louis (St. Louis, MO) "	"$142,375 "	$0 	"$7,807 "	$800 	"$2,179 "	$50 	"$59,786 "	"$7,499 "	"$65,717 "	"$290,558 "	3.40%	5.00%	3.30%	28.70%	--	"82,184"	"2,791"	"$547,583 "	425	"$92,237 "	1	--	--	--	"$3,710,002 "	"$8,785 "	"$701,275 "	$0 	"$555,173 "	$0 	"$3,375,379 "	"$13,463 "	"$7,828,377 "	--	"$9,225,544 "	--	--	--
"University of Montana (Missoula, MT) "	"$690,549 "	$0 	$0 	$0 	$0 	$0 	"$39,332 "	$0 	"$226,110 "	"$1,034,625 "	22.30%	--	22.10%	83.40%	--	"54,064"	"12,046"	"$4,892,278 "	0	$0 	0	--	--	--	"$1,535,530 "	"$12,205 "	"$2,476,480 "	$0 	"$903,720 "	$0 	"$600,431 "	$0 	"$3,357,877 "	--	"$10,990,796 "	--	--	--
"University of Nebraska (Lincoln, NE) "	"$28,612,962 "	"$352,844 "	"$1,166,202 "	"$492,805 "	$0 	"$7,400 "	"$1,367,280 "	"$1,618,947 "	"$10,055 "	"$33,896,444 "	5.10%	--	0.00%	68.60%	--	"406,552"	"20,604"	"$51,811,192 "	--	--	--	--	--	--	"$15,507,946 "	"$21,610 "	"$24,126,411 "	$0 	"$5,423,502 "	$0 	"$10,399,996 "	"$1,633,656 "	"$63,437,413 "	--	"$115,230,260 "	--	--	--
"University of Nevada, Las Vegas (Las Vegas, NV) "	"$59,806 "	$0 	$0 	$0 	$420 	$0 	"$12,408 "	"$545,321 "	"$4,910 "	"$770,553 "	3.30%	--	3.30%	70.00%	--	"45,749"	"1,510"	"$928,015 "	"2,925"	"$7,033,569 "	21	--	--	--	"$10,550,185 "	"$8,567 "	"$909,638 "	"$325,261 "	"$771,918 "	"$2,618,831 "	"$7,684,117 "	"$6,133,069 "	"$15,468,625 "	--	"$20,195,477 "	--	--	--
"University of Nevada, Reno (Reno, NV) "	"$1,963,639 "	"$25,835 "	$0 	$0 	"$71,793 "	$0 	"$505,726 "	"$57,194 "	$0 	"$3,050,535 "	11.00%	12.00%	10.20%	100.00%	--	"55,845"	"6,119"	"$3,373,016 "	717	"$401,847 "	0	--	--	--	"$2,200,179 "	"$20,749 "	"$7,611,115 "	"$137,500 "	"$4,912,770 "	"$37,833 "	"$2,080,146 "	"$401,847 "	"$13,982,207 "	--	"$17,712,808 "	--	--	--
"University of New Hampshire (Durham, NH) "	"$258,220 "	"$1,300 "	"$5,000 "	"$12,643 "	"$206,038 "	"$118,858 "	"$198,691 "	"$134,080 "	"$784,274 "	"$1,721,466 "	15.20%	14.80%	13.70%	93.30%	--	"84,101"	"12,793"	"$4,743,586 "	"1,556"	"$290,178 "	213	--	--	--	"$1,835,493 "	"$11,540 "	"$799,467 "	"$17,550 "	"$493,817 "	"$28,743 "	"$681,746 "	"$247,400 "	"$3,799,348 "	--	"$16,968,154 "	--	--	--
"University of New Mexico (Albuquerque, NM) "	"$360,996 "	$664 	"$2,500 "	"$22,282 "	"$224,236 "	"$1,060 "	"$248,546 "	"$420,217 "	"$277,040 "	"$1,714,468 "	6.50%	--	6.20%	78.20%	--	"120,739"	"7,860"	"$4,542,053 "	"3,247"	"$3,352,880 "	0	--	--	--	"$9,981,039 "	"$22,962 "	"$6,395,872 "	"$10,886 "	"$6,233,605 "	"$2,212,940 "	"$8,175,069 "	"$3,532,881 "	"$26,293,958 "	--	"$33,818,085 "	--	--	--
"University of New Orleans (New Orleans, LA) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"University of North Dakota (Grand Forks, ND) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"University of North Texas (Denton, TX) "	--	--	--	--	--	--	--	--	--	--	4.30%	--	0.00%	100.00%	--	"162,042"	"6,915"	"$2,201,267 "	--	--	--	--	--	--	"$4,283,194 "	"$9,832 "	"$3,170,472 "	--	--	--	--	--	"$5,014,100 "	--	"$12,649,060 "	--	--	--
"University of Northern Colorado (Greeley, CO) "	"$237,254 "	$0 	"$1,000 "	$0 	"$1,126 "	"$2,421 "	"$108,242 "	"$34,012 "	"$53,167 "	"$666,152 "	7.50%	7.60%	5.90%	100.00%	--	"72,512"	"5,430"	"$2,551,533 "	859	"$208,130 "	60	--	--	--	"$1,590,766 "	"$9,475 "	"$786,213 "	"$8,901 "	"$762,963 "	"$53,228 "	"$1,299,383 "	"$149,265 "	"$4,033,364 "	--	"$18,313,013 "	--	--	--
"University of Oklahoma (Norman, OK) "	--	--	--	--	--	--	--	--	--	--	16.50%	--	17.70%	67.60%	--	"148,669"	"24,589"	"$39,373,777 "	--	--	--	--	--	--	"$9,476,609 "	"$14,573 "	"$22,337,790 "	--	--	--	--	--	"$34,165,794 "	--	"$88,738,980 "	--	--	--
"University of Oregon (Eugene, OR) "	"$1,149,542 "	"$43,953 "	"$33,243 "	"$235,327 "	"$309,417 "	"$41,268 "	"$690,713 "	"$3,362,915 "	"$57,976 "	"$6,249,082 "	10.20%	14.80%	9.70%	64.00%	--	"135,817"	"13,798"	"$18,927,306 "	--	--	--	--	--	--	"$4,884,637 "	"$12,067 "	"$7,723,243 "	"$90,961 "	"$6,379,814 "	"$2,570,446 "	"$4,311,725 "	"$8,452,120 "	"$22,905,763 "	--	"$48,959,759 "	--	--	--
"University of Pittsburgh (Pittsburgh, PA) "	--	--	--	--	--	--	--	--	--	--	12.00%	--	0.00%	61.40%	--	"195,337"	"23,484"	"$18,604,067 "	--	--	--	--	--	--	"$20,390,862 "	"$30,811 "	"$31,294,617 "	--	--	--	--	--	"$61,193,935 "	--	"$88,644,552 "	--	--	--
"University of Rhode Island (Kingston, RI) "	"$167,802 "	$0 	"$2,273 "	$0 	"$5,507 "	"$6,620 "	"$47,388 "	"$390,845 "	"$57,877 "	"$1,562,631 "	13.90%	13.10%	12.80%	100.00%	--	"80,372"	"11,169"	"$4,323,381 "	"2,449"	"$683,978 "	729	--	--	--	"$3,397,721 "	"$17,589 "	"$2,232,241 "	$200 	"$1,128,648 "	"$34,848 "	"$1,515,541 "	"$683,978 "	"$5,950,624 "	--	"$14,320,085 "	--	--	--
"University of South Dakota (Vermillion, SD) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"University of South Florida (Tampa, FL) "	"$81,767 "	$0 	"$2,696 "	$0 	"$15,324 "	"$13,077 "	"$126,122 "	"$322,587 "	"$296,367 "	"$1,095,061 "	5.50%	5.40%	5.40%	61.70%	--	"167,537"	"9,272"	"$1,480,125 "	"2,526"	"$1,778,010 "	27	--	--	--	"$3,813,144 "	--	"$4,199,103 "	"$34,937 "	"$3,042,946 "	"$814,337 "	"$3,361,947 "	"$1,691,684 "	"$12,080,418 "	--	"$37,038,832 "	--	--	--
"University of Southern Mississippi (Hattiesburg, MS) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"University of Tennessee (Knoxville, TN) "	"$650,427 "	"$843,271 "	"$90,478 "	"$208,268 "	"$81,633 "	"$78,031 "	"$288,322 "	"$4,941,099 "	"$1,201,620 "	"$9,307,687 "	12.80%	--	11.10%	76.80%	--	"204,606"	"26,154"	"$18,001,860 "	--	"$15,331,143 "	--	--	--	--	"$33,412,419 "	"$22,237 "	"$7,664,087 "	"$154,108 "	"$5,954,577 "	"$5,109,372 "	"$28,700,335 "	"$15,331,144 "	"$54,610,079 "	--	"$82,619,489 "	--	--	--
"University of Toledo (Toledo, OH) "	"$302,649 "	$0 	$50 	$0 	$0 	$0 	"$75,962 "	"$202,886 "	"$8,520 "	"$665,966 "	8.20%	7.70%	6.90%	97.80%	--	"85,273"	"6,988"	"$1,587,786 "	--	"$119,898 "	--	--	--	--	"$6,541,858 "	"$10,736 "	"$986,303 "	"$16,200 "	"$483,363 "	"$90,970 "	"$5,686,223 "	"$434,879 "	"$7,312,380 "	--	"$10,307,256 "	--	--	--
"University of Utah (Salt Lake City, UT) "	"$2,915,579 "	"$504,783 "	"$559,947 "	"$352,780 "	"$662,310 "	"$285,366 "	"$1,556,676 "	"$1,553,437 "	"$1,274,332 "	"$9,796,218 "	12.60%	9.30%	0.00%	76.70%	--	"98,616"	"12,425"	"$21,951,727 "	--	"$3,426,875 "	--	--	--	--	"$50,936,417 "	"$32,945 "	"$44,844,303 "	"$200,152 "	"$34,566,729 "	"$781,325 "	"$48,851,421 "	"$3,426,874 "	"$115,057,574 "	--	"$146,343,678 "	--	--	--
"University of Vermont (Burlington, VT) "	"$818,996 "	"$10,800 "	"$8,630 "	"$15,603 "	"$23,149 "	"$9,590 "	"$321,758 "	"$94,587 "	"$683,359 "	"$3,624,209 "	17.50%	--	0.00%	94.00%	--	"74,582"	"13,072"	"$7,873,259 "	--	--	--	--	--	--	"$3,819,687 "	"$28,645 "	"$12,674,798 "	"$65,246 "	"$9,297,805 "	"$267,556 "	"$3,652,214 "	"$467,031 "	"$22,085,368 "	--	"$31,818,916 "	--	--	--
"University of Virginia (Charlottesville, VA) "	"$161,933 "	$0 	"$92,999 "	$0 	"$3,896,049 "	$0 	"$44,822 "	"$726,972 "	"$11,402,035 "	"$31,106,033 "	23.10%	--	22.90%	97.00%	--	"149,441"	"34,554"	"$65,654,073 "	"9,962"	"$15,715,164 "	"2,797"	--	--	--	"$22,603,769 "	"$39,526 "	"$42,553,183 "	"$2,750 "	"$27,929,532 "	"$1,083,880 "	"$19,345,021 "	"$2,910,736 "	"$124,905,739 "	--	"$189,900,076 "	--	--	--
"University of Washington (Seattle, WA) "	"$4,444,357 "	"$18,545 "	"$296,972 "	"$1,322,662 "	"$26,209 "	"$564,352 "	"$721,865 "	"$3,031,039 "	"$1,524,184 "	"$12,205,700 "	14.20%	13.40%	13.70%	98.90%	--	"249,790"	"35,509"	"$30,756,418 "	108	"$24,425 "	0	--	--	--	"$87,030,199 "	"$56,132 "	"$49,242,450 "	"$16,759 "	"$42,876,870 "	"$974,485 "	"$80,860,632 "	"$6,547,290 "	"$173,131,447 "	--	"$231,918,169 "	--	--	--
"University of West Florida (Pensacola, FL) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"University of Wisconsin-Madison (Madison, WI) "	$0 	"$200,405 "	"$11,371,060 "	"$18,190 "	"$6,323 "	"$7,950,000 "	"$2,772,407 "	$0 	"$5,580,160 "	"$29,326,932 "	13.40%	13.80%	8.20%	100.00%	--	"287,797"	"38,654"	"$41,563,335 "	"10,394"	"$10,422,982 "	595	--	--	--	"$39,148,220 "	"$36,643 "	"$115,909,170 "	$0 	"$81,914,739 "	$0 	"$26,004,216 "	$0 	"$197,761,971 "	--	"$292,428,950 "	--	--	--
"University of Wisconsin-Milwaukee (Milwaukee, WI) "	--	--	--	--	--	--	--	--	--	--	6.20%	--	6.20%	28.40%	--	"102,382"	"6,315"	"$660,238 "	387	"$95,153 "	--	--	--	--	"$2,117,008 "	"$12,877 "	"$5,764,564 "	--	--	--	--	--	"$6,212,133 "	--	"$10,814,097 "	--	--	--
"University of Wyoming Foundation (Laramie, WY) "	"$448,558 "	"$3,768 "	"$34,616 "	"$247,167 "	"$10,654 "	"$113,710 "	"$192,543 "	"$352,240 "	"$76,820 "	"$1,565,604 "	11.20%	11.10%	10.80%	55.90%	--	"82,363"	"9,229"	"$4,758,888 "	"4,876"	"$1,365,985 "	96	--	--	--	"$1,672,392 "	"$20,261 "	"$2,679,896 "	"$16,400 "	"$935,958 "	"$654,910 "	"$1,302,685 "	"$1,365,985 "	"$5,441,400 "	--	"$12,311,393 "	--	--	--
"Utah State University (Logan, UT) "	"$447,302 "	$0 	$0 	"$26,391 "	"$17,576 "	$115 	"$62,134 "	"$232,950 "	"$8,480 "	"$1,347,839 "	10.90%	--	9.80%	78.60%	--	"94,568"	"10,329"	"$3,762,573 "	"1,041"	"$733,678 "	15	--	--	--	"$4,754,985 "	"$15,566 "	"$9,888,813 "	"$1,384 "	"$6,265,596 "	"$413,078 "	"$4,574,556 "	"$748,853 "	"$13,454,924 "	--	"$21,199,098 "	--	--	--
"Virginia Commonwealth University (Richmond, VA) "	"$1,490,975 "	"$60,877 "	"$41,841 "	"$4,940 "	"$1,030 "	$0 	"$126,907 "	"$61,243 "	"$191,113 "	"$1,983,796 "	7.90%	7.30%	7.40%	72.40%	--	"107,447"	"8,537"	"$4,371,613 "	344	"$297,660 "	0	--	--	--	"$9,683,300 "	"$18,753 "	"$3,618,619 "	"$1,000 "	"$2,067,805 "	"$169,085 "	"$8,835,395 "	"$303,494 "	"$17,693,406 "	--	"$27,394,566 "	--	--	--
"Virginia Polytechnic Inst & St Univ (Blacksburg, VA) "	"$3,919,630 "	$275 	"$104,988 "	"$6,545 "	"$42,777 "	"$71,671 "	"$4,487,220 "	$0 	"$498,003 "	"$9,308,578 "	13.50%	--	0.00%	78.00%	--	"178,373"	"24,044"	"$19,999,779 "	--	--	--	--	--	--	"$24,316,125 "	"$20,131 "	"$5,797,099 "	$0 	"$5,285,081 "	$0 	"$9,295,904 "	$0 	"$31,609,299 "	--	"$66,429,103 "	--	--	--
"Washington State University (Pullman, WA) "	"$2,359,665 "	"$116,674 "	"$448,066 "	$0 	"$9,809 "	"$233,414 "	"$757,044 "	"$83,373 "	"$32,401 "	"$4,095,657 "	21.80%	21.30%	18.20%	100.00%	--	"110,246"	"23,992"	"$8,843,009 "	"5,586"	"$2,319,767 "	519	--	--	--	"$16,698,064 "	"$21,494 "	"$5,466,608 "	"$53,943 "	"$4,582,066 "	"$118,687 "	"$14,004,231 "	"$380,088 "	"$32,361,191 "	--	"$43,063,826 "	--	--	--
"Wayne State University (Detroit, MI) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"West Virginia University Foundation, Inc. (Morgantown, WV) "	"$3,119,711 "	"$34,479 "	"$997,573 "	"$23,598 "	"$547,157 "	$50 	"$202,713 "	"$1,067,407 "	"$356,841 "	"$6,701,604 "	10.70%	--	10.10%	60.60%	--	"111,084"	"11,846"	"$12,606,355 "	"3,553"	"$3,392,682 "	226	--	--	--	"$6,731,292 "	"$18,613 "	"$4,711,006 "	"$29,662 "	"$4,326,430 "	"$1,486,620 "	"$5,426,740 "	"$3,392,682 "	"$25,082,419 "	--	"$38,844,852 "	--	--	--
"Western Michigan University (Kalamazoo, MI) "	"$480,352 "	$500 	$0 	$0 	"$12,308 "	$0 	"$112,265 "	"$197,210 "	"$462,261 "	"$1,514,490 "	8.80%	--	8.50%	100.00%	--	"146,313"	"12,848"	"$3,791,581 "	"2,421"	"$711,086 "	600	--	--	--	"$6,843,048 "	"$9,145 "	"$4,866,944 "	"$22,260 "	"$2,318,473 "	"$182,471 "	"$4,402,630 "	"$711,086 "	"$9,578,671 "	--	"$20,988,681 "	--	--	--
"Wichita State University (Wichita, KS) "	"$85,222 "	"$10,990 "	$0 	$150 	"$1,325 "	$0 	"$290,606 "	$0 	"$686,760 "	"$1,168,654 "	12.90%	--	12.50%	75.10%	--	"71,975"	"9,313"	"$2,978,116 "	"2,090"	"$7,977,308 "	90	--	--	--	"$8,437,956 "	"$9,777 "	"$3,198,668 "	$0 	"$1,944,262 "	$0 	"$3,761,425 "	$0 	"$8,489,969 "	--	"$19,540,060 "	--	--	--
"Wright State University (Dayton, OH) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
																																						
Mean	"$1,416,757 "	"$53,110 "	"$207,721 "	"$64,241 "	"$101,381 "	"$155,967 "	"$507,583 "	"$1,045,789 "	"$1,100,299 "	"$5,389,473 "	11.20%	12.20%	9.20%	73.60%	--	"128,491"	"15,173"	"$13,972,363 "	"3,595"	"$3,381,250 "	250	--	--	--	"$14,727,543 "	"$19,997 "	"$11,915,055 "	"$107,353 "	"$7,646,494 "	"$610,138 "	"$10,213,217 "	"$2,527,332 "	"$30,487,451 "	--	"$54,992,064 "	--	--	--
Max Value	"$28,612,962 "	"$843,271 "	"$11,371,060 "	"$1,322,662 "	"$3,896,049 "	"$7,950,000 "	"$5,119,339 "	"$12,848,294 "	"$18,788,734 "	"$46,987,270 "	38.30%	26.50%	86.50%	100.00%	--	"406,552"	"71,579"	"$96,088,192 "	"28,494"	"$22,239,914 "	"3,121"	--	--	--	"$116,751,455 "	"$56,132 "	"$135,786,767 "	"$4,226,013 "	"$103,846,448 "	"$8,118,894 "	"$110,882,354 "	"$22,239,914 "	"$197,761,971 "	--	"$300,848,253 "	--	--	--
75th Percentile	"$1,271,740 "	"$26,405 "	"$46,283 "	"$26,391 "	"$42,777 "	"$8,725 "	"$427,424 "	"$1,193,621 "	"$734,102 "	"$6,701,604 "	14.00%	15.00%	12.50%	98.50%	--	"164,849"	"20,604"	"$17,257,938 "	"5,586"	"$6,696,770 "	226	--	--	--	"$18,863,047 "	"$24,317 "	"$10,483,388 "	"$66,115 "	"$6,890,792 "	"$682,486 "	"$10,399,996 "	"$3,392,682 "	"$34,165,794 "	--	"$66,429,103 "	--	--	--
50th Percentile (median)	"$453,344 "	$883 	"$6,208 "	"$1,321 "	"$12,664 "	$79 	"$146,080 "	"$146,163 "	"$201,432 "	"$1,721,466 "	10.90%	11.40%	8.70%	83.40%	--	"109,746"	"11,880"	"$4,892,278 "	"1,742"	"$802,931 "	43	--	--	--	"$8,425,741 "	"$18,010 "	"$4,929,412 "	"$10,000 "	"$2,851,952 "	"$129,926 "	"$4,827,390 "	"$657,074 "	"$14,762,082 "	--	"$29,594,669 "	--	--	--
25th Percentile	"$159,706 "	$0 	$125 	$0 	"$1,325 "	$0 	"$43,873 "	"$21,273 "	"$53,653 "	"$809,645 "	7.20%	7.70%	4.20%	61.40%	--	"70,086"	"5,430"	"$1,587,786 "	447	"$199,755 "	0	--	--	--	"$3,352,301 "	"$12,385 "	"$1,813,424 "	$0 	"$930,768 "	"$11,396 "	"$1,932,874 "	"$120,614 "	"$5,848,969 "	--	"$12,438,572 "	--	--	--
Min Value	$0 	$0 	$0 	$0 	$0 	$0 	$0 	$0 	$0 	"$107,961 "	1.70%	1.50%	0.00%	0.00%	--	0	0	$0 	0	$0 	0	--	--	--	"$354,014 "	$359 	"$37,075 "	$0 	"$36,875 "	$0 	"$214,670 "	$0 	"$565,499 "	--	"$1,233,997 "	--	--	--
Number of Institutions	126	126	126	126	126	126	126	126	126	127	131	56	131	131	0	134	135	135	100	110	93	0	0	0	135	134	135	126	127	126	127	126	135	0	135	0	0	0
Reporting Valid (non-null) Data																																						
Total Number of Institutions	161	161	161	161	161	161	161	161	161	161	161	161	161	161	161	161	161	161	161	161	161	161	161	161	161	161	161	161	161	161	161	161	161	161	161	161	161	161
	
©2010 CAE	Privacy Policy - Disclaimer 
