Public Research/Doctoral / FY2004 																																						
Institution	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Current	  Alumni Participation 	  Undergraduate	  Alumni Donors	  Percentage	  Alumni Giving	  # Alumni of	  # Alumni Donors 	  Alumni: Total	  Athletics/Curr	  Athletics/Curr	  Athletics/Cap	  Athletics/Cap	  Athletics/Total:	  Athletics/Total	  Corporations:	  Expenditures	  Foundations:	  Foundations:	  Foundations:	  Corporations:	  Corporations:	  Total Curr	  Total Current	  Grand Total	  Grand Total	  Parents (incl.	  Parents (incl.	  Parents (incl.
"University of Kentucky (Lexington, KY) "	"$747,841 "	"$12,400 "	"$124,423 "	"$197,322 "	"$102,838 "	$150 	"$3,229,242 "	$0 	"$427,287 "	"$4,902,448 "	12.10%	--	10.70%	35.40%	21.20%	"147,854"	"17,947"	"$12,622,997 "	0	$0 	255	"$445,367 "	255	"$445,367 "	"$18,819,055 "	"$28,037 "	"$16,654,558 "	$0 	"$5,877,700 "	$0 	"$14,704,878 "	$0 	"$32,392,195 "	"$59,435,224 "	"$59,435,224 "	--	--	--
"University of Louisiana, Lafayette (Lafayette, LA) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"University of Louisville (Louisville, KY) "	"$956,462 "	"$9,754 "	"$227,623 "	"$9,336 "	"$32,830 "	$0 	"$184,794 "	"$1,298,777 "	"$93,235 "	"$2,875,016 "	9.20%	9.40%	8.90%	90.40%	15.10%	"93,514"	"8,642"	"$5,648,065 "	"4,175"	"$4,776,984 "	34	"$132,978 "	"4,209"	"$4,909,962 "	"$11,540,360 "	"$25,920 "	"$9,452,028 "	"$87,000 "	"$6,452,503 "	"$3,333,055 "	"$8,604,778 "	"$7,121,883 "	"$23,063,503 "	"$37,289,578 "	"$37,692,437 "	--	--	--
"University of Maine at Orono (Orono, ME) "	"$556,456 "	$0 	"$3,025 "	"$57,863 "	"$27,356 "	"$10,405 "	"$213,176 "	"$221,400 "	"$34,524 "	"$1,590,745 "	3.00%	--	2.50%	48.60%	18.40%	"91,222"	"2,693"	"$5,429,823 "	"1,925"	"$741,536 "	487	"$743,169 "	"2,412"	"$1,484,705 "	"$15,703,176 "	"$21,848 "	"$1,798,945 "	"$256,750 "	"$1,136,831 "	"$227,837 "	"$14,977,637 "	"$907,683 "	"$19,007,258 "	"$29,443,988 "	"$31,456,335 "	--	--	--
"University of Maryland College Park (College Park, MD) "	"$705,958 "	"$513,564 "	"$7,806 "	$50 	"$128,434 "	"$389,883 "	"$1,017,589 "	"$5,233,104 "	"$2,694,066 "	"$10,946,477 "	11.70%	--	5.50%	77.10%	24.40%	"222,787"	"26,153"	"$19,836,717 "	--	--	--	--	--	--	"$18,571,700 "	"$24,686 "	"$19,933,582 "	"$574,698 "	"$17,414,421 "	"$2,328,856 "	"$17,690,150 "	"$12,907,860 "	"$66,581,278 "	"$81,254,421 "	"$81,668,692 "	--	--	--
"University of Maryland-Balt. County (Adelphi, MD) "	"$21,824 "	$0 	$150 	$0 	"$5,561 "	$0 	"$18,079 "	"$18,727 "	"$103,540 "	"$173,554 "	4.70%	--	4.60%	98.30%	2.20%	"40,414"	"1,912"	"$238,919 "	704	"$91,284 "	2	"$2,180 "	706	"$93,464 "	"$3,032,498 "	"$18,827 "	"$3,990,448 "	$0 	"$2,096,433 "	"$23,765 "	"$2,424,434 "	"$90,585 "	"$5,736,999 "	"$10,826,715 "	"$10,826,715 "	--	--	--
"University of Massachusetts, Amherst (Amherst, MA) "	"$1,565,652 "	$35 	"$23,100 "	"$6,426 "	"$153,579 "	"$10,584 "	"$276,020 "	"$405,512 "	"$260,823 "	"$2,969,750 "	12.30%	12.30%	11.80%	91.20%	19.70%	"179,030"	"22,028"	"$4,980,109 "	"1,911"	"$771,078 "	3	$170 	"1,914"	"$771,248 "	"$11,608,254 "	"$21,957 "	"$1,823,536 "	"$1,725 "	"$1,252,412 "	"$145,857 "	"$5,166,617 "	"$771,077 "	"$14,816,088 "	"$25,301,181 "	"$25,329,988 "	--	--	--
"University of Massachusetts, Boston (Boston, MA) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"University of Massachusetts, Lowell (Lowell, MA) "	"$171,234 "	$0 	$0 	$150 	"$1,095 "	$0 	"$84,081 "	"$29,140 "	"$86,168 "	"$710,110 "	10.40%	--	10.20%	92.80%	16.40%	"62,899"	"6,544"	"$1,197,949 "	241	"$62,951 "	0	$0 	241	"$62,951 "	"$4,761,362 "	"$14,588 "	"$790,664 "	$0 	"$717,664 "	"$13,685 "	"$3,347,870 "	"$62,951 "	"$4,966,408 "	"$7,284,710 "	"$7,284,710 "	--	--	--
"University of Memphis (Memphis, TN) "	"$213,755 "	"$7,200 "	"$1,060 "	$0 	"$3,794 "	$126 	"$15,217 "	"$15,020 "	"$242,949 "	"$526,389 "	3.90%	4.30%	3.70%	89.40%	5.20%	"91,140"	"3,525"	"$783,874 "	5	"$165,020 "	0	$0 	5	"$165,020 "	"$6,316,085 "	"$14,064 "	"$1,793,016 "	$0 	"$1,501,942 "	"$416,263 "	"$5,495,224 "	"$1,134,214 "	"$11,861,889 "	"$15,047,365 "	"$15,047,365 "	--	--	--
"University of Michigan (Ann Arbor, MI) "	"$16,998,372 "	"$25,189 "	"$2,306,919 "	"$1,264,621 "	"$239,560 "	"$44,848 "	"$6,955,617 "	"$949,021 "	"$7,596,828 "	"$37,639,003 "	14.50%	--	13.60%	93.30%	47.70%	"430,075"	"62,537"	"$98,258,614 "	"2,204"	"$2,272,588 "	"1,027"	"$3,808,668 "	"3,231"	"$6,081,256 "	"$21,249,925 "	"$44,721 "	"$33,972,561 "	"$5,075 "	"$28,807,956 "	"$247,230 "	"$16,232,307 "	"$2,253,590 "	"$113,778,014 "	"$206,165,782 "	"$211,610,235 "	--	--	--
"University of Minnesota (Minneapolis, MN) "	"$3,849,920 "	"$73,298 "	"$283,970 "	$0 	"$134,717 "	$0 	"$788,582 "	"$586,432 "	"$15,696 "	"$6,064,050 "	9.70%	--	5.60%	80.20%	14.70%	"439,502"	"42,688"	"$36,056,375 "	--	"$3,373,974 "	--	"$1,205,192 "	--	"$4,579,166 "	"$73,925,933 "	"$30,325 "	"$53,806,543 "	"$946,194 "	"$44,104,141 "	"$998,313 "	"$57,729,056 "	"$3,373,974 "	"$162,338,694 "	"$245,682,841 "	"$249,782,330 "	--	--	--
"University of Mississippi (University, MS) "	"$2,574,631 "	"$912,330 "	"$58,546 "	$650 	"$39,651 "	"$405,028 "	"$191,879 "	"$8,922,258 "	"$589,210 "	"$13,735,470 "	10.10%	11.00%	9.90%	75.00%	37.80%	"98,880"	"10,023"	"$18,406,501 "	--	--	--	--	--	--	"$4,536,792 "	"$32,537 "	"$16,685,944 "	"$358,436 "	"$15,714,368 "	"$1,298,621 "	"$3,138,491 "	"$12,718,764 "	"$38,788,902 "	"$48,719,024 "	"$48,839,170 "	--	--	--
"University of Missouri-Columbia (Columbia, MO) "	"$1,139,534 "	"$13,472 "	"$90,676 "	$0 	"$87,052 "	"$6,745 "	"$2,896,650 "	$0 	"$1,083,272 "	"$5,667,231 "	9.20%	8.30%	8.30%	72.20%	23.50%	"196,354"	"18,111"	"$16,609,423 "	--	--	--	--	--	--	"$20,703,468 "	"$19,220 "	"$4,107,758 "	$0 	"$1,483,727 "	$0 	"$17,893,556 "	$0 	"$50,156,584 "	"$70,543,135 "	"$71,496,245 "	--	--	--
"University of Missouri-Kansas City (Kansas City, MO) "	"$33,463 "	"$32,197 "	--	$550 	"$103,662 "	$0 	"$223,602 "	"$3,550 "	"$702,968 "	"$1,107,683 "	6.60%	5.10%	6.30%	100.00%	4.70%	"67,279"	"4,474"	"$1,248,573 "	0	$0 	0	$0 	0	$0 	"$7,796,166 "	"$15,930 "	"$4,857,863 "	$0 	"$3,857,040 "	"$56,600 "	"$6,455,403 "	"$61,000 "	"$22,975,452 "	"$26,291,148 "	"$26,291,148 "	--	--	--
"University of Missouri-St. Louis (St. Louis, MO) "	"$116,413 "	$0 	"$6,100 "	"$2,840 "	"$2,661 "	$0 	"$65,012 "	"$1,068 "	"$80,676 "	"$278,740 "	5.50%	5.20%	4.80%	43.90%	2.60%	"55,976"	"3,094"	"$342,568 "	83	"$10,999 "	0	$0 	83	"$10,999 "	"$2,236,338 "	"$8,639 "	"$1,219,037 "	$0 	"$645,547 "	"$2,279 "	"$2,187,383 "	"$11,199 "	"$10,185,016 "	"$13,111,795 "	"$13,111,795 "	--	--	--
"University of Montana (Missoula, MT) "	"$731,972 "	$0 	$0 	$0 	$0 	$0 	"$69,593 "	$0 	"$388,903 "	"$1,565,376 "	15.30%	--	14.40%	96.80%	43.50%	"62,993"	"9,643"	"$4,754,092 "	--	--	--	--	--	--	"$667,772 "	"$14,311 "	"$2,589,323 "	$0 	"$802,553 "	$0 	"$453,638 "	$0 	"$3,692,762 "	"$10,940,428 "	"$11,113,740 "	--	--	--
"University of Nebraska (Lincoln, NE) "	"$7,570,722 "	"$165,109 "	"$2,016,590 "	"$2,005,408 "	$0 	$0 	"$1,845,636 "	"$1,633,745 "	"$4,041 "	"$15,853,478 "	5.40%	--	5.40%	67.70%	25.00%	"423,198"	"22,847"	"$28,629,627 "	--	--	--	--	--	--	"$25,698,338 "	"$24,730 "	"$26,313,452 "	$0 	"$6,078,808 "	$0 	"$22,586,146 "	"$1,633,745 "	"$59,477,882 "	"$114,565,073 "	"$116,718,876 "	--	--	--
"University of Nevada, Las Vegas (Las Vegas, NV) "	"$153,871 "	$0 	$0 	$0 	"$4,280 "	$0 	"$36,976 "	"$335,352 "	"$90,179 "	"$778,110 "	4.10%	4.10%	4.10%	56.90%	2.60%	"48,867"	"2,018"	"$786,274 "	"1,567"	"$4,363,303 "	1	"$50,000 "	"1,568"	"$4,413,303 "	"$9,920,367 "	"$10,368 "	"$2,013,776 "	"$503,143 "	"$1,215,526 "	"$1,422,355 "	"$7,681,367 "	"$4,162,401 "	"$20,016,716 "	"$30,252,585 "	"$29,057,624 "	--	--	--
"University of Nevada, Reno (Reno, NV) "	"$1,258,824 "	$130 	$0 	$0 	"$34,561 "	$0 	"$278,766 "	"$484,329 "	$0 	"$2,202,144 "	10.60%	11.00%	10.50%	100.00%	18.20%	"42,068"	"4,451"	"$5,869,080 "	"1,312"	"$1,577,364 "	1	"$2,500,000 "	"1,313"	"$4,077,364 "	"$7,631,815 "	"$26,050 "	"$6,749,563 "	"$2,728,591 "	"$5,059,603 "	"$363,324 "	"$2,010,570 "	"$4,077,364 "	"$14,887,843 "	"$32,318,853 "	"$32,318,853 "	--	--	--
"University of New Hampshire (Durham, NH) "	"$208,339 "	$280 	"$19,500 "	"$15,379 "	"$7,643 "	$0 	"$229,335 "	"$205,487 "	"$1,345,380 "	"$2,031,343 "	11.20%	10.40%	10.90%	85.00%	47.50%	"108,615"	"12,136"	"$5,869,751 "	588	"$183,787 "	107	"$54,330 "	695	"$238,117 "	"$1,584,522 "	"$19,514 "	"$3,216,411 "	"$14,625 "	"$718,013 "	"$62,910 "	"$843,969 "	"$423,074 "	"$4,871,828 "	"$12,356,520 "	"$12,730,721 "	--	--	--
"University of New Mexico (Albuquerque, NM) "	"$555,107 "	"$4,767 "	"$18,475 "	"$9,581 "	"$220,774 "	"$16,955 "	"$260,352 "	"$818,694 "	"$257,278 "	"$2,405,851 "	6.70%	--	6.20%	79.20%	13.00%	"130,807"	"8,703"	"$5,179,782 "	"3,554"	"$3,618,094 "	14	"$14,800 "	"3,568"	"$3,632,894 "	"$8,636,683 "	"$26,207 "	"$9,141,952 "	$100 	"$8,008,702 "	"$1,597,951 "	"$8,137,473 "	"$3,616,894 "	"$30,979,465 "	"$39,708,670 "	"$39,831,068 "	--	--	--
"University of New Orleans (New Orleans, LA) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"University of North Dakota (Grand Forks, ND) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"University of North Texas (Denton, TX) "	--	--	--	--	--	--	--	--	--	--	3.60%	--	--	75.70%	25.60%	"174,743"	"6,205"	--	--	--	--	--	--	--	"$4,860,129 "	"$11,889 "	"$3,108,479 "	--	--	--	--	--	"$13,989,691 "	"$16,897,622 "	"$16,938,835 "	--	--	--
"University of Northern Colorado (Greeley, CO) "	"$105,020 "	"$4,975 "	$0 	$0 	"$2,171 "	$415 	"$159,176 "	"$216,859 "	"$7,749 "	"$640,403 "	4.80%	--	3.90%	82.70%	18.90%	"97,457"	"4,648"	"$855,972 "	"1,123"	"$659,221 "	35	"$145,753 "	"1,158"	"$804,974 "	"$824,758 "	"$9,205 "	"$1,851,784 "	"$6,600 "	"$1,550,216 "	"$61,789 "	"$659,000 "	"$364,938 "	"$3,262,865 "	"$4,539,551 "	"$4,577,705 "	--	--	--
"University of Oklahoma (Norman, OK) "	--	--	--	--	--	--	--	--	--	--	14.70%	--	--	61.40%	44.10%	"165,525"	"24,381"	--	--	--	--	--	--	--	"$13,838,451 "	"$13,774 "	"$19,889,245 "	--	--	--	--	--	"$39,055,759 "	"$98,252,292 "	"$98,355,788 "	--	--	--
"University of Oregon (Eugene, OR) "	"$1,526,448 "	"$179,055 "	"$18,732 "	"$393,713 "	"$279,786 "	"$31,778 "	"$791,232 "	"$4,240,059 "	"$218,929 "	"$10,127,206 "	14.80%	18.70%	14.40%	87.10%	36.40%	"147,363"	"21,804"	"$17,191,652 "	--	--	--	--	--	--	"$7,256,084 "	"$16,468 "	"$5,388,827 "	"$133,600 "	"$3,031,196 "	"$3,488,217 "	"$5,256,324 "	"$11,358,829 "	"$26,958,120 "	"$45,220,898 "	"$46,845,367 "	--	--	--
"University of Pittsburgh (Pittsburgh, PA) "	"$2,275,397 "	"$410,118 "	"$50,618 "	$0 	"$43,226 "	"$20,652 "	"$298,412 "	"$1,681,539 "	"$873,438 "	"$5,827,367 "	14.40%	15.10%	13.60%	89.10%	10.30%	"221,081"	"31,765"	"$9,729,853 "	--	--	--	--	--	--	"$16,273,640 "	"$38,572 "	"$43,704,911 "	"$30,818 "	"$38,159,227 "	"$943,887 "	"$14,298,528 "	"$3,869,269 "	"$75,325,304 "	"$94,875,447 "	"$95,457,346 "	--	--	--
"University of Rhode Island (Kingston, RI) "	"$234,753 "	$0 	"$10,156 "	$0 	"$2,530 "	$650 	"$40,532 "	"$513,227 "	"$49,084 "	"$1,711,130 "	12.60%	11.80%	11.70%	89.20%	23.90%	"85,850"	"10,816"	"$3,097,936 "	"2,745"	"$789,074 "	"1,204"	"$2,013,168 "	"3,949"	"$2,802,242 "	"$2,288,273 "	"$24,726 "	"$1,993,668 "	"$1,500 "	"$1,347,477 "	"$79,966 "	"$1,127,219 "	"$789,075 "	"$5,381,276 "	"$12,974,627 "	"$13,472,617 "	--	--	--
"University of South Dakota (Vermillion, SD) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"University of South Florida (Tampa, FL) "	"$76,933 "	"$10,000 "	"$45,655 "	$0 	"$13,412 "	"$655,894 "	"$132,043 "	"$626,492 "	"$330,083 "	"$2,082,364 "	6.00%	5.20%	5.90%	57.70%	22.80%	"164,152"	"9,912"	"$7,756,327 "	"2,990"	"$1,859,029 "	21	"$2,556,559 "	"3,011"	"$4,415,588 "	"$7,691,644 "	"$16,619 "	"$1,636,495 "	"$42,060 "	"$1,468,420 "	"$511,397 "	"$6,868,839 "	"$1,812,608 "	"$15,576,640 "	"$34,044,392 "	"$41,938,940 "	--	--	--
"University of Southern Mississippi (Hattiesburg, MS) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"University of Tennessee (Knoxville, TN) "	"$839,321 "	"$1,368,041 "	"$184,022 "	"$278,233 "	"$51,077 "	"$453,796 "	"$4,717,012 "	$37 	"$800,630 "	"$9,280,496 "	11.00%	10.70%	--	89.50%	14.90%	"214,561"	"23,531"	"$18,202,071 "	--	--	--	--	--	--	"$48,491,742 "	"$39,339 "	"$9,616,396 "	$0 	"$6,140,347 "	$0 	"$11,798,626 "	$37 	"$39,542,789 "	"$121,988,832 "	"$125,135,118 "	--	--	--
"University of Toledo (Toledo, OH) "	"$1,337,421 "	"$50,000 "	"$2,995 "	$0 	$0 	$0 	"$88,784 "	"$279,171 "	"$12,708 "	"$1,857,401 "	6.70%	6.20%	5.60%	97.90%	45.70%	"95,600"	"6,432"	"$3,072,802 "	--	"$583,563 "	--	"$1,025,517 "	--	"$1,609,080 "	"$2,046,504 "	"$11,759 "	"$292,399 "	"$12,164 "	"$151,399 "	"$144,916 "	"$1,063,472 "	"$603,564 "	"$3,726,374 "	"$6,719,168 "	"$6,913,501 "	--	--	--
"University of Utah (Salt Lake City, UT) "	"$3,668,041 "	"$1,446,983 "	"$414,386 "	"$514,004 "	"$576,092 "	"$993,440 "	"$2,838,190 "	"$87,350 "	"$1,987,178 "	"$12,581,600 "	8.60%	9.60%	6.50%	27.70%	15.40%	"179,098"	"15,471"	"$20,724,609 "	"5,652"	"$3,891,242 "	61	"$2,421,663 "	"5,713"	"$6,312,905 "	"$40,132,922 "	"$32,036 "	"$47,239,624 "	"$61,000 "	"$28,383,635 "	"$28,148 "	"$38,871,983 "	"$261,799 "	"$98,878,301 "	"$134,255,322 "	"$139,270,682 "	--	--	--
"University of Vermont (Burlington, VT) "	"$518,943 "	"$10,000 "	"$16,200 "	"$12,693 "	"$33,775 "	"$25,925 "	"$519,786 "	"$148,669 "	"$585,699 "	"$3,114,013 "	18.30%	18.20%	17.90%	100.00%	16.10%	"78,696"	"14,440"	"$4,419,718 "	"1,293"	"$617,334 "	40	"$66,680 "	"1,333"	"$684,014 "	"$5,308,734 "	"$36,190 "	"$10,579,434 "	"$44,936 "	"$9,113,194 "	"$314,477 "	"$3,311,809 "	"$617,334 "	"$20,907,838 "	"$27,462,383 "	"$27,799,240 "	--	--	--
"University of Virginia (Charlottesville, VA) "	"$1,007,918 "	$0 	"$268,016 "	$0 	"$2,204,570 "	$0 	"$101,017 "	"$9,353,551 "	"$9,158,767 "	"$35,442,403 "	21.40%	--	21.30%	100.00%	32.80%	"163,475"	"35,024"	"$54,509,162 "	"10,856"	"$16,304,153 "	"3,138"	"$5,433,765 "	"13,994"	"$21,737,918 "	"$17,878,585 "	"$40,670 "	"$48,184,218 "	"$334,233 "	"$35,066,468 "	"$2,195,676 "	"$15,791,685 "	"$16,262,693 "	"$117,570,465 "	"$166,297,512 "	"$168,310,264 "	--	--	--
"University of Washington (Seattle, WA) "	"$4,648,496 "	"$21,955 "	"$560,397 "	"$1,862,090 "	"$154,165 "	"$514,949 "	"$1,033,643 "	"$3,642,373 "	"$923,954 "	"$14,130,133 "	18.10%	17.50%	17.40%	97.00%	18.20%	"275,446"	"49,719"	"$35,535,627 "	"21,461"	"$9,881,939 "	564	"$3,081,468 "	"22,025"	"$12,963,407 "	"$48,302,659 "	"$43,546 "	"$52,276,100 "	"$24,552 "	"$40,847,252 "	"$906,819 "	"$44,237,254 "	"$7,370,997 "	"$138,374,090 "	"$195,762,442 "	"$198,012,690 "	--	--	--
"University of West Florida (Pensacola, FL) "	"$81,744 "	$0 	"$1,484 "	"$42,176 "	"$1,140 "	$0 	"$13,613 "	"$9,263 "	"$17,472 "	"$253,554 "	4.90%	--	4.70%	100.00%	27.10%	"53,111"	"2,579"	"$464,819 "	404	"$62,684 "	2	$150 	406	"$62,834 "	"$321,535 "	"$14,395 "	"$30,317 "	$0 	"$28,750 "	"$19,708 "	"$219,570 "	"$62,834 "	"$1,158,487 "	"$1,712,293 "	"$1,712,293 "	--	--	--
"University of Wisconsin-Madison (Madison, WI) "	$0 	"$229,232 "	"$7,898,411 "	"$65,379 "	"$3,520 "	$0 	"$3,641,138 "	$0 	"$5,655,092 "	"$18,011,826 "	13.90%	14.40%	8.10%	92.40%	16.30%	"355,792"	"49,412"	"$42,349,809 "	"21,183"	"$12,149,827 "	529	"$647,558 "	"21,712"	"$12,797,385 "	"$30,030,946 "	"$39,589 "	"$108,924,503 "	$0 	"$69,030,924 "	$0 	"$24,192,621 "	$0 	"$180,645,373 "	"$260,976,384 "	"$262,825,943 "	--	--	--
"University of Wisconsin-Milwaukee (Milwaukee, WI) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"University of Wyoming Foundation (Laramie, WY) "	"$529,730 "	$550 	"$1,750 "	"$237,498 "	"$9,267 "	"$4,030 "	"$63,304 "	"$468,271 "	"$31,851 "	"$1,451,978 "	11.70%	11.50%	11.30%	57.70%	57.10%	"85,465"	"10,004"	"$16,469,892 "	--	--	--	--	--	--	"$2,389,108 "	"$23,778 "	"$4,873,235 "	"$60,435 "	"$1,849,256 "	"$884,510 "	"$1,971,093 "	"$2,384,436 "	"$7,838,162 "	"$28,827,345 "	"$29,888,170 "	--	--	--
"Utah State University (Logan, UT) "	"$209,353 "	"$4,360 "	"$2,172 "	"$57,485 "	"$69,104 "	$100 	"$40,192 "	"$326,129 "	"$68,398 "	"$1,722,497 "	10.10%	--	9.60%	90.70%	29.60%	"107,555"	"10,843"	"$4,796,609 "	"1,136"	"$708,188 "	7	"$11,850 "	"1,143"	"$720,038 "	"$1,370,046 "	"$16,241 "	"$6,246,030 "	"$18,246 "	"$2,943,907 "	"$292,402 "	"$1,103,206 "	"$772,356 "	"$9,013,517 "	"$16,178,538 "	"$16,284,972 "	--	--	--
"Virginia Commonwealth University (Richmond, VA) "	"$1,197,972 "	"$42,581 "	"$1,044,007 "	"$1,200 "	"$8,216 "	$0 	"$51,579 "	"$92,506 "	"$432,517 "	"$2,872,353 "	5.10%	4.40%	4.20%	76.10%	15.20%	"118,409"	"6,063"	"$5,148,578 "	512	"$292,619 "	3	"$2,940 "	515	"$295,559 "	"$8,052,157 "	"$17,747 "	"$5,749,177 "	$0 	"$1,555,768 "	"$113,396 "	"$6,124,848 "	"$292,619 "	"$21,382,564 "	"$33,828,492 "	"$33,828,492 "	--	--	--
"Virginia Polytechnic Inst & St Univ (Blacksburg, VA) "	"$2,361,920 "	$165 	"$97,603 "	"$27,269 "	"$40,439 "	"$151,034 "	"$655,560 "	"$5,878,855 "	"$1,525,548 "	"$10,936,497 "	13.40%	--	12.60%	85.20%	40.50%	"183,340"	"24,589"	"$24,206,421 "	"11,372"	"$8,670,040 "	1	"$160,696 "	"11,373"	"$8,830,736 "	"$11,941,142 "	"$25,350 "	"$4,443,080 "	"$28,080 "	"$3,247,731 "	"$613,900 "	"$10,756,839 "	"$8,670,040 "	"$35,908,422 "	"$59,817,615 "	"$67,036,807 "	--	--	--
"Washington State University (Pullman, WA) "	"$1,528,052 "	"$14,276 "	"$33,259 "	$0 	"$89,291 "	"$529,367 "	"$1,404,030 "	$0 	"$14,338 "	"$3,685,955 "	17.40%	18.00%	11.60%	100.00%	17.80%	"127,760"	"22,238"	"$7,700,785 "	"8,152"	"$4,140,298 "	129	"$435,853 "	"8,281"	"$4,576,151 "	"$14,686,611 "	"$24,622 "	"$4,490,789 "	$0 	"$4,288,757 "	$0 	"$14,145,528 "	$0 	"$32,479,556 "	"$43,326,554 "	"$43,763,320 "	--	--	--
"Wayne State University (Detroit, MI) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"West Virginia University Foundation, Inc. (Morgantown, WV) "	"$1,589,270 "	"$238,357 "	"$35,674 "	"$9,043 "	"$240,802 "	"$3,008 "	"$556,126 "	"$1,693,512 "	"$642,106 "	"$5,255,790 "	7.70%	--	7.40%	48.90%	19.60%	"135,091"	"10,452"	"$9,146,773 "	"3,713"	"$7,630,528 "	428	"$3,679,379 "	"4,141"	"$11,309,907 "	"$12,441,415 "	"$23,535 "	"$4,950,552 "	"$40,430 "	"$3,922,913 "	"$1,730,764 "	"$8,543,496 "	"$7,579,029 "	"$32,305,036 "	"$46,602,323 "	"$48,630,985 "	--	--	--
"Western Michigan University (Kalamazoo, MI) "	"$758,617 "	$0 	$0 	$0 	"$14,019 "	$0 	"$99,747 "	"$262,904 "	"$164,947 "	"$4,058,399 "	6.70%	--	6.50%	80.10%	24.80%	"197,209"	"13,272"	"$5,966,204 "	"2,400"	"$749,111 "	29	"$23,082 "	"2,429"	"$772,193 "	"$13,657,174 "	"$10,288 "	"$1,729,178 "	"$9,833 "	"$1,130,839 "	"$321,776 "	"$7,171,869 "	"$749,111 "	"$13,943,507 "	"$24,076,171 "	"$24,090,934 "	--	--	--
"Wichita State University (Wichita, KS) "	"$73,130 "	"$31,574 "	$0 	$0 	"$24,966 "	"$99,249 "	"$580,273 "	$0 	"$760,632 "	"$1,679,146 "	13.00%	--	12.80%	58.50%	27.00%	"79,202"	"10,262"	"$3,266,938 "	--	--	--	--	--	--	"$3,056,436 "	"$11,399 "	"$2,894,141 "	$0 	"$1,263,931 "	$0 	"$2,063,130 "	$0 	"$6,569,057 "	"$12,095,323 "	"$12,158,887 "	--	--	--
"Wright State University (Dayton, OH) "	--	--	--	--	--	--	--	--	--	--	5.90%	--	--	80.20%	6.30%	"72,146"	"4,221"	--	--	--	--	--	--	--	"$4,021,885 "	"$14,662 "	"$1,068,590 "	--	--	--	--	--	"$4,957,591 "	"$9,711,333 "	"$9,956,133 "	--	--	--
																																						
Mean	"$1,499,294 "	"$83,209 "	"$206,814 "	"$135,586 "	"$96,401 "	"$128,358 "	"$653,034 "	"$1,542,665 "	"$701,326 "	"$5,626,724 "	10.30%	10.90%	9.30%	79.90%	23.10%	"148,189"	"16,453"	"$12,892,555 "	"3,320"	"$3,075,508 "	280	"$993,511 "	"3,553"	"$4,019,344 "	"$14,218,164 "	"$20,895 "	"$11,923,693 "	"$212,032 "	"$8,399,391 "	"$721,621 "	"$9,884,056 "	"$3,446,051 "	"$32,008,647 "	"$53,405,422 "	"$54,530,098 "	--	--	--
Max Value	"$16,998,372 "	"$2,019,774 "	"$7,898,411 "	"$2,559,641 "	"$2,204,570 "	"$5,666,172 "	"$6,955,617 "	"$13,553,509 "	"$9,158,767 "	"$37,639,003 "	26.50%	25.10%	21.70%	100.00%	58.00%	"439,502"	"74,469"	"$118,165,046 "	"21,461"	"$19,125,255 "	"7,335"	"$9,795,317 "	"22,025"	"$21,737,918 "	"$86,726,511 "	"$50,503 "	"$123,282,165 "	"$5,738,203 "	"$79,776,632 "	"$8,594,841 "	"$69,591,007 "	"$26,693,216 "	"$180,645,373 "	"$262,148,586 "	"$264,935,321 "	--	--	--
75th Percentile	"$1,526,448 "	"$31,094 "	"$91,356 "	"$57,863 "	"$83,620 "	"$21,300 "	"$571,687 "	"$1,652,026 "	"$642,106 "	"$7,664,828 "	14.10%	14.40%	12.70%	96.50%	35.30%	"182,606"	"22,238"	"$16,708,639 "	"4,175"	"$4,140,298 "	252	"$997,301 "	"4,209"	"$4,909,962 "	"$16,486,009 "	"$25,350 "	"$16,636,667 "	"$89,250 "	"$8,341,170 "	"$877,420 "	"$12,473,919 "	"$4,110,888 "	"$39,055,759 "	"$70,543,135 "	"$71,496,245 "	--	--	--
