Public Research/Doctoral / FY2002 																																						
Institution	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Current	  Alumni Participation 	  Undergraduate	  Alumni Donors	  Percentage	  Alumni Giving	  # Alumni of	  # Alumni Donors 	  Alumni: Total	  Athletics/Curr	  Athletics/Curr	  Athletics/Cap	  Athletics/Cap	  Athletics/Total:	  Athletics/Total	  Corporations:	  Expenditures	  Foundations:	  Foundations:	  Foundations:	  Corporations:	  Corporations:	  Total Curr	  Total Current	  Grand Total	  Grand Total	  Parents (incl.	  Parents (incl.	  Parents (incl.
"University of Memphis (Memphis, TN) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"University of Michigan (Ann Arbor, MI) "	"$14,068,388 "	"$25,939 "	"$1,519,657 "	"$1,087,575 "	"$230,270 "	"$588,559 "	"$4,785,447 "	"$547,815 "	"$1,719,293 "	"$25,952,214 "	15.00%	--	14.10%	93.80%	--	"412,148"	"61,805"	"$70,884,528 "	"1,260"	"$1,393,596 "	382	--	--	--	"$23,442,942 "	"$45,305 "	"$23,857,160 "	$500 	"$23,037,622 "	"$391,315 "	"$15,243,543 "	"$1,393,596 "	"$96,712,690 "	--	"$168,107,250 "	--	--	--
"University of Minnesota (Minneapolis, MN) "	"$2,993,356 "	"$31,268 "	"$196,063 "	"$5,500 "	"$71,810 "	$0 	"$730,077 "	"$480,428 "	"$20,688 "	"$4,865,636 "	11.80%	--	11.80%	91.70%	--	"315,058"	"37,322"	"$25,095,978 "	--	"$3,024,402 "	--	--	--	--	"$65,575,224 "	"$28,290 "	"$52,533,627 "	"$598,063 "	"$40,827,727 "	"$1,107,131 "	"$50,912,255 "	"$3,024,402 "	"$157,161,704 "	--	"$233,338,357 "	--	--	--
"University of Mississippi (University, MS) "	"$1,485,271 "	"$861,750 "	"$276,583 "	"$5,485 "	"$132,354 "	"$543,035 "	"$337,949 "	"$8,283,623 "	"$1,052,196 "	"$13,086,001 "	13.30%	--	13.30%	97.50%	--	"84,168"	"11,223"	"$17,368,876 "	--	--	--	--	--	--	"$3,015,431 "	"$30,847 "	"$10,373,364 "	"$50,550 "	"$9,465,241 "	"$503,589 "	"$2,309,684 "	"$11,630,850 "	"$36,775,628 "	--	"$111,311,035 "	--	--	--
"University of Missouri-Columbia (Columbia, MO) "	"$2,154,899 "	$100 	"$79,290 "	$0 	"$24,998 "	$0 	"$212,005 "	$0 	"$757,773 "	"$7,072,930 "	9.20%	8.50%	9.20%	67.80%	--	"187,331"	"17,143"	"$36,777,895 "	--	--	--	--	--	--	"$14,672,708 "	"$26,989 "	"$4,065,271 "	$0 	"$3,837,609 "	$0 	"$11,785,954 "	$0 	"$27,836,235 "	--	"$90,338,512 "	--	--	--
"University of Missouri-Kansas City (Kansas City, MO) "	"$24,579 "	"$16,444 "	"$22,122 "	$0 	"$37,189 "	$0 	"$130,859 "	$0 	"$573,193 "	"$811,650 "	6.80%	5.40%	6.60%	100.00%	--	"58,172"	"3,935"	"$1,101,476 "	19	"$5,585 "	0	--	--	--	"$6,215,931 "	"$16,316 "	"$6,128,728 "	$0 	"$6,059,885 "	$0 	"$4,570,217 "	$0 	"$19,452,688 "	--	"$22,936,644 "	--	--	--
"University of Missouri-St. Louis (St. Louis, MO) "	"$150,715 "	$0 	"$7,489 "	$0 	"$3,223 "	$50 	"$42,712 "	$0 	"$119,845 "	"$324,589 "	4.80%	4.40%	4.60%	52.20%	--	"51,728"	"2,469"	"$287,377 "	122	"$15,931 "	0	--	--	--	"$2,372,243 "	"$9,197 "	"$2,580,751 "	$0 	"$608,870 "	$0 	"$2,094,091 "	$0 	"$7,524,799 "	--	"$11,334,101 "	--	--	--
"University of Montana (Missoula, MT) "	"$777,976 "	$0 	$0 	$0 	$0 	$0 	"$45,513 "	$0 	"$320,283 "	"$1,256,830 "	24.20%	--	22.70%	99.40%	--	"56,109"	"13,563"	"$7,490,388 "	--	--	--	--	--	--	"$1,655,951 "	"$13,453 "	"$1,641,886 "	$0 	"$799,559 "	$0 	"$559,237 "	$0 	"$3,315,736 "	--	"$13,251,205 "	--	--	--
"University of Nebraska (Lincoln, NE) "	"$7,200,972 "	"$334,778 "	"$618,673 "	"$1,572,335 "	$0 	"$4,142 "	"$1,803,655 "	"$1,303,144 "	"$17,611 "	"$12,967,655 "	5.10%	--	--	68.40%	--	"409,227"	"21,056"	"$35,566,540 "	--	--	--	--	--	--	"$16,722,198 "	"$20,735 "	"$20,503,376 "	$0 	"$4,484,888 "	$0 	"$11,871,039 "	"$1,322,292 "	"$52,230,798 "	--	"$109,179,422 "	--	--	--
"University of Nevada, Las Vegas (Las Vegas, NV) "	"$27,834 "	$0 	$0 	$0 	"$2,160 "	$0 	"$26,274 "	"$431,325 "	"$45,806 "	"$680,919 "	4.50%	--	4.50%	53.50%	--	"37,324"	"1,678"	"$713,027 "	"2,223"	"$5,156,118 "	10	--	--	--	"$5,537,255 "	"$8,938 "	"$3,390,885 "	"$329,476 "	"$1,181,715 "	"$1,739,801 "	"$5,338,081 "	"$5,124,582 "	"$13,209,901 "	--	"$17,291,043 "	--	--	--
"University of Nevada, Reno (Reno, NV) "	"$1,571,390 "	"$25,120 "	$0 	$0 	"$24,547 "	$0 	"$509,629 "	"$65,102 "	$0 	"$2,322,094 "	9.10%	10.00%	8.80%	100.00%	--	"58,603"	"5,349"	"$2,704,293 "	620	"$410,407 "	0	--	--	--	"$2,456,584 "	"$22,566 "	"$3,021,811 "	"$147,010 "	"$1,927,158 "	"$67,094 "	"$2,310,221 "	"$410,407 "	"$9,355,860 "	--	"$14,514,905 "	--	--	--
"University of New Hampshire (Durham, NH) "	"$254,347 "	$125 	"$7,500 "	"$13,406 "	"$207,217 "	"$1,005 "	"$197,134 "	"$373,496 "	"$809,923 "	"$1,871,991 "	12.60%	11.20%	14.50%	96.00%	--	"85,263"	"10,734"	"$9,001,488 "	"1,166"	"$242,529 "	33	--	--	--	"$2,206,639 "	"$12,164 "	"$1,309,001 "	"$7,700 "	"$533,299 "	"$61,236 "	"$964,300 "	"$500,315 "	"$4,122,469 "	--	"$14,472,626 "	--	--	--
"University of New Mexico (Albuquerque, NM) "	"$364,174 "	"$2,194 "	"$19,388 "	"$4,061 "	"$31,573 "	"$4,795 "	"$198,915 "	"$487,715 "	"$166,465 "	"$1,437,113 "	6.20%	--	5.80%	85.70%	--	"124,544"	"7,707"	"$3,143,464 "	"3,384"	"$3,087,848 "	0	--	--	--	"$8,924,269 "	"$22,449 "	"$7,597,000 "	"$46,408 "	"$7,397,373 "	"$1,586,808 "	"$7,987,140 "	"$3,087,847 "	"$29,857,694 "	--	"$35,422,553 "	--	--	--
"University of New Orleans (New Orleans, LA) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"University of North Dakota (Grand Forks, ND) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"University of North Texas (Denton, TX) "	--	--	--	--	--	--	--	--	--	--	4.70%	--	--	77.40%	--	"176,439"	"8,232"	--	--	--	--	--	--	--	"$14,578,782 "	"$10,738 "	"$2,559,764 "	--	--	--	--	--	"$5,714,951 "	--	"$25,195,638 "	--	--	--
"University of Northern Colorado (Greeley, CO) "	"$103,432 "	"$5,200 "	$0 	$0 	$105 	"$32,956 "	"$150,080 "	"$44,115 "	"$20,844 "	"$457,947 "	7.20%	7.30%	6.20%	100.00%	--	"74,719"	"5,359"	"$1,631,671 "	857	"$337,255 "	80	--	--	--	"$986,782 "	"$9,822 "	"$1,021,638 "	"$13,000 "	"$995,638 "	"$68,039 "	"$637,169 "	"$183,300 "	"$2,692,491 "	--	"$4,866,129 "	--	--	--
"University of Oklahoma (Norman, OK) "	--	--	--	--	--	--	--	--	--	--	16.20%	--	--	72.80%	--	"152,304"	"24,601"	--	--	--	--	--	--	--	"$15,056,740 "	"$14,547 "	"$20,397,744 "	--	--	--	--	--	"$30,466,872 "	--	"$91,323,053 "	--	--	--
"University of Oregon (Eugene, OR) "	"$1,144,655 "	"$103,612 "	"$3,600 "	"$247,437 "	"$281,274 "	"$38,446 "	"$768,974 "	"$2,776,703 "	"$248,061 "	"$5,949,254 "	10.60%	15.30%	10.10%	82.60%	--	"138,116"	"14,615"	"$44,325,767 "	0	$0 	0	--	--	--	"$6,660,206 "	"$12,130 "	"$4,585,035 "	"$92,864 "	"$1,995,914 "	"$3,443,465 "	"$5,711,142 "	"$9,481,206 "	"$19,710,905 "	--	"$67,142,185 "	--	--	--
"University of Pittsburgh (Pittsburgh, PA) "	"$2,162,595 "	"$25,000 "	"$34,446 "	$0 	"$40,421 "	"$4,585 "	"$300,405 "	"$1,518,931 "	"$419,730 "	"$4,679,653 "	13.80%	14.10%	13.20%	93.30%	--	"209,103"	"28,762"	"$8,553,905 "	"3,822"	"$3,239,444 "	--	--	--	--	"$12,732,476 "	"$32,161 "	"$34,018,512 "	"$316,200 "	"$24,669,680 "	"$394,201 "	"$9,465,260 "	"$3,230,445 "	"$53,919,864 "	--	"$75,248,394 "	--	--	--
"University of Rhode Island (Kingston, RI) "	"$187,707 "	$0 	"$3,739 "	$0 	"$4,675 "	"$2,925 "	"$25,177 "	"$383,264 "	"$52,014 "	"$1,563,221 "	13.70%	13.00%	12.50%	87.10%	--	"82,246"	"11,257"	"$3,999,248 "	"2,274"	"$564,058 "	"1,960"	--	--	--	"$3,348,345 "	"$18,854 "	"$2,396,131 "	"$1,250 "	"$985,222 "	"$43,414 "	"$1,205,766 "	"$564,058 "	"$5,170,718 "	--	"$15,104,473 "	--	--	--
"University of South Dakota (Vermillion, SD) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"University of South Florida (Tampa, FL) "	"$78,237 "	$0 	"$5,895 "	$0 	"$12,364 "	"$185,169 "	"$84,904 "	"$472,930 "	"$260,776 "	"$1,329,923 "	5.90%	5.50%	5.40%	40.00%	--	"166,346"	"9,775"	"$4,199,264 "	"4,783"	"$1,484,218 "	10	--	--	--	"$10,202,144 "	"$13,499 "	"$3,693,561 "	"$162,825 "	"$2,288,101 "	"$385,659 "	"$4,201,275 "	"$1,584,408 "	"$13,060,378 "	--	"$40,818,913 "	--	--	--
"University of Southern Mississippi (Hattiesburg, MS) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"University of Tennessee (Knoxville, TN) "	"$885,252 "	"$965,517 "	"$70,250 "	"$227,080 "	"$67,189 "	"$8,626 "	"$396,014 "	"$5,259,522 "	"$435,317 "	"$9,058,858 "	12.90%	--	11.30%	87.40%	--	"202,092"	"26,039"	"$16,543,867 "	--	"$16,241,925 "	--	--	--	--	"$31,123,187 "	"$23,030 "	"$9,132,343 "	"$169,948 "	"$6,352,198 "	"$4,907,491 "	"$28,625,755 "	"$16,241,926 "	"$54,553,910 "	--	"$79,076,890 "	--	--	--
"University of Toledo (Toledo, OH) "	"$279,984 "	$0 	$40 	$0 	$0 	$0 	"$76,222 "	"$243,375 "	"$23,697 "	"$703,516 "	7.10%	6.70%	6.20%	97.80%	--	"87,691"	"6,197"	"$2,711,886 "	0	"$502,382 "	0	--	--	--	"$2,052,826 "	"$10,683 "	"$954,321 "	"$16,200 "	"$526,238 "	"$109,168 "	"$935,801 "	"$502,382 "	"$2,735,239 "	--	"$7,101,487 "	--	--	--
"University of Utah (Salt Lake City, UT) "	"$2,990,789 "	"$405,179 "	"$263,818 "	"$389,526 "	"$1,081,195 "	"$118,746 "	"$2,326,233 "	"$33,021 "	"$1,224,371 "	"$9,027,975 "	8.00%	8.80%	5.90%	60.10%	--	"173,256"	"13,780"	"$13,754,104 "	--	"$202,989 "	5	--	--	--	"$36,482,045 "	"$32,431 "	"$45,580,342 "	"$100,000 "	"$37,707,616 "	"$10,485 "	"$35,255,044 "	"$202,989 "	"$100,591,996 "	--	"$127,759,945 "	--	--	--
"University of Vermont (Burlington, VT) "	"$751,367 "	"$10,000 "	"$12,587 "	"$25,432 "	"$30,360 "	"$13,379 "	"$406,273 "	"$83,636 "	"$457,525 "	"$2,933,608 "	18.00%	--	17.20%	100.00%	--	"75,723"	"13,604"	"$5,825,963 "	--	--	--	--	--	--	"$4,464,245 "	"$30,358 "	"$11,067,761 "	"$54,810 "	"$7,617,893 "	"$264,805 "	"$4,127,059 "	"$465,072 "	"$19,738,578 "	--	"$27,638,943 "	--	--	--
"University of Virginia (Charlottesville, VA) "	"$142,701 "	$0 	"$148,296 "	$0 	"$3,883,120 "	$0 	"$15,538 "	"$6,906,207 "	"$3,873,658 "	"$24,566,363 "	23.00%	--	22.80%	97.80%	--	"152,813"	"35,097"	"$47,364,034 "	"9,909"	"$16,072,971 "	"3,096"	--	--	--	"$65,876,004 "	"$39,336 "	"$99,394,749 "	"$560,665 "	"$31,974,940 "	"$4,463,144 "	"$67,132,411 "	"$16,082,058 "	"$147,875,754 "	--	"$255,043,646 "	--	--	--
"University of Washington (Seattle, WA) "	"$4,285,176 "	"$29,380 "	"$2,006,642 "	"$969,335 "	"$44,705 "	"$855,650 "	"$1,038,924 "	"$3,006,140 "	"$1,328,976 "	"$13,846,918 "	13.90%	13.30%	13.40%	98.40%	--	"258,923"	"35,889"	"$27,193,522 "	95	"$30,525 "	301	--	--	--	"$73,022,923 "	"$39,211 "	"$55,809,539 "	"$23,395 "	"$43,611,600 "	"$987,765 "	"$66,916,524 "	"$6,461,781 "	"$172,115,637 "	--	"$231,814,108 "	--	--	--
"University of West Florida (Pensacola, FL) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"University of Wisconsin-Madison (Madison, WI) "	$0 	"$109,737 "	"$9,629,248 "	"$107,448 "	"$8,824 "	"$4,750,000 "	"$4,082,445 "	$0 	"$5,969,177 "	"$25,301,831 "	14.00%	14.40%	8.60%	100.00%	--	"292,886"	"41,094"	"$33,142,390 "	"15,207"	"$8,611,688 "	562	--	--	--	"$38,213,284 "	"$37,918 "	"$146,300,643 "	$0 	"$90,257,530 "	$0 	"$31,029,235 "	$0 	"$204,444,901 "	--	"$307,213,842 "	--	--	--
"University of Wisconsin-Milwaukee (Milwaukee, WI) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"University of Wyoming Foundation (Laramie, WY) "	"$423,489 "	"$12,921 "	"$1,075 "	"$271,203 "	"$8,182 "	"$22,157 "	"$90,642 "	"$351,079 "	"$37,504 "	"$1,324,608 "	11.20%	--	10.80%	54.30%	--	"83,538"	"9,393"	"$3,256,299 "	--	--	--	--	--	--	"$6,742,201 "	"$20,503 "	"$4,119,422 "	"$22,650 "	"$1,135,977 "	"$711,317 "	"$1,349,209 "	"$1,394,556 "	"$5,144,644 "	--	"$17,361,101 "	--	--	--
"Utah State University (Logan, UT) "	"$222,132 "	$0 	$205 	"$52,425 "	"$141,906 "	$100 	"$38,091 "	"$222,129 "	"$1,880 "	"$1,275,327 "	10.00%	--	9.60%	98.80%	--	"96,001"	"9,589"	"$3,911,007 "	"1,040"	"$522,653 "	55	--	--	--	"$2,209,570 "	"$16,229 "	"$3,912,600 "	"$13,313 "	"$2,880,402 "	"$227,679 "	"$1,683,591 "	"$532,867 "	"$6,752,409 "	--	"$11,937,441 "	--	--	--
"Virginia Commonwealth University (Richmond, VA) "	"$1,273,509 "	"$51,832 "	"$573,272 "	"$2,595 "	"$3,977 "	$0 	"$104,539 "	"$65,759 "	"$128,103 "	"$2,206,166 "	12.80%	11.50%	--	86.20%	--	"100,654"	"12,928"	"$3,274,206 "	--	--	--	--	--	--	"$10,596,747 "	"$17,403 "	"$5,362,504 "	$500 	"$2,732,396 "	"$78,079 "	"$9,351,416 "	"$217,638 "	"$19,451,157 "	--	"$29,759,947 "	--	--	--
"Virginia Polytechnic Inst & St Univ (Blacksburg, VA) "	"$3,355,048 "	$150 	"$64,821 "	"$14,741 "	"$35,441 "	"$45,888 "	"$406,189 "	"$5,440,229 "	"$479,253 "	"$17,803,141 "	14.60%	--	13.90%	88.10%	--	"171,163"	"25,016"	"$30,551,179 "	"11,316"	"$7,989,967 "	559	--	--	--	"$12,356,808 "	"$21,010 "	"$7,737,043 "	"$1,625 "	"$7,456,015 "	"$621,164 "	"$11,150,347 "	"$7,956,770 "	"$44,228,602 "	--	"$72,579,238 "	--	--	--
"Washington State University (Pullman, WA) "	"$1,501,539 "	"$25,578 "	"$73,880 "	$0 	"$20,813 "	"$915,228 "	"$1,089,164 "	$0 	"$109,720 "	"$3,842,661 "	19.60%	19.70%	15.70%	100.00%	--	"119,559"	"23,491"	"$8,028,023 "	"6,698"	"$4,299,527 "	196	--	--	--	"$20,788,651 "	"$20,780 "	"$5,149,496 "	$0 	"$4,308,645 "	$0 	"$20,123,795 "	$0 	"$33,913,984 "	--	"$42,739,059 "	--	--	--
"Wayne State University (Detroit, MI) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"West Virginia University Foundation, Inc. (Morgantown, WV) "	"$1,239,672 "	"$260,389 "	"$174,362 "	"$20,594 "	"$299,987 "	$0 	"$995,325 "	"$998,767 "	"$1,038,720 "	"$5,836,015 "	10.60%	--	10.00%	61.40%	--	"111,447"	"11,806"	"$10,205,855 "	"3,666"	"$3,263,996 "	"1,834"	--	--	--	"$10,350,945 "	"$18,897 "	"$4,435,242 "	"$17,880 "	"$4,031,123 "	"$1,349,182 "	"$7,353,087 "	"$3,263,992 "	"$35,819,206 "	--	"$57,445,061 "	--	--	--
"Western Michigan University (Kalamazoo, MI) "	"$720,628 "	"$50,500 "	$0 	$0 	"$12,749 "	$0 	"$110,046 "	"$229,165 "	"$165,811 "	"$9,577,675 "	8.80%	--	8.60%	87.70%	--	"162,775"	"14,351"	"$10,434,583 "	--	--	--	--	--	--	"$9,756,361 "	"$9,882 "	"$4,270,633 "	"$18,175 "	"$1,023,806 "	"$192,587 "	"$7,364,184 "	"$599,648 "	"$19,097,575 "	--	"$27,772,622 "	--	--	--
"Wichita State University (Wichita, KS) "	"$126,392 "	"$11,303 "	$0 	$0 	$927 	"$72,360 "	"$458,171 "	$0 	"$588,969 "	"$1,381,755 "	12.70%	--	12.30%	81.40%	--	"72,329"	"9,163"	"$3,069,230 "	"2,028"	"$6,644,483 "	100	--	--	--	"$4,096,260 "	"$10,267 "	"$3,977,539 "	$0 	"$2,083,580 "	$0 	"$1,920,010 "	$0 	"$6,952,332 "	--	"$17,127,409 "	--	--	--
"Wright State University (Dayton, OH) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
																																						
Mean	"$1,227,940 "	"$58,603 "	"$226,330 "	"$87,446 "	"$111,337 "	"$138,028 "	"$522,842 "	"$1,235,405 "	"$638,729 "	"$4,910,513 "	10.90%	11.40%	10.10%	81.30%	--	"136,001"	"15,539"	"$12,471,633 "	"3,636"	"$3,434,523 "	239	$0 	425	"$31,262 "	"$14,710,740 "	"$19,866 "	"$12,513,753 "	"$80,315 "	"$8,429,177 "	"$616,086 "	"$10,875,422 "	"$2,776,519 "	"$31,843,768 "	--	"$54,762,881 "	--	--	--
Max Value	"$14,068,388 "	"$965,517 "	"$9,629,248 "	"$1,572,335 "	"$3,883,120 "	"$4,750,000 "	"$6,496,785 "	"$11,684,667 "	"$13,460,544 "	"$25,952,214 "	38.80%	25.50%	38.80%	100.00%	--	"412,148"	"72,484"	"$96,226,830 "	"25,667"	"$21,725,046 "	"3,096"	$0 	425	"$31,262 "	"$123,276,787 "	"$47,972 "	"$146,300,643 "	"$1,493,667 "	"$90,257,530 "	"$5,619,745 "	"$118,899,993 "	"$20,158,622 "	"$204,444,901 "	--	"$307,213,842 "	--	--	--
75th Percentile	"$1,273,509 "	"$31,192 "	"$79,290 "	"$44,084 "	"$59,262 "	"$10,000 "	"$406,189 "	"$1,651,013 "	"$524,651 "	"$7,072,930 "	13.90%	14.40%	13.30%	98.40%	--	"176,439"	"20,927"	"$17,943,432 "	"6,402"	"$5,511,881 "	254	--	--	--	"$16,722,198 "	"$24,494 "	"$14,188,586 "	"$63,150 "	"$8,244,454 "	"$689,916 "	"$11,785,954 "	"$3,887,384 "	"$38,020,935 "	--	"$71,801,190 "	--	--	--
50th Percentile (median)	"$443,683 "	"$1,050 "	"$8,483 "	"$1,832 "	"$13,118 "	$159 	"$160,404 "	"$237,580 "	"$169,507 "	"$1,917,650 "	10.50%	10.30%	9.60%	87.60%	--	"119,036"	"11,806"	"$4,356,682 "	"1,286"	"$786,837 "	19	$0 	425	"$31,262 "	"$7,052,442 "	"$18,876 "	"$4,435,242 "	"$7,300 "	"$2,847,924 "	"$160,155 "	"$4,426,324 "	"$634,524 "	"$16,641,285 "	--	"$27,638,943 "	--	--	--
25th Percentile	"$119,626 "	$0 	$285 	$0 	"$3,207 "	$0 	"$42,629 "	"$31,787 "	"$37,504 "	"$725,657 "	6.80%	7.10%	6.10%	72.40%	--	"70,810"	"5,359"	"$1,631,671 "	340	"$119,552 "	0	--	--	--	"$2,524,173 "	"$13,115 "	"$1,641,886 "	$0 	"$927,820 "	"$25,618 "	"$1,548,510 "	"$137,553 "	"$5,522,499 "	--	"$11,937,441 "	--	--	--
Min Value	$0 	$0 	$0 	$0 	$0 	$0 	$0 	$0 	$0 	"$133,596 "	1.50%	3.80%	1.40%	15.00%	--	"7,293"	400	"$134,390 "	0	$0 	0	$0 	425	"$31,262 "	"$383,807 "	$12 	"$12,667 "	$0 	"$12,667 "	$0 	"$242,433 "	$0 	"$679,844 "	--	"$1,498,189 "	--	--	--
Number of Institutions	124	123	123	123	123	123	123	123	123	125	135	63	116	135	0	135	135	126	102	109	100	1	1	1	135	134	135	123	125	123	125	123	135	0	135	0	0	0
Reporting Valid (non-null) Data																																						
Total Number of Institutions	161	161	161	161	161	161	161	161	161	161	161	161	161	161	161	161	161	161	161	161	161	161	161	161	161	161	161	161	161	161	161	161	161	161	161	161	161	161
	
©2010 CAE	Privacy Policy - Disclaimer 
