Public Research/Doctoral / FY2006 																																						
Institution	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Current	  Alumni Participation 	  Undergraduate	  Alumni Donors	  Percentage	  Alumni Giving	  # Alumni of	  # Alumni Donors 	  Alumni: Total	  Athletics/Curr	  Athletics/Curr	  Athletics/Cap	  Athletics/Cap	  Athletics/Total:	  Athletics/Total	  Corporations:	  Expenditures	  Foundations:	  Foundations:	  Foundations:	  Corporations:	  Corporations:	  Total Curr	  Total Current	  Grand Total	  Grand Total	  Parents (incl.	  Parents (incl.	  Parents (incl.
"University of Kentucky (Lexington, KY) "	"$874,255 "	"$10,320 "	"$37,778 "	"$246,680 "	"$51,818 "	"$5,000 "	"$3,527,896 "	"$27,710 "	"$944,554 "	"$6,396,604 "	11.40%	--	9.50%	35.60%	20.00%	"165,408"	"18,893"	"$13,127,827 "	111	"$69,407 "	7	"$28,151 "	118	"$97,558 "	"$12,237,721 "	"$42,061 "	"$15,522,710 "	$0 	"$12,142,824 "	"$24,157 "	"$9,236,432 "	"$69,407 "	"$38,454,395 "	"$65,648,314 "	"$65,648,314 "	--	--	--
"University of Louisiana, Lafayette (Lafayette, LA) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"University of Louisville (Louisville, KY) "	"$1,077,093 "	"$18,363 "	"$131,754 "	"$14,149 "	"$47,905 "	$0 	"$276,947 "	"$6,942,010 "	"$641,711 "	"$9,165,352 "	12.00%	13.10%	11.30%	92.70%	27.40%	"103,825"	"12,444"	"$16,767,575 "	"9,123"	"$19,886,846 "	318	"$697,328 "	"9,441"	"$20,584,174 "	"$19,322,036 "	"$29,113 "	"$5,018,269 "	"$179,337 "	"$1,997,132 "	"$7,893,584 "	"$15,188,918 "	"$25,464,873 "	"$41,044,992 "	"$61,142,151 "	"$62,934,398 "	--	--	--
"University of Maine at Orono (Orono, ME) "	"$616,868 "	$25 	"$24,740 "	"$67,639 "	"$7,283 "	"$10,296 "	"$177,556 "	"$138,709 "	"$39,995 "	"$1,974,710 "	3.40%	3.40%	2.80%	52.10%	27.50%	"93,724"	"3,230"	"$5,052,388 "	"1,925"	"$533,663 "	445	"$555,733 "	"2,370"	"$1,089,396 "	"$3,429,989 "	"$20,815 "	"$2,896,805 "	"$16,350 "	"$1,994,508 "	"$1,245,104 "	"$3,157,038 "	"$1,576,503 "	"$10,447,862 "	"$18,358,853 "	"$19,419,778 "	--	--	--
"University of Maryland College Park (College Park, MD) "	"$1,486,874 "	"$104,862 "	"$6,728 "	$125 	"$224,987 "	"$6,354,700 "	"$1,556,752 "	"$5,174,264 "	"$2,661,830 "	"$17,924,163 "	9.00%	--	5.40%	81.20%	28.30%	"245,846"	"22,168"	"$20,943,656 "	"9,531"	"$11,255,650 "	184	"$69,125 "	"9,715"	"$11,324,775 "	"$21,563,471 "	"$29,915 "	"$15,993,095 "	"$479,934 "	"$11,857,861 "	"$2,002,169 "	"$20,637,673 "	"$11,253,699 "	"$61,870,775 "	"$74,017,166 "	"$75,065,131 "	--	--	--
"University of Maryland-Balt. County (Adelphi, MD) "	"$18,024 "	$0 	$0 	$0 	"$3,941 "	"$12,382 "	"$29,155 "	"$22,925 "	"$168,965 "	"$259,224 "	5.40%	--	5.30%	100.00%	3.40%	"43,796"	"2,346"	"$503,998 "	511	"$183,495 "	0	$0 	511	"$183,495 "	"$5,578,693 "	"$20,152 "	"$5,537,319 "	$500 	"$3,430,369 "	"$35,934 "	"$5,172,821 "	"$111,298 "	"$10,699,327 "	"$15,038,515 "	"$15,038,515 "	--	--	--
"University of Massachusetts, Amherst (Amherst, MA) "	"$1,611,847 "	$50 	"$250,630 "	"$4,500 "	"$194,019 "	"$9,160 "	"$229,200 "	"$287,999 "	"$280,297 "	"$3,224,526 "	12.00%	12.00%	11.60%	61.30%	25.60%	"191,193"	"22,987"	"$7,362,533 "	0	$0 	0	$0 	0	$0 	"$6,919,538 "	"$27,958 "	"$7,412,855 "	"$17,120 "	"$3,321,255 "	"$171,532 "	"$5,120,509 "	"$663,570 "	"$16,651,722 "	"$28,746,774 "	"$29,229,565 "	--	--	--
"University of Massachusetts, Boston (Boston, MA) "	"$140,065 "	$0 	$415 	"$20,291 "	"$4,998 "	$53 	"$40,464 "	"$4,499 "	"$12,048 "	"$285,356 "	5.60%	5.80%	5.20%	72.70%	4.40%	"72,878"	"4,087"	"$386,612 "	1	$22 	--	--	1	$22 	"$1,434,141 "	"$17,735 "	"$3,713,621 "	"$1,432 "	"$3,625,838 "	"$6,541 "	"$1,377,466 "	"$22,305 "	"$7,993,512 "	"$8,839,117 "	"$8,842,628 "	--	--	--
"University of Massachusetts, Lowell (Lowell, MA) "	"$260,703 "	$0 	$0 	$75 	$645 	$0 	"$95,508 "	"$39,526 "	"$58,548 "	"$743,014 "	8.50%	--	8.20%	88.50%	17.90%	"70,694"	"5,975"	"$1,321,799 "	235	"$112,389 "	1	$100 	236	"$112,489 "	"$4,552,387 "	"$18,494 "	"$1,024,481 "	$611 	"$879,481 "	"$39,669 "	"$3,243,795 "	"$112,388 "	"$5,179,308 "	"$7,371,177 "	"$7,371,177 "	--	--	--
"University of Memphis (Memphis, TN) "	"$479,571 "	"$19,500 "	"$1,360 "	$0 	"$8,465 "	"$9,405 "	"$150,608 "	"$1,500 "	"$183,113 "	"$911,801 "	5.60%	5.60%	5.10%	85.30%	9.30%	"91,472"	"5,122"	"$1,631,370 "	22	"$13,350 "	1	"$1,500 "	23	"$14,850 "	"$7,367,048 "	"$16,544 "	"$2,828,910 "	"$10,000 "	"$1,951,517 "	"$30,485 "	"$6,579,493 "	"$169,383 "	"$13,779,174 "	"$17,594,669 "	"$17,600,167 "	--	--	--
"University of Michigan (Ann Arbor, MI) "	"$25,487,610 "	"$26,762 "	"$4,418,182 "	"$2,461,211 "	"$345,951 "	"$3,043,568 "	"$8,048,357 "	"$4,471,624 "	"$1,871,435 "	"$50,330,715 "	14.60%	--	13.50%	94.00%	49.50%	"447,082"	"65,075"	"$124,366,506 "	"13,545"	"$8,683,415 "	154	"$6,211,366 "	"13,699"	"$14,894,781 "	"$20,833,230 "	"$42,458 "	"$33,636,733 "	"$11,875 "	"$23,222,827 "	"$442,059 "	"$17,177,676 "	"$8,471,391 "	"$133,711,209 "	"$251,476,551 "	"$257,443,519 "	--	--	--
"University of Minnesota (Minneapolis, MN) "	"$3,245,266 "	"$26,867 "	"$304,076 "	"$15,000 "	"$156,859 "	$0 	"$684,631 "	"$576,675 "	"$11,175 "	"$5,630,549 "	10.40%	--	5.30%	84.00%	13.40%	"463,693"	"48,378"	"$35,732,138 "	--	--	--	--	--	--	"$74,785,816 "	"$33,326 "	"$57,405,213 "	"$161,456 "	"$46,462,905 "	"$1,168,172 "	"$62,084,061 "	"$2,833,966 "	"$175,019,732 "	"$266,991,894 "	"$269,600,597 "	--	--	--
"University of Mississippi (University, MS) "	"$3,478,974 "	"$618,684 "	"$349,744 "	$0 	"$14,619 "	"$1,992,230 "	"$260,331 "	"$6,400,188 "	"$415,587 "	"$13,669,157 "	9.00%	9.00%	8.60%	75.00%	29.20%	"98,359"	"8,815"	"$16,155,473 "	--	--	--	--	--	--	"$6,127,390 "	"$34,523 "	"$13,168,687 "	"$264,213 "	"$10,708,608 "	"$1,838,498 "	"$4,736,366 "	"$11,012,856 "	"$45,234,742 "	"$55,384,809 "	"$55,384,809 "	--	--	--
"University of Missouri-Columbia (Columbia, MO) "	"$4,327,565 "	"$30,643 "	"$70,698 "	"$4,971 "	"$35,430 "	"$20,650 "	"$3,294,063 "	$0 	"$2,545,943 "	"$10,741,050 "	9.70%	9.40%	8.60%	89.60%	36.50%	"194,790"	"18,934"	"$32,680,629 "	--	--	--	--	--	--	"$22,136,886 "	"$20,499 "	"$14,859,022 "	$0 	"$9,590,989 "	$0 	"$17,218,869 "	$0 	"$53,261,648 "	"$89,525,929 "	"$89,963,112 "	--	--	--
"University of Missouri-Kansas City (Kansas City, MO) "	"$122,542 "	"$59,888 "	$750 	$500 	"$39,501 "	$0 	"$210,263 "	$0 	"$760,928 "	"$1,206,740 "	6.80%	5.20%	6.30%	100.00%	16.10%	"72,887"	"4,934"	"$3,752,323 "	0	$0 	0	$0 	0	$0 	"$7,256,585 "	"$17,294 "	"$6,424,403 "	$0 	"$3,050,688 "	$0 	"$6,162,734 "	$0 	"$13,641,386 "	"$23,357,555 "	"$26,337,778 "	--	--	--
"University of Missouri-St. Louis (St. Louis, MO) "	"$203,240 "	$0 	"$6,403 "	"$5,447 "	"$3,786 "	"$1,000 "	"$46,834 "	"$8,885 "	"$17,119 "	"$307,902 "	4.00%	3.90%	3.50%	85.00%	3.70%	"69,064"	"2,759"	"$402,329 "	209	"$45,025 "	0	$0 	209	"$45,025 "	"$2,037,875 "	"$9,499 "	"$519,853 "	$250 	"$478,088 "	"$8,594 "	"$1,955,140 "	"$45,575 "	"$8,628,255 "	"$10,838,662 "	"$10,838,662 "	--	--	--
"University of Montana (Missoula, MT) "	"$845,724 "	$0 	$0 	$0 	$0 	$0 	"$195,989 "	$0 	"$1,744,010 "	"$3,227,809 "	20.80%	--	19.90%	97.80%	34.80%	"66,430"	"13,831"	"$6,122,047 "	0	$0 	0	$0 	0	$0 	"$1,751,896 "	"$15,626 "	"$4,774,462 "	$0 	"$2,231,111 "	$0 	"$1,279,107 "	$0 	"$8,225,281 "	"$17,608,202 "	"$18,139,786 "	--	--	--
"University of Nebraska (Lincoln, NE) "	"$7,205,784 "	"$160,780 "	"$454,364 "	"$2,889,993 "	$0 	$0 	"$3,068,920 "	"$1,055,811 "	$0 	"$14,967,239 "	7.60%	--	--	88.10%	32.80%	"277,424"	"20,949"	"$41,197,504 "	--	--	--	--	--	--	"$22,578,647 "	"$27,744 "	"$26,711,045 "	$0 	"$5,981,410 "	$0 	"$13,840,819 "	"$1,055,811 "	"$46,304,048 "	"$125,428,693 "	"$126,945,265 "	--	--	--
"University of Nevada, Las Vegas (Las Vegas, NV) "	"$198,471 "	$0 	$0 	$0 	"$102,790 "	$0 	"$45,965 "	"$392,294 "	"$108,447 "	"$1,053,365 "	4.00%	--	3.70%	92.70%	2.70%	"57,992"	"2,293"	"$1,107,036 "	"1,655"	"$4,970,906 "	25	"$68,370 "	"1,680"	"$5,039,276 "	"$6,820,944 "	"$12,104 "	"$16,217,310 "	"$594,646 "	"$3,330,878 "	"$1,694,448 "	"$5,877,186 "	"$4,880,992 "	"$26,285,342 "	"$40,996,281 "	"$41,047,293 "	--	--	--
"University of Nevada, Reno (Reno, NV) "	"$344,089 "	$0 	$0 	"$1,918 "	"$23,150 "	$0 	"$112,938 "	"$667,493 "	$0 	"$1,277,105 "	10.10%	11.80%	7.00%	85.00%	9.90%	"46,024"	"4,647"	"$3,227,704 "	0	$0 	0	$0 	0	$0 	"$4,808,371 "	"$27,044 "	"$8,688,731 "	"$889,126 "	"$2,792,533 "	"$988,695 "	"$3,106,474 "	"$3,578,758 "	"$11,972,578 "	"$32,584,906 "	"$37,539,906 "	--	--	--
"University of New Hampshire (Durham, NH) "	"$241,239 "	"$247,160 "	"$1,809 "	"$11,294 "	"$7,843 "	$0 	"$215,305 "	"$303,341 "	"$390,152 "	"$1,913,656 "	11.70%	10.70%	11.40%	91.70%	48.60%	"100,585"	"11,751"	"$6,680,694 "	634	"$188,857 "	12	"$195,762 "	646	"$384,619 "	"$2,260,504 "	"$21,813 "	"$2,022,146 "	"$19,851 "	"$1,126,016 "	"$64,493 "	"$777,662 "	"$496,348 "	"$6,000,722 "	"$13,732,587 "	"$14,583,888 "	--	--	--
"University of New Mexico (Albuquerque, NM) "	"$665,298 "	"$5,844 "	"$520,247 "	"$86,726 "	"$583,446 "	"$288,499 "	"$320,564 "	"$752,215 "	"$544,670 "	"$3,966,326 "	6.60%	--	6.40%	78.70%	16.90%	"138,466"	"9,182"	"$8,205,616 "	"3,625"	"$3,120,406 "	29	"$70,379 "	"3,654"	"$3,190,785 "	"$10,529,322 "	"$28,223 "	"$10,664,888 "	$350 	"$10,337,728 "	"$1,352,135 "	"$10,114,684 "	"$3,120,406 "	"$39,493,356 "	"$48,481,286 "	"$48,968,789 "	--	--	--
"University of New Orleans (New Orleans, LA) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"University of North Dakota (Grand Forks, ND) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"University of North Texas (Denton, TX) "	--	--	--	--	--	--	--	--	--	--	4.00%	--	--	85.40%	48.80%	"183,098"	"7,371"	--	--	--	--	--	--	--	"$2,617,581 "	"$11,817 "	"$3,648,431 "	--	--	--	--	--	"$7,991,445 "	"$18,559,950 "	"$22,145,493 "	--	--	--
"University of Northern Colorado (Greeley, CO) "	"$109,172 "	"$19,431 "	$540 	$0 	"$1,363 "	$850 	"$94,902 "	"$53,472 "	"$12,497 "	"$404,458 "	4.90%	--	4.30%	100.00%	17.90%	"90,619"	"4,441"	"$783,323 "	414	"$651,975 "	27	"$88,319 "	441	"$740,294 "	"$770,894 "	"$8,794 "	"$2,029,129 "	"$107,184 "	"$1,992,936 "	"$127,426 "	"$666,948 "	"$337,919 "	"$3,445,978 "	"$4,377,516 "	"$4,436,795 "	--	--	--
"University of Oklahoma (Norman, OK) "	--	--	--	--	--	--	--	--	--	--	15.00%	--	--	67.80%	41.40%	"171,023"	"25,656"	--	--	--	--	--	--	--	"$27,496,461 "	"$31,463 "	"$26,226,666 "	--	--	--	--	--	"$46,434,252 "	"$121,502,534 "	"$121,805,016 "	--	--	--
"University of Oregon (Eugene, OR) "	"$1,552,958 "	"$209,822 "	"$17,445 "	"$354,596 "	"$331,849 "	"$23,267 "	"$410,436 "	"$4,319,365 "	"$146,453 "	"$7,631,623 "	15.10%	19.30%	14.60%	79.10%	21.40%	"155,523"	"23,408"	"$15,067,862 "	--	--	--	--	--	--	"$13,016,118 "	"$16,022 "	"$7,387,097 "	"$115,688 "	"$3,415,289 "	"$3,645,565 "	"$5,885,532 "	"$12,396,373 "	"$29,577,758 "	"$70,508,687 "	"$72,701,291 "	--	--	--
"University of Pittsburgh (Pittsburgh, PA) "	"$2,144,412 "	"$19,206 "	"$92,298 "	$0 	"$45,521 "	"$345,556 "	"$463,312 "	"$2,775,154 "	"$837,661 "	"$6,903,619 "	14.00%	15.60%	14.00%	82.30%	13.00%	"241,940"	"33,917"	"$15,193,938 "	--	--	--	--	--	--	"$20,075,506 "	"$43,469 "	"$38,826,826 "	"$39,074 "	"$29,238,057 "	"$1,447,040 "	"$17,261,250 "	"$6,256,330 "	"$79,251,882 "	"$116,551,310 "	"$117,039,062 "	--	--	--
"University of Rhode Island (Kingston, RI) "	"$271,421 "	$0 	"$12,605 "	$0 	"$4,440 "	"$1,225 "	"$33,484 "	"$508,065 "	"$91,023 "	"$1,885,268 "	10.20%	10.10%	9.80%	98.20%	40.80%	"94,816"	"9,714"	"$4,232,641 "	0	$0 	--	"$3,912,473 "	0	"$3,912,473 "	"$2,236,729 "	"$21,546 "	"$1,283,228 "	$0 	"$864,274 "	"$124,550 "	"$1,724,121 "	"$876,600 "	"$5,781,868 "	"$10,374,507 "	"$10,374,507 "	--	--	--
"University of South Dakota (Vermillion, SD) "	"$80,162 "	"$83,732 "	"$5,210 "	$100 	"$1,085 "	"$4,945 "	"$720,728 "	"$48,304 "	"$191,593 "	"$1,444,380 "	11.50%	11.70%	10.40%	91.10%	50.40%	"52,639"	"6,030"	"$15,202,260 "	269	"$68,267 "	40	"$17,578 "	309	"$85,845 "	"$7,863,784 "	"$16,439 "	"$1,095,206 "	$0 	"$317,756 "	"$6,421 "	"$714,976 "	"$68,267 "	"$2,660,247 "	"$30,156,647 "	"$32,210,110 "	--	--	--
"University of South Florida (Tampa, FL) "	"$93,974 "	"$15,000 "	"$105,665 "	$0 	"$9,403 "	"$113,459 "	"$140,711 "	"$764,578 "	"$712,211 "	"$2,157,130 "	5.60%	5.00%	5.40%	60.20%	7.20%	"175,403"	"9,864"	"$3,319,048 "	"2,702"	"$2,152,162 "	18	"$167,933 "	"2,720"	"$2,320,095 "	"$15,683,494 "	"$18,820 "	"$4,628,666 "	"$51,590 "	"$2,063,852 "	"$601,773 "	"$6,024,749 "	"$2,094,994 "	"$16,801,792 "	"$46,346,593 "	"$50,042,318 "	--	--	--
"University of Southern Mississippi (Hattiesburg, MS) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"University of Tennessee (Knoxville, TN) "	--	--	--	--	--	--	--	--	--	--	11.20%	--	--	76.10%	41.50%	"202,893"	"22,654"	--	--	--	--	--	--	--	"$18,235,423 "	"$44,901 "	"$8,620,876 "	--	--	--	--	--	"$45,248,933 "	"$98,767,456 "	"$104,240,615 "	--	--	--
"University of Toledo (Toledo, OH) "	"$584,639 "	$0 	$50 	$0 	$0 	$0 	"$34,598 "	"$312,726 "	"$6,370 "	"$1,120,086 "	5.90%	5.40%	4.70%	97.90%	39.00%	"112,629"	"6,645"	"$3,007,555 "	--	--	--	--	--	--	"$1,886,213 "	"$13,482 "	"$691,498 "	"$31,700 "	"$379,425 "	"$527,780 "	"$1,604,428 "	"$1,083,104 "	"$3,873,494 "	"$7,717,182 "	"$7,782,129 "	--	--	--
"University of Utah (Salt Lake City, UT) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"University of Vermont (Burlington, VT) "	"$463,626 "	"$12,500 "	"$24,726 "	"$50,745 "	"$61,303 "	"$66,629 "	"$405,098 "	"$281,154 "	"$715,287 "	"$3,405,410 "	17.30%	--	17.50%	95.00%	29.10%	"89,199"	"15,441"	"$5,703,890 "	"1,673"	"$645,855 "	130	"$208,036 "	"1,803"	"$853,891 "	"$1,972,245 "	"$38,309 "	"$7,249,785 "	"$44,368 "	"$4,386,586 "	"$108,029 "	"$1,498,257 "	"$641,920 "	"$12,082,703 "	"$19,586,112 "	"$19,804,830 "	--	--	--
"University of Virginia (Charlottesville, VA) "	"$18,375,727 "	$0 	"$935,445 "	$0 	"$3,377,841 "	$0 	"$310,914 "	"$13,774,667 "	"$4,645,017 "	"$41,587,356 "	21.80%	--	21.40%	96.90%	37.80%	"174,797"	"38,063"	"$81,714,328 "	"13,754"	"$31,246,996 "	"3,849"	"$3,682,721 "	"17,603"	"$34,929,717 "	"$23,818,338 "	"$38,923 "	"$56,107,119 "	"$546,214 "	"$39,266,225 "	"$5,919,408 "	"$20,091,757 "	"$31,246,996 "	"$129,936,072 "	"$216,353,292 "	"$220,022,846 "	--	--	--
"University of Washington (Seattle, WA) "	"$3,885,037 "	"$36,504 "	"$1,666,581 "	"$698,132 "	"$24,869 "	"$946,023 "	"$2,002,502 "	$0 	"$826,527 "	"$17,497,149 "	18.50%	16.30%	16.30%	99.50%	17.00%	"278,152"	"51,440"	"$53,612,660 "	"12,160"	"$11,267,317 "	"8,526"	"$6,367,600 "	"20,686"	"$17,634,917 "	"$65,404,940 "	"$49,212 "	"$128,869,293 "	$0 	"$61,099,202 "	$0 	"$57,603,679 "	$0 	"$185,365,970 "	"$316,251,912 "	"$323,005,416 "	--	--	--
"University of West Florida (Pensacola, FL) "	"$90,425 "	$0 	$659 	"$38,493 "	"$3,605 "	$0 	"$27,517 "	"$10,364 "	"$5,520 "	"$259,029 "	4.80%	--	4.80%	98.50%	11.90%	"50,939"	"2,460"	"$271,512 "	151	"$50,267 "	4	"$2,275 "	155	"$52,542 "	"$742,565 "	"$16,117 "	"$167,353 "	$0 	"$70,353 "	"$18,735 "	"$537,665 "	"$50,267 "	"$1,375,494 "	"$2,286,778 "	"$2,286,778 "	--	--	--
"University of Wisconsin-Madison (Madison, WI) "	$0 	"$173,950 "	"$9,105,018 "	"$49,161 "	"$3,293 "	$0 	"$4,565,041 "	$0 	"$19,779,355 "	"$33,818,670 "	13.70%	14.20%	7.70%	92.80%	20.90%	"368,411"	"50,376"	"$68,188,912 "	"21,782"	"$17,634,754 "	482	"$1,005,521 "	"22,264"	"$18,640,275 "	"$35,832,943 "	"$41,962 "	"$135,131,910 "	$0 	"$78,420,416 "	$0 	"$17,374,764 "	$0 	"$194,004,871 "	"$325,938,048 "	"$328,625,770 "	--	--	--
"University of Wisconsin-Milwaukee (Milwaukee, WI) "	--	--	--	--	--	--	--	--	--	--	6.30%	--	--	89.30%	42.50%	"114,011"	"7,144"	--	--	--	--	--	--	--	"$7,510,000 "	"$17,606 "	"$4,290,439 "	--	--	--	--	--	"$15,545,000 "	"$31,371,799 "	"$31,371,799 "	--	--	--
"University of Wyoming Foundation (Laramie, WY) "	"$586,486 "	"$10,758 "	"$3,050 "	"$373,765 "	"$11,981 "	"$5,445 "	"$84,238 "	"$621,039 "	"$422,499 "	"$2,209,556 "	10.50%	13.60%	10.20%	52.70%	25.30%	"98,527"	"10,358"	"$7,077,670 "	"5,846"	"$2,005,688 "	54	"$76,889 "	"5,900"	"$2,082,577 "	"$7,862,285 "	"$29,908 "	"$5,432,218 "	"$1,175,768 "	"$2,753,149 "	"$1,347,925 "	"$2,617,463 "	"$4,375,962 "	"$10,384,912 "	"$28,010,660 "	"$28,207,878 "	--	--	--
"Utah State University (Logan, UT) "	"$815,675 "	"$8,275 "	$150 	"$65,420 "	"$130,239 "	$0 	"$216,656 "	"$136,775 "	"$285,381 "	"$1,658,596 "	9.70%	--	87.40%	88.80%	36.20%	"110,026"	"10,717"	"$11,328,181 "	119	"$291,898 "	3	"$58,500 "	122	"$350,398 "	"$3,302,874 "	"$17,219 "	"$8,185,662 "	"$4,425 "	"$6,372,999 "	"$137,485 "	"$2,894,214 "	"$323,999 "	"$18,943,770 "	"$31,307,890 "	"$31,307,890 "	--	--	--
"Virginia Commonwealth University (Richmond, VA) "	"$2,907,293 "	"$241,191 "	"$1,074,996 "	$250 	$375 	$0 	"$66,630 "	"$116,850 "	"$588,306 "	"$4,997,666 "	5.10%	3.90%	--	86.10%	12.00%	"113,674"	"5,828"	"$7,788,933 "	520	"$594,057 "	3	"$5,460 "	523	"$599,517 "	"$15,751,575 "	"$21,991 "	"$6,578,925 "	"$2,102 "	"$2,552,700 "	"$279,114 "	"$13,018,043 "	"$594,058 "	"$50,124,671 "	"$65,107,123 "	"$65,107,123 "	--	--	--
"Virginia Polytechnic Inst & St Univ (Blacksburg, VA) "	"$2,749,991 "	"$1,030 "	"$68,567 "	"$15,297 "	"$92,398 "	"$114,891 "	"$1,019,332 "	"$9,615,777 "	"$2,603,695 "	"$16,624,120 "	14.50%	--	13.80%	93.80%	45.10%	"189,594"	"27,424"	"$33,758,865 "	"11,118"	"$13,590,183 "	0	$0 	"11,118"	"$13,590,183 "	"$13,758,879 "	"$26,830 "	"$9,121,233 "	"$40,511 "	"$5,703,238 "	"$792,250 "	"$11,552,617 "	"$13,589,643 "	"$43,026,874 "	"$74,772,518 "	"$75,330,000 "	--	--	--
"Washington State University (Pullman, WA) "	"$2,885,977 "	"$45,715 "	"$771,819 "	$0 	"$39,337 "	"$1,079,823 "	"$2,185,004 "	$0 	"$11,480 "	"$8,208,087 "	15.20%	15.70%	13.30%	100.00%	23.80%	"144,710"	"21,948"	"$12,871,266 "	"7,475"	"$5,766,424 "	187	"$404,914 "	"7,662"	"$6,171,338 "	"$15,655,501 "	"$27,430 "	"$7,950,757 "	$0 	"$6,819,432 "	$0 	"$13,830,271 "	$0 	"$42,656,035 "	"$54,116,173 "	"$55,617,883 "	--	--	--
"Wayne State University (Detroit, MI) "	"$1,693,541 "	$0 	"$116,123 "	"$15,965 "	"$11,057 "	"$14,782 "	"$252,465 "	$0 	"$602,443 "	"$2,815,466 "	5.40%	--	5.10%	73.80%	9.70%	"230,518"	"12,449"	"$4,835,613 "	--	--	--	--	--	--	"$17,856,227 "	"$19,560 "	"$8,630,013 "	$0 	"$6,071,669 "	$0 	"$16,018,834 "	$0 	"$37,994,697 "	"$49,832,117 "	"$49,908,319 "	--	--	--
"West Virginia University Foundation, Inc. (Morgantown, WV) "	"$1,477,550 "	"$109,401 "	"$114,804 "	"$78,738 "	$0 	"$25,985 "	"$1,921,905 "	"$3,158,555 "	"$826,821 "	"$7,887,587 "	8.10%	--	7.90%	38.90%	15.90%	"146,542"	"11,868"	"$9,693,957 "	"5,938"	"$11,718,738 "	51	"$7,139,952 "	"5,989"	"$18,858,690 "	"$15,079,303 "	"$23,881 "	"$6,111,403 "	"$1,328,681 "	"$4,325,198 "	"$2,951,279 "	"$13,772,873 "	"$11,789,673 "	"$39,128,889 "	"$60,933,942 "	"$61,141,219 "	--	--	--
"Western Michigan University (Kalamazoo, MI) "	"$811,134 "	$0 	$0 	$0 	"$11,441 "	$0 	"$151,162 "	"$324,135 "	"$188,300 "	"$1,671,029 "	6.00%	--	5.70%	78.30%	25.40%	"209,962"	"12,635"	"$3,849,829 "	"2,492"	"$894,286 "	31	"$16,476 "	"2,523"	"$910,762 "	"$4,977,119 "	"$12,156 "	"$3,254,751 "	"$33,381 "	"$2,966,920 "	"$359,315 "	"$3,329,368 "	"$894,286 "	"$10,049,843 "	"$15,163,867 "	"$15,638,061 "	--	--	--
"Wichita State University (Wichita, KS) "	"$68,197 "	"$54,324 "	$0 	$0 	$442 	"$75,426 "	"$797,321 "	$0 	"$788,671 "	"$1,924,370 "	12.10%	--	11.90%	52.20%	10.60%	"83,072"	"10,091"	"$3,338,784 "	--	--	--	--	--	--	"$3,178,237 "	"$13,329 "	"$4,806,251 "	$0 	"$1,655,286 "	$0 	"$2,331,493 "	$0 	"$8,447,211 "	"$31,449,649 "	"$31,450,501 "	--	--	--
"Wright State University (Dayton, OH) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
																																						
Mean	"$1,791,608 "	"$67,808 "	"$265,749 "	"$136,859 "	"$108,274 "	"$219,001 "	"$720,038 "	"$1,879,590 "	"$847,280 "	"$6,591,337 "	10.10%	10.30%	9.50%	80.10%	24.60%	"155,097"	"16,795"	"$15,392,433 "	"3,471"	"$4,494,621 "	443	"$1,552,683 "	"3,892"	"$5,971,192 "	"$14,564,071 "	"$23,317 "	"$14,288,615 "	"$158,597 "	"$9,940,055 "	"$850,759 "	"$10,058,518 "	"$4,294,209 "	"$36,087,285 "	"$61,929,420 "	"$63,491,201 "	--	--	--
Max Value	"$25,487,610 "	"$2,065,071 "	"$9,105,018 "	"$2,889,993 "	"$3,377,841 "	"$6,354,700 "	"$8,048,357 "	"$19,487,281 "	"$19,779,355 "	"$50,330,715 "	30.10%	24.70%	87.40%	100.00%	59.40%	"463,693"	"73,570"	"$124,366,506 "	"21,782"	"$31,246,996 "	"14,795"	"$10,574,879 "	"22,264"	"$34,929,717 "	"$92,061,998 "	"$55,769 "	"$135,131,910 "	"$2,215,066 "	"$86,986,541 "	"$8,916,568 "	"$63,997,681 "	"$31,246,996 "	"$194,004,871 "	"$325,938,048 "	"$328,625,770 "	--	--	--
