Public Research/Doctoral / FY2000 																																						
Institution	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Current	  Alumni Participation 	  Undergraduate	  Alumni Donors	  Percentage	  Alumni Giving	  # Alumni of	  # Alumni Donors 	  Alumni: Total	  Athletics/Curr	  Athletics/Curr	  Athletics/Cap	  Athletics/Cap	  Athletics/Total:	  Athletics/Total	  Corporations:	  Expenditures	  Foundations:	  Foundations:	  Foundations:	  Corporations:	  Corporations:	  Total Curr	  Total Current	  Grand Total	  Grand Total	  Parents (incl.	  Parents (incl.	  Parents (incl.
"University of Michigan (Ann Arbor, MI) "	"$16,776,500 "	"$44,171 "	"$2,292,780 "	"$638,176 "	"$293,807 "	"$529,511 "	"$2,061,990 "	"$1,903,950 "	"$1,314,900 "	"$26,804,100 "	16.30%	--	15.30%	93.40%	--	"399,601"	"65,102"	"$126,352,000 "	"5,425"	"$3,024,780 "	686	--	"6,111"	--	"$29,317,700 "	"$32,126 "	"$29,630,500 "	"$2,800 "	"$24,287,100 "	"$255,182 "	"$20,758,900 "	"$2,964,580 "	"$96,980,900 "	--	"$230,605,000 "	--	--	--
"University of Minnesota (Minneapolis, MN) "	"$5,075,330 "	"$46,043 "	"$912,989 "	$0 	$0 	$0 	"$587,238 "	$0 	$0 	"$6,788,040 "	11.00%	--	6.10%	72.70%	--	"317,951"	"34,980"	"$37,771,100 "	"3,633"	"$1,304,290 "	290	--	"3,923"	--	"$62,162,800 "	"$28,314 "	"$43,751,000 "	$0 	"$24,162,600 "	$0 	"$42,773,500 "	"$2,077 "	"$97,398,100 "	--	"$193,950,000 "	--	--	--
"University of Mississippi (University, MS) "	--	--	--	--	--	--	--	--	--	"$14,508,500 "	13.50%	--	12.20%	100.00%	--	"78,600"	"10,632"	"$18,733,400 "	--	--	--	--	--	--	"$9,125,210 "	"$28,979 "	"$10,227,700 "	--	"$8,307,980 "	--	"$5,520,520 "	--	"$49,423,700 "	--	"$94,973,200 "	--	--	--
"University of Missouri-Columbia (Columbia, MO) "	"$849,000 "	"$80,000 "	"$132,000 "	$0 	"$22,000 "	$0 	"$195,000 "	$0 	"$759,000 "	"$3,714,000 "	11.60%	10.60%	10.20%	40.60%	--	"177,316"	"20,565"	"$15,500,000 "	--	--	--	--	--	--	"$9,511,000 "	"$24,453 "	"$4,547,000 "	$0 	"$1,517,000 "	$0 	"$6,892,000 "	$0 	"$16,721,000 "	--	"$39,212,000 "	--	--	--
"University of Missouri-Kansas City (Kansas City, MO) "	"$2,000 "	"$59,000 "	"$26,000 "	$0 	"$3,000 "	$0 	"$158,000 "	$0 	"$511,000 "	"$768,000 "	6.60%	6.20%	6.50%	100.00%	--	"57,534"	"3,809"	"$863,000 "	324	"$125,000 "	1	--	325	--	"$1,956,000 "	"$18,075 "	"$3,002,000 "	$0 	"$2,488,000 "	$0 	"$1,872,000 "	$0 	"$7,576,000 "	--	"$10,048,000 "	--	--	--
"University of Missouri-St. Louis (St. Louis, MO) "	"$135,139 "	$0 	"$7,540 "	$0 	"$16,708 "	$0 	"$38,377 "	$0 	"$62,229 "	"$261,308 "	5.80%	5.50%	5.70%	84.20%	--	"48,517"	"2,825"	"$336,102 "	142	"$133,022 "	0	--	142	--	"$2,263,870 "	"$8,065 "	"$928,377 "	$0 	"$742,830 "	$0 	"$2,133,340 "	$0 	"$6,680,400 "	--	"$7,958,380 "	--	--	--
"University of Montana (Missoula, MT) "	--	--	--	--	--	--	--	--	--	"$2,008,270 "	22.50%	--	20.60%	87.90%	--	"59,166"	"13,298"	"$5,141,500 "	--	--	--	--	--	--	"$1,406,880 "	--	"$1,146,990 "	--	"$649,049 "	--	"$1,022,050 "	--	"$4,561,820 "	--	"$9,579,170 "	--	--	--
"University of Nebraska (Lincoln, NE) "	"$13,590,900 "	"$370,120 "	"$659,863 "	"$11,599 "	$0 	$300 	"$1,090,190 "	"$1,296,890 "	"$10,347 "	"$17,161,600 "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	"$15,553,100 "	"$20,070 "	"$12,650,500 "	$0 	"$3,905,160 "	$0 	"$9,542,760 "	"$1,296,890 "	"$41,030,900 "	--	"$75,580,200 "	--	--	--
"University of Nevada, Las Vegas (Las Vegas, NV) "	"$163,700 "	$0 	$0 	$0 	$375 	$0 	"$25,200 "	"$5,080 "	"$2,505 "	"$350,351 "	3.10%	--	2.50%	52.60%	--	"43,710"	"1,371"	"$386,933 "	"2,082"	"$2,946,830 "	3	--	"2,085"	--	"$5,237,410 "	"$8,178 "	"$6,209,690 "	"$349,988 "	"$478,538 "	"$1,009,600 "	"$1,901,790 "	"$2,946,820 "	"$9,682,460 "	--	"$22,150,700 "	--	--	--
"University of Nevada, Reno (Reno, NV) "	"$1,797,630 "	$680 	$0 	$0 	"$45,314 "	$0 	"$482,446 "	"$58,723 "	$0 	"$2,475,400 "	11.20%	12.30%	10.30%	100.00%	--	"53,218"	"5,968"	"$2,940,560 "	857	"$413,391 "	0	--	857	--	"$10,221,100 "	"$20,344 "	"$3,898,280 "	"$170,880 "	"$2,238,190 "	"$55,467 "	"$9,972,170 "	"$413,391 "	"$17,441,800 "	--	"$21,603,600 "	--	--	--
"University of New Hampshire (Durham, NH) "	"$210,966 "	"$56,019 "	"$3,175 "	"$17,167 "	"$231,654 "	"$25,951 "	"$310,654 "	"$91,522 "	"$3,608,630 "	"$4,559,780 "	100.00%	100.00%	87.50%	100.00%	--	"12,423"	"12,423"	"$7,995,960 "	"1,487"	"$781,740 "	220	--	"1,707"	--	"$1,893,730 "	"$11,247 "	"$953,797 "	"$8,555 "	"$288,311 "	"$81,261 "	"$1,373,390 "	"$243,128 "	"$6,863,830 "	--	"$11,790,200 "	--	--	--
"University of New Mexico (Albuquerque, NM) "	"$583,350 "	"$1,644 "	"$3,346 "	"$3,962 "	"$38,550 "	"$4,982 "	"$140,798 "	"$415,137 "	"$111,658 "	"$1,496,910 "	7.90%	--	7.60%	81.90%	--	"117,429"	"9,244"	"$4,662,850 "	--	--	--	--	--	--	"$9,823,010 "	"$21,329 "	"$3,878,860 "	$100 	"$3,610,660 "	"$1,696,780 "	"$9,206,820 "	"$2,923,830 "	"$22,416,800 "	--	"$30,878,500 "	--	--	--
"University of New Orleans (New Orleans, LA) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"University of North Dakota (Grand Forks, ND) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"University of North Texas (Denton, TX) "	"$443,991 "	$0 	$25 	"$1,378 "	"$2,800 "	$140 	"$66,319 "	"$53,746 "	"$18,660 "	"$686,973 "	2.70%	--	--	100.00%	--	"141,333"	"3,746"	"$3,481,240 "	--	--	--	--	--	--	"$3,869,930 "	"$8,750 "	"$2,313,844 "	$200 	"$1,587,770 "	"$45,279 "	"$1,528,410 "	"$116,702 "	"$4,498,522 "	--	"$11,033,497 "	--	--	--
"University of Northern Colorado (Greeley, CO) "	"$350,120 "	$0 	"$5,080 "	$0 	$235 	"$2,750 "	"$152,772 "	"$39,157 "	"$36,850 "	"$709,443 "	7.50%	7.40%	5.90%	100.00%	--	"72,450"	"5,402"	"$939,615 "	952	"$269,278 "	95	--	"1,047"	--	"$2,629,980 "	"$8,987 "	"$6,694,570 "	"$9,500 "	"$703,718 "	"$47,570 "	"$2,386,000 "	"$143,985 "	"$4,923,750 "	--	"$13,647,700 "	--	--	--
"University of Oklahoma (Norman, OK) "	--	--	--	--	--	--	--	--	--	--	15.00%	--	13.10%	63.00%	--	"145,051"	"21,799"	"$34,006,300 "	--	--	--	--	--	--	"$12,073,800 "	"$13,614 "	"$22,330,800 "	--	--	--	--	--	"$30,863,600 "	--	"$77,642,100 "	--	--	--
"University of Oregon (Eugene, OR) "	"$1,235,300 "	"$19,622 "	"$2,194 "	"$235,180 "	"$120,766 "	"$85,578 "	"$123,890 "	"$2,078,960 "	"$652,811 "	"$4,866,220 "	10.00%	14.50%	9.50%	79.10%	--	"131,938"	"13,152"	"$21,987,800 "	--	--	--	--	--	--	"$5,284,710 "	"$8,860 "	"$5,295,660 "	"$82,402 "	"$3,599,850 "	"$1,793,650 "	"$4,800,470 "	"$5,630,970 "	"$17,883,000 "	--	"$48,584,500 "	--	--	--
"University of Pittsburgh (Pittsburgh, PA) "	"$1,643,010 "	"$10,350 "	"$5,730 "	$0 	"$10,773 "	"$83,628 "	"$1,615,270 "	$0 	"$6,726,710 "	"$10,194,300 "	9.50%	9.50%	9.40%	--	--	"237,570"	"22,493"	"$16,545,100 "	--	--	--	--	--	--	"$11,499,100 "	"$29,335 "	"$37,262,500 "	$0 	"$36,092,900 "	$0 	"$11,246,300 "	$0 	"$71,082,700 "	--	"$82,029,700 "	--	--	--
"University of Rhode Island (Kingston, RI) "	"$169,712 "	$0 	"$8,197 "	$30 	"$4,981 "	$750 	"$16,846 "	"$376,710 "	"$48,106 "	"$1,475,520 "	13.60%	13.00%	12.80%	92.30%	--	"79,980"	"10,852"	"$3,554,910 "	"2,440"	"$585,015 "	307	--	"2,747"	--	"$4,751,640 "	"$16,384 "	"$1,948,280 "	"$2,950 "	"$1,065,760 "	"$45,684 "	"$2,938,320 "	"$585,015 "	"$6,571,500 "	--	"$12,758,500 "	--	--	--
"University of South Dakota (Vermillion, SD) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"University of South Florida (Tampa, FL) "	"$366,876 "	$0 	"$7,460 "	$0 	"$9,332 "	"$15,721 "	"$141,483 "	"$550,207 "	"$9,225 "	"$1,304,050 "	5.80%	6.20%	5.70%	51.90%	--	"159,902"	"9,217"	"$3,922,680 "	"2,748"	"$2,638,660 "	46	--	"2,794"	--	"$7,335,680 "	--	"$13,059,700 "	"$195,460 "	"$1,444,550 "	"$1,218,510 "	"$5,202,490 "	"$2,638,660 "	"$11,568,600 "	--	"$40,809,400 "	--	--	--
"University of Southern Mississippi (Hattiesburg, MS) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"University of Tennessee (Knoxville, TN) "	"$641,147 "	"$865,097 "	"$126,322 "	"$209,711 "	"$76,005 "	"$30,189 "	"$319,809 "	"$5,045,700 "	"$484,460 "	"$8,828,420 "	12.10%	--	10.60%	65.60%	--	"223,192"	"27,043"	"$18,026,800 "	--	"$15,791,800 "	--	--	--	--	"$16,300,000 "	"$18,346 "	"$9,737,130 "	"$119,682 "	"$6,698,580 "	"$4,520,120 "	"$12,605,200 "	"$15,791,800 "	"$39,544,700 "	--	"$74,497,600 "	--	--	--
"University of Toledo (Toledo, OH) "	"$303,877 "	$0 	$62 	$0 	$0 	$0 	"$112,228 "	"$160,701 "	"$8,022 "	"$654,119 "	8.30%	7.60%	6.10%	97.90%	--	"83,786"	"6,928"	"$1,581,220 "	--	"$369,882 "	--	--	--	--	"$1,609,210 "	"$10,631 "	"$3,050,290 "	"$12,750 "	"$1,129,580 "	"$88,448 "	"$754,137 "	"$369,882 "	"$3,019,480 "	--	"$7,828,930 "	--	--	--
"University of Utah (Salt Lake City, UT) "	"$3,203,410 "	"$313,637 "	"$215,893 "	"$336,269 "	"$146,292 "	"$1,605,360 "	"$553,587 "	"$1,438,170 "	"$1,754,310 "	"$9,744,780 "	14.00%	14.00%	10.00%	56.10%	--	"119,505"	"16,783"	"$23,352,200 "	--	"$3,430,650 "	--	--	--	--	"$43,620,800 "	"$32,050 "	"$51,856,100 "	"$170,247 "	"$42,119,500 "	"$855,513 "	"$42,700,000 "	"$3,430,650 "	"$114,723,000 "	--	"$144,016,000 "	--	--	--
"University of Vermont (Burlington, VT) "	"$360,002 "	"$26,449 "	"$17,303 "	"$16,501 "	"$88,706 "	"$11,973 "	"$253,561 "	"$118,141 "	"$539,703 "	"$2,552,240 "	17.80%	--	16.60%	100.00%	--	"71,880"	"12,786"	"$5,275,650 "	--	--	--	--	--	--	"$3,978,470 "	"$28,193 "	"$7,979,240 "	"$46,563 "	"$4,238,260 "	"$305,531 "	"$3,778,310 "	"$524,041 "	"$16,116,400 "	--	"$24,279,500 "	--	--	--
"University of Virginia (Charlottesville, VA) "	"$145,477 "	$0 	"$893,480 "	$0 	"$240,989 "	$0 	"$81,873 "	$0 	"$6,634,600 "	"$21,706,800 "	24.50%	--	24.20%	98.60%	--	"144,933"	"35,479"	"$99,026,600 "	"9,493"	"$15,807,800 "	"2,382"	--	"11,875"	--	"$19,390,900 "	"$37,654 "	"$37,270,300 "	$0 	"$28,207,700 "	$0 	"$15,703,900 "	$0 	"$85,169,700 "	--	"$195,284,000 "	--	--	--
"University of Washington (Seattle, WA) "	"$2,800,610 "	$700 	"$234,996 "	"$650,043 "	"$55,524 "	"$1,163,250 "	"$630,237 "	"$2,970,490 "	"$2,211,590 "	"$10,934,300 "	15.10%	14.50%	14.40%	99.30%	--	"245,094"	"36,974"	"$34,942,700 "	"19,321"	"$12,618,700 "	243	--	"19,564"	--	"$73,923,100 "	"$36,262 "	"$53,934,200 "	"$19,430 "	"$35,900,800 "	"$1,006,530 "	"$67,857,800 "	"$6,497,090 "	"$156,497,000 "	--	"$225,575,000 "	--	--	--
"University of West Florida (Pensacola, FL) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"University of Wisconsin-Madison (Madison, WI) "	$0 	$0 	"$10,906,900 "	"$131,168 "	"$7,052 "	"$8,250,000 "	"$4,530,500 "	$0 	"$519,565 "	"$25,048,800 "	12.90%	12.20%	8.00%	100.00%	--	"286,226"	"37,025"	"$33,396,700 "	"14,779"	"$9,329,980 "	395	--	"15,174"	--	"$31,286,900 "	"$34,103 "	"$128,799,000 "	$0 	"$83,496,400 "	$0 	"$23,550,900 "	$0 	"$190,009,000 "	--	"$280,182,000 "	--	--	--
"University of Wisconsin-Milwaukee (Milwaukee, WI) "	--	--	--	--	--	--	--	--	--	--	6.40%	--	6.40%	31.70%	--	"102,382"	"6,515"	"$709,236 "	--	--	--	--	--	--	"$3,242,199 "	"$11,589 "	"$2,506,881 "	--	--	--	--	--	"$7,373,980 "	--	"$8,411,360 "	--	--	--
"University of Wyoming Foundation (Laramie, WY) "	"$691,890 "	"$2,649 "	"$14,036 "	"$103,605 "	"$20,148 "	$463 	"$757,516 "	"$306,256 "	"$75,497 "	"$2,070,740 "	11.70%	11.70%	11.40%	65.30%	--	"83,753"	"9,839"	"$3,541,090 "	"4,523"	"$1,211,660 "	232	--	"4,755"	--	"$1,954,940 "	"$14,335 "	"$3,758,340 "	"$11,780 "	"$2,207,510 "	"$517,820 "	"$1,345,590 "	"$1,211,660 "	"$8,085,910 "	--	"$14,972,400 "	--	--	--
"Utah State University (Logan, UT) "	"$289,647 "	$0 	$0 	$0 	$174 	$0 	"$33,254 "	"$299,976 "	$0 	"$1,322,680 "	8.40%	--	8.30%	84.10%	--	"89,209"	"7,464"	"$5,064,060 "	"2,595"	"$961,862 "	34	--	"2,629"	--	"$6,321,770 "	"$15,864 "	"$8,548,530 "	"$27,300 "	"$5,895,250 "	"$231,147 "	"$3,419,610 "	"$690,112 "	"$12,793,500 "	--	"$23,728,600 "	--	--	--
"Virginia Commonwealth University (Richmond, VA) "	"$831,883 "	$0 	"$243,403 "	$664 	"$3,067 "	$0 	"$293,814 "	"$14,622 "	"$196,534 "	"$1,589,650 "	8.60%	7.80%	--	81.50%	--	"107,447"	"9,244"	"$3,131,030 "	--	"$84,508 "	--	--	--	--	"$8,552,120 "	"$16,864 "	"$5,671,020 "	$0 	"$3,789,070 "	"$10,381 "	"$7,681,790 "	"$84,508 "	"$21,279,600 "	--	"$27,566,700 "	--	--	--
"Virginia Polytechnic Inst & St Univ (Blacksburg, VA) "	"$3,624,360 "	"$5,010 "	"$30,932 "	"$11,884 "	"$64,544 "	"$156,762 "	"$3,970,620 "	$0 	"$881,275 "	"$9,040,400 "	14.00%	--	--	85.30%	--	"164,597"	"23,108"	"$19,355,400 "	--	"$6,002,820 "	--	--	--	--	"$11,364,900 "	"$22,681 "	"$4,724,600 "	$0 	"$4,347,010 "	$0 	"$9,753,750 "	$0 	"$31,034,800 "	--	"$55,609,900 "	--	--	--
"Washington State University (Pullman, WA) "	"$3,067,630 "	"$58,541 "	"$193,092 "	$0 	"$12,226 "	"$204,226 "	"$871,251 "	"$53,183 "	"$77,892 "	"$4,579,860 "	18.80%	19.30%	16.10%	76.40%	--	"131,946"	"24,759"	"$10,998,500 "	"5,950"	"$2,026,840 "	209	--	"6,159"	--	"$18,282,600 "	"$19,739 "	"$3,737,690 "	"$7,134 "	"$3,371,210 "	"$71,849 "	"$14,591,400 "	"$234,081 "	"$32,645,200 "	--	"$47,482,600 "	--	--	--
"Wayne State University (Detroit, MI) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"West Virginia University Foundation, Inc. (Morgantown, WV) "	"$1,506,250 "	"$24,832 "	"$36,703 "	"$13,542 "	"$103,588 "	$0 	"$246,770 "	"$1,080,560 "	"$710,151 "	"$3,917,020 "	11.30%	--	10.70%	56.40%	--	"109,155"	"12,289"	"$7,433,260 "	"4,239"	"$3,406,530 "	184	--	"4,423"	--	"$15,611,900 "	"$17,898 "	"$3,814,630 "	"$12,664 "	"$3,633,950 "	"$1,465,170 "	"$11,835,800 "	"$3,406,520 "	"$37,519,200 "	--	"$52,854,600 "	--	--	--
"Western Michigan University (Kalamazoo, MI) "	"$409,770 "	$0 	$0 	$0 	"$10,136 "	$0 	"$120,168 "	"$192,586 "	"$141,042 "	"$1,069,060 "	8.30%	--	8.00%	100.00%	--	"145,768"	"12,152"	"$2,898,170 "	"2,418"	"$492,663 "	807	--	"3,225"	--	"$4,748,200 "	"$11,097 "	"$5,023,890 "	"$6,600 "	"$1,969,820 "	"$163,990 "	"$2,709,840 "	"$492,665 "	"$7,405,680 "	--	"$18,949,700 "	--	--	--
"Wichita State University (Wichita, KS) "	"$65,343 "	"$8,984 "	$0 	$0 	"$5,346 "	$0 	"$299,291 "	$0 	"$742,849 "	"$1,208,690 "	12.60%	--	12.30%	59.30%	--	"69,044"	"8,726"	"$1,563,170 "	"1,250"	"$1,124,580 "	614	--	"1,864"	--	"$2,248,790 "	"$9,445 "	"$2,293,570 "	$0 	"$1,356,540 "	$0 	"$1,698,920 "	$0 	"$5,231,300 "	--	"$11,012,200 "	--	--	--
"Wright State University (Dayton, OH) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
																																						
Mean	"$1,260,207 "	"$60,708 "	"$204,409 "	"$55,749 "	"$56,110 "	"$172,573 "	"$548,651 "	"$888,034 "	"$649,751 "	"$4,653,140 "	12.30%	14.70%	11.10%	81.90%	8.80%	"127,661"	"15,609"	"$13,146,744 "	"4,289"	"$3,101,138 "	222	--	"4,510"	--	"$13,240,699 "	"$18,748 "	"$11,406,678 "	"$66,599 "	"$7,389,783 "	"$495,635 "	"$9,234,177 "	"$1,976,262 "	"$28,165,846 "	"$26,348,682 "	"$52,230,743 "	--	--	--
Max Value	"$16,776,500 "	"$2,802,020 "	"$10,906,900 "	"$870,710 "	"$816,457 "	"$8,250,000 "	"$5,263,110 "	"$9,757,580 "	"$7,066,040 "	"$26,804,100 "	100.00%	100.00%	87.50%	100.00%	8.80%	"399,601"	"71,423"	"$126,352,000 "	"26,139"	"$15,807,800 "	"2,382"	--	"26,713"	--	"$73,923,100 "	"$52,716 "	"$128,799,000 "	"$2,422,220 "	"$83,496,400 "	"$7,570,790 "	"$67,857,800 "	"$18,874,300 "	"$190,009,000 "	"$47,426,740 "	"$280,182,000 "	--	--	--
75th Percentile	"$1,278,050 "	"$24,832 "	"$38,592 "	"$28,079 "	"$39,750 "	"$11,565 "	"$426,331 "	"$1,119,530 "	"$650,732 "	"$6,722,160 "	14.30%	14.90%	12.80%	100.00%	--	"164,597"	"21,337"	"$18,171,400 "	"5,735"	"$4,808,940 "	243	--	"6,111"	--	"$16,300,000 "	"$22,471 "	"$10,354,700 "	"$46,563 "	"$7,555,190 "	"$439,492 "	"$10,028,100 "	"$2,946,820 "	"$38,698,400 "	--	"$74,363,100 "	--	--	--
50th Percentile (median)	"$426,235 "	$665 	"$7,540 "	"$1,378 "	"$11,291 "	$175 	"$141,483 "	"$152,612 "	"$149,219 "	"$1,847,625 "	11.40%	11.70%	10.30%	88.80%	8.80%	"115,384"	"12,152"	"$5,208,575 "	"2,082"	"$961,862 "	47	--	"2,083"	--	"$7,213,745 "	"$16,449 "	"$4,633,420 "	"$2,950 "	"$2,567,555 "	"$146,598 "	"$4,385,040 "	"$540,514 "	"$14,980,700 "	"$26,348,682 "	"$27,884,300 "	--	--	--
25th Percentile	"$158,012 "	$0 	$110 	$0 	"$2,280 "	$0 	"$36,471 "	"$13,192 "	"$25,774 "	"$818,209 "	8.20%	8.10%	7.30%	69.40%	--	"67,243"	"6,060"	"$1,695,220 "	625	"$357,582 "	1	--	688	--	"$3,142,110 "	"$11,589 "	"$2,018,820 "	$0 	"$945,015 "	"$10,381 "	"$1,986,240 "	"$84,508 "	"$5,768,710 "	--	"$11,790,200 "	--	--	--
Min Value	$0 	$0 	$0 	$0 	$0 	$0 	$0 	$0 	$0 	"$118,106 "	1.50%	4.70%	0.90%	17.40%	8.80%	"7,000"	424	"$170,113 "	0	$0 	0	--	0	--	"$250,761 "	"$6,628 "	"$27,150 "	$0 	"$22,350 "	$0 	"$123,628 "	$0 	"$405,425 "	"$5,270,623 "	"$1,253,200 "	--	--	--
Number of Institutions	119	119	119	119	119	119	119	119	119	124	129	46	110	124	1	129	131	130	96	105	96	0	96	0	132	125	132	119	124	119	124	119	132	2	132	0	0	0
Reporting Valid (non-null) Data																																						
Total Number of Institutions	161	161	161	161	161	161	161	161	161	161	161	161	161	161	161	161	161	161	161	161	161	161	161	161	161	161	161	161	161	161	161	161	161	161	161	161	161	161
	
©2010 CAE	Privacy Policy - Disclaimer 
