Public Research/Doctoral / FY2009 																																						
Institution	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Current	  Alumni Participation 	  Undergraduate	  Alumni Donors	  Percentage	  Alumni Giving	  # Alumni of	  # Alumni Donors 	  Alumni: Total	  Athletics/Curr	  Athletics/Curr	  Athletics/Cap	  Athletics/Cap	  Athletics/Total:	  Athletics/Total	  Corporations:	  Expenditures	  Foundations:	  Foundations:	  Foundations:	  Corporations:	  Corporations:	  Total Curr	  Total Current	  Grand Total	  Grand Total	  Parents (incl.	  Parents (incl.	  Parents (incl.
"University of Idaho (Moscow, ID) "	--	--	--	--	--	--	--	--	--	--	9.10%	--	--	97.00%	62.50%	"88,864"	"8,121"	--	--	--	--	--	--	--	"$2,492,953 "	"$25,952 "	"$1,744,492 "	--	--	--	--	--	"$8,046,751 "	"$16,628,954 "	"$16,954,353 "	--	--	--
"University of Iowa (Iowa City, IA) "	"$5,166,816 "	"$1,411,347 "	"$904,448 "	"$19,150 "	"$219,485 "	$0 	"$330,470 "	"$5,567,372 "	"$2,441,535 "	"$16,882,048 "	12.10%	12.40%	11.60%	88.00%	21.80%	"258,390"	"31,308"	"$25,524,563 "	"11,224"	"$15,062,571 "	902	"$5,526,596 "	"12,126"	"$20,589,167 "	"$12,489,361 "	"$42,921 "	"$35,014,933 "	"$266,770 "	"$15,687,120 "	"$3,697,428 "	"$8,488,158 "	"$14,003,984 "	"$71,455,915 "	"$116,924,023 "	"$117,266,502 "	--	--	--
"University of Kansas (Lawrence, KS) "	"$3,709,528 "	"$73,283 "	"$108,693 "	"$35,936 "	"$47,581 "	"$991,240 "	"$609,311 "	"$8,729,216 "	"$1,986,724 "	"$17,662,411 "	18.70%	18.40%	12.30%	91.30%	32.20%	"197,864"	"37,041"	"$33,559,673 "	"8,090"	"$17,355,664 "	73	"$284,551 "	"8,163"	"$17,640,215 "	"$27,492,343 "	"$27,666 "	"$23,888,412 "	"$2,127,867 "	"$21,272,461 "	"$3,632,212 "	"$23,940,766 "	"$17,355,663 "	"$80,061,726 "	"$104,310,278 "	"$104,695,015 "	--	--	--
"University of Kentucky (Lexington, KY) "	"$1,344,838 "	"$43,312 "	"$81,196 "	"$330,665 "	"$37,568 "	"$40,986 "	"$6,392,433 "	"$127,588 "	"$1,513,249 "	"$10,217,051 "	12.10%	--	11.00%	28.70%	25.30%	"174,458"	"21,055"	"$16,902,497 "	273	"$466,882 "	2	"$13,079 "	275	"$479,961 "	"$14,309,318 "	"$49,523 "	"$9,801,814 "	"$54,800 "	"$4,216,186 "	"$124,354 "	"$11,963,823 "	"$466,882 "	"$42,939,664 "	"$66,789,779 "	"$66,809,929 "	--	--	--
"University of Louisiana, Lafayette (Lafayette, LA) "	--	--	--	--	--	--	--	--	--	--	7.00%	--	--	98.70%	17.90%	"67,554"	"4,753"	--	--	--	--	--	--	--	"$3,721,872 "	"$12,903 "	"$50,065 "	--	--	--	--	--	"$4,499,752 "	"$6,955,532 "	"$6,955,532 "	--	--	--
"University of Louisville (Louisville, KY) "	"$907,099 "	"$17,025 "	"$216,639 "	"$186,474 "	"$57,866 "	$0 	"$277,966 "	"$4,042,434 "	"$56,601 "	"$5,771,483 "	9.30%	10.00%	8.80%	93.10%	20.90%	"117,319"	"10,955"	"$11,443,693 "	"8,505"	"$11,734,167 "	408	"$5,616,956 "	"8,913"	"$17,351,123 "	"$14,838,701 "	"$36,922 "	"$12,381,990 "	"$228,350 "	"$11,213,459 "	"$4,337,003 "	"$9,790,822 "	"$16,142,305 "	"$38,080,397 "	"$54,783,672 "	"$54,877,880 "	--	--	--
"University of Maine at Orono (Orono, ME) "	"$464,072 "	$100 	"$13,253 "	"$79,960 "	"$12,579 "	"$10,954 "	"$236,307 "	"$121,516 "	"$73,967 "	"$4,125,630 "	7.40%	7.40%	6.80%	65.20%	36.10%	"81,497"	"6,009"	"$7,251,005 "	"1,472"	"$1,172,784 "	107	"$64,922 "	"1,579"	"$1,237,706 "	"$2,732,897 "	"$22,272 "	"$4,258,804 "	"$10,350 "	"$3,791,724 "	"$737,304 "	"$2,088,131 "	"$1,055,461 "	"$13,610,955 "	"$20,095,481 "	"$20,168,105 "	--	--	--
"University of Maryland College Park (College Park, MD) "	"$909,700 "	"$11,468 "	"$13,460 "	$300 	"$37,844 "	"$1,050,649 "	"$2,900,607 "	"$4,045,913 "	"$1,555,665 "	"$11,180,090 "	7.70%	7.70%	5.40%	61.20%	21.40%	"274,735"	"21,139"	"$19,879,403 "	"10,525"	"$10,104,881 "	199	"$1,818,763 "	"10,724"	"$11,923,644 "	"$33,549,700 "	"$32,052 "	"$17,753,255 "	"$86,330 "	"$14,325,825 "	"$1,198,879 "	"$11,466,912 "	"$8,527,013 "	"$54,643,354 "	"$92,684,954 "	"$96,225,745 "	--	--	--
"University of Maryland-Balt. County (Adelphi, MD) "	"$16,573 "	$0 	$0 	$0 	"$1,601 "	$0 	"$29,785 "	"$36,010 "	"$149,495 "	"$235,567 "	3.70%	3.80%	3.60%	99.10%	2.20%	"51,576"	"1,919"	"$295,037 "	"1,435"	"$214,063 "	15	"$13,620 "	"1,450"	"$227,683 "	"$4,969,916 "	$0 	"$3,778,570 "	$0 	"$3,014,123 "	"$41,604 "	"$4,462,938 "	"$229,636 "	"$9,165,463 "	"$13,495,049 "	"$13,495,049 "	--	--	--
"University of Massachusetts, Amherst (Amherst, MA) "	"$1,448,930 "	"$5,500 "	$675 	"$1,929 "	"$104,404 "	"$133,170 "	"$430,710 "	"$302,151 "	"$426,473 "	"$3,188,362 "	11.00%	10.90%	10.50%	63.10%	19.90%	"200,818"	"22,075"	"$4,604,411 "	0	$0 	0	$0 	0	$0 	"$5,954,213 "	"$30,089 "	"$3,984,231 "	"$29,300 "	"$3,474,382 "	"$148,865 "	"$3,730,038 "	"$718,502 "	"$16,539,082 "	"$23,130,740 "	"$23,140,748 "	--	--	--
"University of Massachusetts, Boston (Boston, MA) "	"$148,251 "	$0 	"$1,125 "	"$22,880 "	"$4,653 "	$310 	"$46,192 "	"$4,868 "	"$6,187 "	"$305,009 "	5.00%	5.20%	4.90%	78.80%	1.70%	"79,166"	"3,970"	"$338,299 "	113	"$20,392 "	--	--	113	"$20,392 "	"$2,849,824 "	"$16,643 "	"$13,565,553 "	$500 	"$13,294,758 "	"$6,372 "	"$2,833,524 "	"$20,393 "	"$19,113,271 "	"$19,697,812 "	"$19,697,812 "	--	--	--
"University of Massachusetts, Lowell (Lowell, MA) "	"$226,400 "	$0 	$0 	$0 	"$1,700 "	$0 	"$196,959 "	"$16,657 "	"$117,061 "	"$764,350 "	8.60%	--	4.50%	90.10%	14.10%	"70,965"	"6,120"	"$1,410,139 "	410	"$87,428 "	61	"$14,487 "	471	"$101,915 "	"$5,674,221 "	"$12,736 "	"$1,900,263 "	"$21,713 "	"$1,756,213 "	"$2,075 "	"$5,182,940 "	"$56,144 "	"$8,477,113 "	"$9,979,018 "	"$9,979,018 "	--	--	--
"University of Memphis (Memphis, TN) "	"$380,139 "	"$32,364 "	"$1,414 "	$0 	"$8,248 "	"$277,079 "	"$328,743 "	$0 	"$4,041,824 "	"$5,300,571 "	6.20%	6.50%	5.20%	91.00%	26.60%	"111,834"	"6,936"	"$5,932,803 "	0	$0 	0	$0 	0	$0 	"$5,962,951 "	"$18,330 "	"$2,343,374 "	$0 	"$1,889,198 "	$0 	"$5,288,001 "	$0 	"$17,993,858 "	"$22,276,316 "	"$22,505,270 "	--	--	--
"University of Michigan (Ann Arbor, MI) "	"$18,927,009 "	"$37,715 "	"$5,886,528 "	"$4,865,172 "	"$954,434 "	"$415,452 "	"$12,344,405 "	"$4,726,727 "	"$2,532,352 "	"$50,809,635 "	12.40%	--	11.30%	97.90%	47.60%	"471,213"	"58,264"	"$125,291,073 "	"16,655"	"$11,309,022 "	414	"$12,342,782 "	"17,069"	"$23,651,804 "	"$17,050,204 "	"$50,817 "	"$43,630,928 "	"$10,000 "	"$35,543,790 "	"$223,550 "	"$11,840,690 "	"$8,579,765 "	"$145,663,639 "	"$263,329,921 "	"$265,787,373 "	--	--	--
"University of Minnesota (Minneapolis, MN) "	"$5,722,397 "	"$15,063 "	"$524,066 "	"$1,000 "	"$71,716 "	"$15,675 "	"$951,029 "	"$1,687,443 "	"$1,426,213 "	"$10,591,785 "	9.30%	--	5.40%	84.20%	14.10%	"497,969"	"46,406"	"$38,378,847 "	--	--	--	--	--	--	"$67,785,579 "	"$40,600 "	"$65,474,849 "	"$220,563 "	"$55,135,375 "	"$1,453,050 "	"$50,106,172 "	"$4,883,727 "	"$188,863,965 "	"$272,353,115 "	"$275,518,020 "	--	--	--
"University of Mississippi (University, MS) "	"$1,526,308 "	"$201,815 "	"$50,098 "	$0 	"$83,508 "	"$2,165,284 "	"$348,440 "	"$9,218,404 "	"$279,510 "	"$13,873,367 "	7.60%	7.40%	7.40%	75.00%	22.80%	"111,122"	"8,448"	"$15,766,916 "	--	--	--	--	--	--	"$10,356,985 "	"$37,264 "	"$20,001,834 "	"$272,821 "	"$14,471,273 "	"$2,184,274 "	"$9,680,377 "	"$15,403,041 "	"$52,715,090 "	"$69,141,434 "	"$69,178,455 "	--	--	--
"University of Missouri-Columbia (Columbia, MO) "	"$1,107,097 "	"$40,515 "	"$143,331 "	"$3,931 "	"$46,847 "	"$15,020 "	"$3,787,053 "	$0 	"$2,138,618 "	"$7,553,823 "	16.60%	17.20%	7.90%	85.50%	17.60%	"202,468"	"33,530"	"$17,927,628 "	--	--	--	--	--	--	"$28,636,971 "	"$20,945 "	"$31,238,578 "	$0 	"$16,335,767 "	$0 	"$25,328,654 "	$0 	"$68,063,415 "	"$101,912,313 "	"$103,541,294 "	--	--	--
"University of Missouri-Kansas City (Kansas City, MO) "	"$113,983 "	"$32,425 "	$5 	$775 	"$36,181 "	"$3,970 "	"$286,347 "	"$8,859 "	"$772,763 "	"$1,312,820 "	8.70%	7.20%	8.10%	100.00%	8.80%	"75,717"	"6,578"	"$1,717,268 "	218	"$1,017,278 "	2	"$5,000 "	220	"$1,022,278 "	"$5,084,894 "	"$19,291 "	"$5,127,090 "	"$91,930 "	"$4,262,257 "	"$874,270 "	"$3,930,593 "	"$1,017,278 "	"$14,815,522 "	"$19,586,144 "	"$19,586,144 "	--	--	--
"University of Missouri-St. Louis (St. Louis, MO) "	"$218,209 "	$0 	"$17,648 "	"$115,566 "	"$3,937 "	$0 	"$57,545 "	"$7,475 "	"$11,112 "	"$463,192 "	5.90%	5.30%	5.70%	95.40%	4.90%	"70,363"	"4,135"	"$646,528 "	50	"$16,159 "	0	$0 	50	"$16,159 "	"$2,935,292 "	"$10,672 "	"$4,114,981 "	$0 	"$887,458 "	"$5,925 "	"$2,133,820 "	"$19,884 "	"$8,521,739 "	"$13,249,880 "	"$13,287,812 "	--	--	--
"University of Montana (Missoula, MT) "	"$609,262 "	$0 	$0 	$0 	$0 	$0 	"$193,967 "	$0 	"$458,207 "	"$1,401,335 "	8.80%	--	7.50%	72.40%	19.40%	"91,101"	"8,016"	"$4,655,994 "	--	--	--	--	--	--	"$3,091,380 "	"$18,162 "	"$9,997,204 "	$0 	"$2,087,937 "	$0 	"$1,633,335 "	$0 	"$7,274,494 "	"$24,026,504 "	"$24,515,714 "	--	--	--
"University of Nebraska (Lincoln, NE) "	"$5,816,991 "	"$218,220 "	"$310,328 "	"$8,928 "	$0 	$0 	"$3,344,122 "	"$1,069,301 "	$0 	"$10,842,753 "	9.90%	--	--	94.10%	35.90%	"284,576"	"28,097"	"$50,868,766 "	--	--	--	--	--	--	"$20,112,345 "	"$30,661 "	"$48,471,711 "	$0 	"$1,880,913 "	$0 	"$10,141,516 "	"$1,207,109 "	"$35,849,166 "	"$141,539,099 "	"$141,618,135 "	--	--	--
"University of Nevada, Las Vegas (Las Vegas, NV) "	"$306,674 "	$0 	$0 	$0 	"$12,613 "	$0 	"$44,251 "	"$492,112 "	"$17,094 "	"$1,205,331 "	3.70%	--	3.70%	28.30%	3.70%	"83,398"	"3,117"	"$1,285,325 "	"1,380"	"$3,678,410 "	21	"$95,155 "	"1,401"	"$3,773,565 "	"$5,830,103 "	"$15,283 "	"$15,473,723 "	"$227,149 "	"$14,586,163 "	"$1,231,521 "	"$5,435,196 "	"$3,607,630 "	"$26,006,256 "	"$34,330,206 "	"$34,330,206 "	--	--	--
"University of Nevada, Reno (Reno, NV) "	"$376,122 "	$0 	$0 	"$2,950 "	"$22,051 "	$0 	"$119,678 "	"$1,654,281 "	$0 	"$2,332,133 "	7.90%	8.10%	7.50%	75.00%	18.80%	"56,362"	"4,431"	"$4,873,366 "	0	$0 	0	$0 	0	$0 	"$5,787,016 "	"$30,715 "	"$8,592,586 "	"$475,581 "	"$3,387,347 "	"$1,613,475 "	"$3,929,237 "	"$5,238,163 "	"$13,865,489 "	"$25,976,729 "	"$32,399,348 "	--	--	--
"University of New Hampshire (Durham, NH) "	"$202,670 "	"$25,100 "	$650 	"$12,240 "	"$11,510 "	"$50,835 "	"$167,714 "	"$303,265 "	"$269,554 "	"$1,486,632 "	9.20%	8.50%	9.00%	90.80%	34.30%	"103,069"	"9,525"	"$5,298,300 "	881	"$200,971 "	65	"$21,625 "	946	"$222,596 "	"$1,649,853 "	"$22,766 "	"$6,022,925 "	"$20,249 "	"$1,275,679 "	"$51,102 "	"$786,061 "	"$543,991 "	"$4,831,773 "	"$15,427,616 "	"$15,442,269 "	--	--	--
"University of New Mexico (Albuquerque, NM) "	"$966,117 "	"$6,240 "	"$48,292 "	"$79,475 "	"$25,639 "	"$37,775 "	"$548,356 "	"$1,224,758 "	"$642,603 "	"$3,780,824 "	4.90%	--	4.60%	80.00%	9.20%	"150,806"	"7,420"	"$5,804,298 "	"3,622"	"$4,486,074 "	23	"$4,590 "	"3,645"	"$4,490,664 "	"$16,825,027 "	"$34,460 "	"$12,612,560 "	"$29,402 "	"$11,332,953 "	"$1,741,484 "	"$15,611,810 "	"$4,486,074 "	"$52,292,636 "	"$62,756,170 "	"$62,846,294 "	--	--	--
"University of New Orleans (New Orleans, LA) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"University of North Dakota (Grand Forks, ND) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"University of North Texas (Denton, TX) "	--	--	--	--	--	--	--	--	--	--	3.90%	--	--	72.80%	26.00%	"205,953"	"7,947"	--	--	--	--	--	--	--	"$1,905,654 "	"$11,196 "	"$5,758,323 "	--	--	--	--	--	"$5,870,935 "	"$12,804,119 "	"$13,263,455 "	--	--	--
"University of Northern Colorado (Greeley, CO) "	"$126,344 "	"$23,135 "	"$6,877 "	$0 	"$30,659 "	$300 	"$309,290 "	"$299,793 "	"$14,123 "	"$1,111,926 "	4.50%	--	1.60%	45.20%	26.20%	"92,071"	"4,161"	"$1,230,041 "	--	--	--	--	--	--	"$620,220 "	"$10,639 "	"$1,729,202 "	"$30,900 "	"$1,513,527 "	"$69,083 "	"$564,047 "	"$514,886 "	"$4,093,994 "	"$4,699,376 "	"$4,706,700 "	--	--	--
"University of Oklahoma (Norman, OK) "	--	--	--	--	--	--	--	--	--	--	16.00%	--	--	72.90%	44.60%	"170,634"	"27,252"	--	--	--	--	--	--	--	"$32,164,503 "	"$39,769 "	"$24,920,270 "	--	--	--	--	--	"$58,064,746 "	"$135,883,034 "	"$137,160,852 "	--	--	--
"University of Oregon (Eugene, OR) "	"$1,507,227 "	"$28,908 "	"$16,508 "	"$359,129 "	"$272,568 "	"$22,879 "	"$363,180 "	"$4,721,229 "	"$22,287,453 "	"$29,782,146 "	14.20%	13.70%	13.80%	64.60%	38.60%	"168,007"	"23,873"	"$38,452,162 "	--	--	--	--	--	--	"$7,873,341 "	"$18,657 "	"$33,453,726 "	"$1,008,066 "	"$5,716,090 "	"$3,938,292 "	"$5,863,773 "	"$13,854,126 "	"$53,059,194 "	"$99,538,521 "	"$100,295,106 "	--	--	--
"University of Pittsburgh (Pittsburgh, PA) "	"$1,868,654 "	"$9,739 "	"$115,031 "	$0 	"$27,492 "	"$180,243 "	"$591,026 "	"$3,089,383 "	"$606,986 "	"$6,564,533 "	11.00%	11.10%	--	74.80%	8.30%	"267,551"	"29,335"	"$9,120,846 "	--	--	--	--	--	--	"$13,802,296 "	"$47,995 "	"$42,944,186 "	"$321,900 "	"$39,389,509 "	"$1,832,275 "	"$10,069,815 "	"$7,453,239 "	"$80,020,778 "	"$109,639,997 "	"$109,845,357 "	--	--	--
"University of Rhode Island (Kingston, RI) "	"$406,283 "	"$4,460 "	"$23,272 "	$0 	"$9,614 "	"$29,789 "	"$116,997 "	"$356,256 "	"$191,387 "	"$1,441,562 "	6.70%	6.50%	6.20%	86.20%	34.50%	"100,787"	"6,733"	"$4,656,489 "	--	--	--	--	--	--	"$2,336,294 "	"$21,658 "	"$3,125,320 "	"$15,700 "	"$1,715,626 "	"$102,188 "	"$1,518,193 "	"$1,248,122 "	"$6,899,013 "	"$13,510,863 "	"$13,525,524 "	--	--	--
"University of South Dakota (Vermillion, SD) "	"$209,564 "	"$28,172 "	"$3,120 "	"$6,700 "	"$1,491 "	"$4,533 "	"$677,236 "	"$270,183 "	"$211,511 "	"$1,485,607 "	7.60%	7.50%	6.80%	82.90%	22.20%	"57,796"	"4,383"	"$3,366,486 "	757	"$390,254 "	24	"$8,107 "	781	"$398,361 "	"$8,990,822 "	"$12,603 "	"$1,110,050 "	"$6,000 "	"$328,055 "	"$50,309 "	"$2,021,090 "	"$390,254 "	"$4,154,563 "	"$15,190,065 "	"$15,190,065 "	--	--	--
"University of South Florida (Tampa, FL) "	"$66,594 "	"$27,130 "	"$36,132 "	$0 	"$5,929 "	"$12,115 "	"$251,681 "	"$1,380,050 "	"$980,947 "	"$3,067,839 "	8.00%	7.90%	7.80%	96.40%	16.90%	"212,418"	"16,929"	"$5,750,340 "	"4,120"	"$3,018,283 "	77	"$420,412 "	"4,197"	"$3,438,695 "	"$9,472,812 "	"$20,123 "	"$5,239,873 "	"$6,484 "	"$1,735,858 "	"$447,406 "	"$7,723,458 "	"$2,677,988 "	"$18,999,510 "	"$34,010,967 "	"$37,466,846 "	--	--	--
"University of Southern Mississippi (Hattiesburg, MS) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"University of Tennessee (Knoxville, TN) "	--	--	--	--	--	--	--	--	--	--	9.60%	--	--	82.80%	27.60%	"234,929"	"22,529"	--	--	--	--	--	--	--	"$30,450,900 "	"$29,123 "	"$10,361,902 "	--	--	--	--	--	"$45,902,014 "	"$89,312,109 "	"$89,542,164 "	--	--	--
"University of Toledo (Toledo, OH) "	"$777,383 "	$0 	"$7,733 "	$0 	$0 	$0 	"$201,446 "	"$900,135 "	"$88,248 "	"$2,608,496 "	5.20%	4.40%	3.90%	97.90%	41.90%	"122,195"	"6,390"	"$6,222,385 "	0	$0 	0	$0 	0	$0 	"$2,608,401 "	"$21,132 "	"$2,514,622 "	"$330,102 "	"$1,416,020 "	"$1,021,446 "	"$1,977,910 "	"$2,919,922 "	"$7,756,230 "	"$14,834,271 "	"$14,834,271 "	--	--	--
"University of Utah (Salt Lake City, UT) "	"$1,538,847 "	"$19,007 "	"$636,199 "	"$382,704 "	"$662,268 "	"$680,413 "	"$2,866,457 "	"$215,216 "	"$1,548,119 "	"$8,578,994 "	4.70%	--	6.00%	15.60%	10.40%	"218,315"	"10,287"	"$11,156,566 "	0	$0 	0	$0 	0	$0 	"$20,768,938 "	"$77,074 "	"$44,929,543 "	"$105,300 "	"$28,621,203 "	"$194,184 "	"$14,862,234 "	"$670,130 "	"$79,104,759 "	"$106,855,882 "	"$109,183,773 "	--	--	--
"University of Vermont (Burlington, VT) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"University of Virginia (Charlottesville, VA) "	"$16,446,847 "	$0 	"$261,156 "	$0 	"$217,026 "	$0 	"$784,579 "	"$9,388,345 "	"$3,590,719 "	"$31,066,886 "	18.00%	--	17.90%	97.10%	36.90%	"185,335"	"33,380"	"$86,101,835 "	"12,363"	"$20,227,771 "	"3,871"	"$3,763,645 "	"16,234"	"$23,991,416 "	"$22,351,383 "	"$41,521 "	"$65,444,923 "	"$851,419 "	"$44,647,981 "	"$2,759,132 "	"$19,188,626 "	"$20,227,772 "	"$138,822,604 "	"$233,473,048 "	"$239,115,856 "	--	--	--
"University of Washington (Seattle, WA) "	"$3,594,551 "	"$35,097 "	"$1,731,670 "	"$672,696 "	"$22,426 "	"$815,632 "	"$2,271,902 "	$0 	"$150,430 "	"$18,745,148 "	15.80%	15.40%	14.60%	99.50%	12.40%	"315,682"	"49,981"	"$40,139,421 "	"23,124"	"$12,520,611 "	493	"$3,096,103 "	"23,617"	"$15,616,714 "	"$85,250,960 "	"$47,701 "	"$93,056,676 "	$0 	"$80,884,030 "	$0 	"$76,433,565 "	$0 	"$251,839,583 "	"$323,545,197 "	"$324,054,461 "	--	--	--
"University of West Florida (Pensacola, FL) "	"$66,549 "	$0 	$333 	"$50,505 "	$787 	$0 	"$31,596 "	"$8,893 "	"$21,913 "	"$230,248 "	3.90%	--	3.90%	72.70%	11.70%	"58,629"	"2,259"	"$311,146 "	511	"$100,008 "	1	$50 	512	"$100,058 "	"$465,395 "	"$14,616 "	"$347,520 "	"$1,800 "	"$109,021 "	"$21,625 "	"$391,760 "	"$100,008 "	"$1,439,503 "	"$2,668,231 "	"$2,668,231 "	--	--	--
"University of Wisconsin-Madison (Madison, WI) "	"$11,858,293 "	"$776,019 "	"$9,257,029 "	"$31,757 "	$0 	$0 	"$1,010,139 "	$0 	"$3,168,493 "	"$26,674,468 "	11.70%	12.00%	8.40%	91.30%	11.30%	"388,694"	"45,487"	"$38,598,252 "	"21,249"	"$20,563,065 "	309	"$745,813 "	"21,558"	"$21,308,878 "	"$29,516,874 "	"$46,860 "	"$159,582,461 "	$0 	"$123,031,707 "	$0 	"$16,737,240 "	$0 	"$238,226,341 "	"$341,805,035 "	"$342,928,759 "	--	--	--
"University of Wisconsin-Milwaukee (Milwaukee, WI) "	--	--	--	--	--	--	--	--	--	--	4.80%	--	--	59.40%	13.40%	"128,086"	"6,163"	--	--	--	--	--	--	--	"$2,885,348 "	"$15,281 "	"$5,339,232 "	--	--	--	--	--	"$14,133,632 "	"$15,827,038 "	"$15,827,038 "	--	--	--
"University of Wyoming Foundation (Laramie, WY) "	"$651,001 "	"$1,486 "	$250 	"$283,575 "	"$13,968 "	"$35,100 "	"$59,325 "	"$896,411 "	"$259,355 "	"$2,300,102 "	8.10%	8.00%	7.90%	55.30%	20.90%	"102,903"	"8,335"	"$4,248,930 "	"5,913"	"$2,990,286 "	13	"$66,891 "	"5,926"	"$3,057,177 "	"$5,246,426 "	"$29,272 "	"$6,640,527 "	"$606,613 "	"$2,359,408 "	"$1,082,189 "	"$3,695,246 "	"$3,701,026 "	"$10,861,447 "	"$20,340,709 "	"$20,340,709 "	--	--	--
"Utah State University (Logan, UT) "	"$473,463 "	"$157,604 "	"$5,195 "	"$78,727 "	"$53,921 "	$200 	"$804,869 "	"$76,271 "	"$804,851 "	"$2,510,238 "	6.70%	--	6.30%	89.10%	20.40%	"140,252"	"9,442"	"$6,251,855 "	161	"$160,032 "	1	"$1,000 "	162	"$161,032 "	"$6,560,517 "	"$18,608 "	"$14,667,408 "	"$1,760 "	"$9,040,732 "	"$128,623 "	"$5,235,188 "	"$224,057 "	"$19,717,210 "	"$30,677,039 "	"$30,677,039 "	--	--	--
"Virginia Commonwealth University (Richmond, VA) "	"$1,328,533 "	"$76,633 "	"$269,573 "	$507 	$328 	$0 	"$107,477 "	"$231,703 "	"$90,394 "	"$2,105,678 "	4.70%	3.90%	--	83.50%	4.50%	"143,484"	"6,800"	"$2,772,502 "	--	--	--	--	--	--	"$14,452,974 "	"$22,990 "	"$20,469,377 "	"$80,354 "	"$14,360,152 "	"$301,647 "	"$12,242,316 "	"$977,708 "	"$50,254,527 "	"$61,142,630 "	"$61,142,630 "	--	--	--
"Virginia Polytechnic Inst & St Univ (Blacksburg, VA) "	"$3,892,694 "	"$51,082 "	"$124,818 "	"$42,473 "	"$67,240 "	"$24,080 "	"$1,022,734 "	"$8,291,430 "	"$1,189,932 "	"$14,941,072 "	12.10%	--	11.50%	75.80%	40.10%	"199,869"	"24,243"	"$31,557,198 "	"10,645"	"$12,115,201 "	1	"$10,000 "	"10,646"	"$12,125,201 "	"$15,361,052 "	"$31,160 "	"$7,300,695 "	"$31,383 "	"$6,047,652 "	"$681,209 "	"$13,482,778 "	"$12,131,542 "	"$44,509,581 "	"$78,626,317 "	"$79,166,493 "	--	--	--
"Washington State University (Pullman, WA) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"Wayne State University (Detroit, MI) "	"$1,283,245 "	"$3,742 "	"$469,022 "	"$16,175 "	"$4,594 "	"$2,767 "	"$668,594 "	$0 	"$388,737 "	"$3,036,643 "	5.30%	--	5.00%	100.00%	11.30%	"213,700"	"11,360"	"$4,470,320 "	--	--	--	--	--	--	"$11,200,878 "	"$20,799 "	"$12,242,472 "	$0 	"$10,473,592 "	$0 	"$10,118,813 "	$0 	"$33,700,546 "	"$39,435,080 "	"$39,436,399 "	--	--	--
"West Virginia University Foundation, Inc. (Morgantown, WV) "	"$1,209,915 "	"$22,767 "	"$165,573 "	"$131,263 "	"$34,470 "	$0 	"$209,966 "	"$4,158,500 "	"$3,245,432 "	"$9,227,029 "	10.00%	--	9.60%	65.00%	22.50%	"162,405"	"16,279"	"$12,821,729 "	--	--	--	--	--	--	"$14,874,076 "	"$29,654 "	"$14,608,320 "	"$128,685 "	"$6,982,591 "	"$3,823,996 "	"$12,729,287 "	"$11,161,934 "	"$41,085,854 "	"$57,025,127 "	"$57,629,754 "	--	--	--
"Western Michigan University (Kalamazoo, MI) "	"$1,305,047 "	$0 	$0 	$0 	"$513,127 "	$0 	"$113,992 "	"$369,682 "	"$379,639 "	"$2,818,332 "	12.10%	--	11.80%	98.10%	29.70%	"155,745"	"18,915"	"$5,159,062 "	"2,486"	"$931,635 "	89	"$14,308 "	"2,575"	"$945,943 "	"$5,879,015 "	"$14,373 "	"$2,516,775 "	"$16,349 "	"$1,364,725 "	"$349,868 "	"$4,741,140 "	"$931,635 "	"$11,524,273 "	"$17,384,309 "	"$17,555,458 "	--	--	--
"Wichita State University (Wichita, KS) "	"$209,657 "	"$88,885 "	$0 	$0 	"$3,342 "	"$556,955 "	"$1,063,663 "	$0 	"$1,307,194 "	"$3,360,024 "	8.50%	--	--	50.00%	17.10%	"87,775"	"7,424"	"$3,972,871 "	--	--	--	--	--	--	"$4,797,418 "	"$14,496 "	"$1,758,802 "	$0 	"$1,073,138 "	$0 	"$4,571,176 "	$0 	"$12,234,194 "	"$23,233,036 "	"$23,324,184 "	--	--	--
"Wright State University (Dayton, OH) "	--	--	--	--	--	--	--	--	--	--	5.80%	--	--	66.70%	8.10%	"71,860"	"4,197"	--	--	--	--	--	--	--	"$2,877,691 "	"$18,783 "	"$3,706,739 "	--	--	--	--	--	"$3,509,294 "	"$8,780,791 "	"$8,780,791 "	--	--	--
																																						
